latency,duration,type,marker_value,key,timestamp,marker_id
5.547713,0.000000,serial,116,-1,1697147730.931212,1
12.551652,0.000000,serial,116,-1,1697147737.935151,2
19.551687,0.000000,serial,116,-1,1697147744.935186,3
26.551722,0.000000,serial,116,-1,1697147751.935221,4
33.555661,0.000000,serial,116,-1,1697147758.939160,5
40.555696,0.000000,serial,116,-1,1697147765.939195,6
47.571347,0.000000,serial,116,-1,1697147772.954846,7
54.559670,0.000000,serial,116,-1,1697147779.943169,8
61.563609,0.000000,serial,116,-1,1697147786.947108,9
68.579260,0.000000,serial,116,-1,1697147793.962759,10
75.563679,0.000000,serial,116,-1,1697147800.947178,11
82.575426,0.000000,serial,116,-1,1697147807.958925,12
89.630118,0.000000,serial,116,-1,1697147815.013617,13
96.637961,0.000000,serial,116,-1,1697147822.021460,14
103.634092,0.000000,serial,116,-1,1697147829.017591,15
110.634127,0.000000,serial,116,-1,1697147836.017626,16
117.641970,0.000000,serial,116,-1,1697147843.025469,17
124.638101,0.000000,serial,116,-1,1697147850.021600,18
131.638136,0.000000,serial,116,-1,1697147857.021635,19
138.665499,0.000000,serial,116,-1,1697147864.048998,20
145.708479,0.000000,serial,116,-1,1697147871.091978,21
152.696802,0.000000,serial,116,-1,1697147878.080301,22
159.696837,0.000000,serial,116,-1,1697147885.080336,23
166.700776,0.000000,serial,116,-1,1697147892.084275,24
173.700811,0.000000,serial,116,-1,1697147899.084310,25
