latency,duration,type,marker_value,key,timestamp,marker_id
5.391538,0.000000,serial,116,-1,1697148721.756454,1
12.395463,0.000000,serial,116,-1,1697148728.760379,2
19.399387,0.000000,serial,116,-1,1697148735.764303,3
26.399408,0.000000,serial,116,-1,1697148742.764324,4
33.399428,0.000000,serial,116,-1,1697148749.764344,5
40.403352,0.000000,serial,116,-1,1697148756.768268,6
47.403373,0.000000,serial,116,-1,1697148763.768289,7
54.407297,0.000000,serial,116,-1,1697148770.772213,8
61.407318,0.000000,serial,116,-1,1697148777.772234,9
68.407338,0.000000,serial,116,-1,1697148784.772254,10
75.411262,0.000000,serial,116,-1,1697148791.776178,11
82.411283,0.000000,serial,116,-1,1697148798.776199,12
89.415207,0.000000,serial,116,-1,1697148805.780123,13
96.415228,0.000000,serial,116,-1,1697148812.780144,14
103.419152,0.000000,serial,116,-1,1697148819.784068,15
110.419172,0.000000,serial,116,-1,1697148826.784088,16
117.423097,0.000000,serial,116,-1,1697148833.788013,17
124.423117,0.000000,serial,116,-1,1697148840.788033,18
131.423138,0.000000,serial,116,-1,1697148847.788054,19
138.427062,0.000000,serial,116,-1,1697148854.791978,20
145.427083,0.000000,serial,116,-1,1697148861.791999,21
152.431007,0.000000,serial,116,-1,1697148868.795923,22
159.431027,0.000000,serial,116,-1,1697148875.795943,23
166.434952,0.000000,serial,116,-1,1697148882.799868,24
173.434972,0.000000,serial,116,-1,1697148889.799888,25
