latency,duration,type,marker_value,key,timestamp,marker_id
5.211958,0.000000,serial,116,-1,1697148093.335982,1
12.211989,0.000000,serial,116,-1,1697148100.336013,2
19.215923,0.000000,serial,116,-1,1697148107.339947,3
26.219858,0.000000,serial,116,-1,1697148114.343882,4
33.219889,0.000000,serial,116,-1,1697148121.343913,5
40.219919,0.000000,serial,116,-1,1697148128.343943,6
47.223854,0.000000,serial,116,-1,1697148135.347878,7
54.223885,0.000000,serial,116,-1,1697148142.347909,8
61.223916,0.000000,serial,116,-1,1697148149.347940,9
68.282507,0.000000,serial,116,-1,1697148156.406531,10
75.286442,0.000000,serial,116,-1,1697148163.410466,11
82.286473,0.000000,serial,116,-1,1697148170.410497,12
89.286504,0.000000,serial,116,-1,1697148177.410528,13
96.290438,0.000000,serial,116,-1,1697148184.414462,14
103.294373,0.000000,serial,116,-1,1697148191.418397,15
110.298308,0.000000,serial,116,-1,1697148198.422332,16
117.298338,0.000000,serial,116,-1,1697148205.422362,17
124.302273,0.000000,serial,116,-1,1697148212.426297,18
131.306208,0.000000,serial,116,-1,1697148219.430232,19
138.302335,0.000000,serial,116,-1,1697148226.426359,20
145.306269,0.000000,serial,116,-1,1697148233.430293,21
152.403902,0.000000,serial,116,-1,1697148240.527926,22
159.314139,0.000000,serial,116,-1,1697148247.438163,23
166.310265,0.000000,serial,116,-1,1697148254.434289,24
173.310296,0.000000,serial,116,-1,1697148261.434320,25
