latency,duration,type,marker_value,key,timestamp,marker_id
6.238725,0.000000,serial,116,-1,1697148512.247792,1
13.242651,0.000000,serial,116,-1,1697148519.251718,2
20.242672,0.000000,serial,116,-1,1697148526.251739,3
27.246597,0.000000,serial,116,-1,1697148533.255664,4
34.250522,0.000000,serial,116,-1,1697148540.259589,5
41.250543,0.000000,serial,116,-1,1697148547.259610,6
48.250565,0.000000,serial,116,-1,1697148554.259632,7
55.250586,0.000000,serial,116,-1,1697148561.259653,8
62.254511,0.000000,serial,116,-1,1697148568.263578,9
69.254532,0.000000,serial,116,-1,1697148575.263599,10
76.258457,0.000000,serial,116,-1,1697148582.267524,11
83.258478,0.000000,serial,116,-1,1697148589.267545,12
90.262403,0.000000,serial,116,-1,1697148596.271470,13
97.262424,0.000000,serial,116,-1,1697148603.271491,14
104.266350,0.000000,serial,116,-1,1697148610.275417,15
111.266371,0.000000,serial,116,-1,1697148617.275438,16
118.270296,0.000000,serial,116,-1,1697148624.279363,17
125.270317,0.000000,serial,116,-1,1697148631.279384,18
132.270338,0.000000,serial,116,-1,1697148638.279405,19
139.285976,0.000000,serial,116,-1,1697148645.295043,20
146.274285,0.000000,serial,116,-1,1697148652.283352,21
153.278210,0.000000,serial,116,-1,1697148659.287277,22
160.289943,0.000000,serial,116,-1,1697148666.299010,23
167.282156,0.000000,serial,116,-1,1697148673.291223,24
174.286081,0.000000,serial,116,-1,1697148680.295148,25
