latency,duration,type,marker_value,key,timestamp,marker_id
5.852223,0.000000,serial,116,-1,1696627725.311784,1
12.856152,0.000000,serial,116,-1,1696627732.315713,2
19.856176,0.000000,serial,116,-1,1696627739.315737,3
26.875721,0.000000,serial,116,-1,1696627746.335282,4
33.875745,0.000000,serial,116,-1,1696627753.335306,5
40.961659,0.000000,serial,116,-1,1696627760.421220,6
47.926547,0.000000,serial,116,-1,1696627767.386108,7
54.985133,0.000000,serial,116,-1,1696627774.444694,8
61.957829,0.000000,serial,116,-1,1696627781.417390,9
68.918812,0.000000,serial,116,-1,1696627788.378373,10
75.922740,0.000000,serial,116,-1,1696627795.382301,11
82.953997,0.000000,serial,116,-1,1696627802.413558,12
90.000871,0.000000,serial,116,-1,1696627809.460432,13
96.961854,0.000000,serial,116,-1,1696627816.421415,14
103.985303,0.000000,serial,116,-1,1696627823.444864,15
110.950191,0.000000,serial,116,-1,1696627830.409752,16
118.024393,0.000000,serial,116,-1,1696627837.483954,17
125.141540,0.000000,serial,116,-1,1696627844.601101,18
131.997113,0.000000,serial,116,-1,1696627851.456674,19
139.063507,0.000000,serial,116,-1,1696627858.523068,20
146.102572,0.000000,serial,116,-1,1696627865.562133,21
153.176774,0.000000,serial,116,-1,1696627872.636335,22
160.153374,0.000000,serial,116,-1,1696627879.612935,23
167.157302,0.000000,serial,116,-1,1696627886.616863,24
174.157326,0.000000,serial,116,-1,1696627893.616887,25
