latency,duration,type,marker_value,key,timestamp,marker_id
5.262707,0.000000,serial,116,-1,1696626884.961387,1
12.270541,0.000000,serial,116,-1,1696626891.969221,2
19.274472,0.000000,serial,116,-1,1696626898.973152,3
26.333059,0.000000,serial,116,-1,1696626906.031739,4
33.391646,0.000000,serial,116,-1,1696626913.090326,5
40.391672,0.000000,serial,116,-1,1696626920.090352,6
47.450259,0.000000,serial,116,-1,1696626927.148939,7
54.477614,0.000000,serial,116,-1,1696626934.176294,8
61.481544,0.000000,serial,116,-1,1696626941.180224,9
68.481570,0.000000,serial,116,-1,1696626948.180250,10
75.485500,0.000000,serial,116,-1,1696626955.184180,11
82.485526,0.000000,serial,116,-1,1696626962.184206,12
89.485552,0.000000,serial,116,-1,1696626969.184232,13
96.489482,0.000000,serial,116,-1,1696626976.188162,14
103.489508,0.000000,serial,116,-1,1696626983.188188,15
110.489534,0.000000,serial,116,-1,1696626990.188214,16
117.493464,0.000000,serial,116,-1,1696626997.192144,17
124.493490,0.000000,serial,116,-1,1696627004.192170,18
131.497420,0.000000,serial,116,-1,1696627011.196100,19
138.497446,0.000000,serial,116,-1,1696627018.196126,20
145.497472,0.000000,serial,116,-1,1696627025.196152,21
152.517019,0.000000,serial,116,-1,1696627032.215699,22
159.509236,0.000000,serial,116,-1,1696627039.207916,23
166.524879,0.000000,serial,116,-1,1696627046.223559,24
173.513192,0.000000,serial,116,-1,1696627053.211872,25
