latency,duration,type,marker_value,key,timestamp,marker_id
5.493047,0.000000,serial,116,-1,1696627310.112303,1
12.496974,0.000000,serial,116,-1,1696627317.116230,2
19.563367,0.000000,serial,116,-1,1696627324.182623,3
26.512638,0.000000,serial,116,-1,1696627331.131894,4
33.508757,0.000000,serial,116,-1,1696627338.128013,5
40.508780,0.000000,serial,116,-1,1696627345.128036,6
47.516612,0.000000,serial,116,-1,1696627352.135868,7
54.512731,0.000000,serial,116,-1,1696627359.131987,8
61.512755,0.000000,serial,116,-1,1696627366.132011,9
68.516683,0.000000,serial,116,-1,1696627373.135939,10
75.559651,0.000000,serial,116,-1,1696627380.178907,11
82.547962,0.000000,serial,116,-1,1696627387.167218,12
89.547986,0.000000,serial,116,-1,1696627394.167242,13
96.548009,0.000000,serial,116,-1,1696627401.167265,14
103.567553,0.000000,serial,116,-1,1696627408.186809,15
110.551960,0.000000,serial,116,-1,1696627415.171216,16
117.551984,0.000000,serial,116,-1,1696627422.171240,17
124.575432,0.000000,serial,116,-1,1696627429.194688,18
131.555935,0.000000,serial,116,-1,1696627436.175191,19
138.559863,0.000000,serial,116,-1,1696627443.179119,20
145.634063,0.000000,serial,116,-1,1696627450.253319,21
152.563813,0.000000,serial,116,-1,1696627457.183069,22
159.563837,0.000000,serial,116,-1,1696627464.183093,23
166.610710,0.000000,serial,116,-1,1696627471.229966,24
173.567788,0.000000,serial,116,-1,1696627478.187044,25
