latency,duration,type,marker_value,key,timestamp,marker_id
6.800915,0.000000,serial,116,-1,1696627101.915273,1
13.800938,0.000000,serial,116,-1,1696627108.915296,2
20.804865,0.000000,serial,116,-1,1696627115.919223,3
27.804888,0.000000,serial,116,-1,1696627122.919246,4
34.832240,0.000000,serial,116,-1,1696627129.946598,5
41.898632,0.000000,serial,116,-1,1696627137.012990,6
48.863518,0.000000,serial,116,-1,1696627143.977876,7
55.875254,0.000000,serial,116,-1,1696627150.989612,8
63.050960,0.000000,serial,116,-1,1696627158.165318,9
69.929957,0.000000,serial,116,-1,1696627165.044315,10
76.929980,0.000000,serial,116,-1,1696627172.044338,11
83.933907,0.000000,serial,116,-1,1696627179.048265,12
90.961259,0.000000,serial,116,-1,1696627186.075617,13
97.941761,0.000000,serial,116,-1,1696627193.056119,14
105.019866,0.000000,serial,116,-1,1696627200.134224,15
111.949616,0.000000,serial,116,-1,1696627207.063974,16
118.949639,0.000000,serial,116,-1,1696627214.063997,17
125.953566,0.000000,serial,116,-1,1696627221.067924,18
132.953589,0.000000,serial,116,-1,1696627228.067947,19
139.965324,0.000000,serial,116,-1,1696627235.079682,20
146.969251,0.000000,serial,116,-1,1696627242.083609,21
154.020027,0.000000,serial,116,-1,1696627249.134385,22
160.969297,0.000000,serial,116,-1,1696627256.083655,23
167.996649,0.000000,serial,116,-1,1696627263.111007,24
175.000576,0.000000,serial,116,-1,1696627270.114934,25
