latency,duration,type,marker_value,key,timestamp,marker_id
5.617659,0.000000,serial,116,-1,1696967407.456999,1
12.622505,0.000000,serial,116,-1,1696967414.461845,2
19.623019,0.000000,serial,116,-1,1696967421.462359,3
26.626375,0.000000,serial,116,-1,1696967428.465715,4
33.624949,0.000000,serial,116,-1,1696967435.464289,5
40.625569,0.000000,serial,116,-1,1696967442.464909,6
47.629430,0.000000,serial,116,-1,1696967449.468770,7
54.629628,0.000000,serial,116,-1,1696967456.468968,8
61.628991,0.000000,serial,116,-1,1696967463.468331,9
68.633183,0.000000,serial,116,-1,1696967470.472523,10
75.685605,0.000000,serial,116,-1,1696967477.524945,11
82.676298,0.000000,serial,116,-1,1696967484.515638,12
89.675508,0.000000,serial,116,-1,1696967491.514848,13
96.676826,0.000000,serial,116,-1,1696967498.516166,14
103.676209,0.000000,serial,116,-1,1696967505.515549,15
110.680367,0.000000,serial,116,-1,1696967512.519707,16
117.680073,0.000000,serial,116,-1,1696967519.519413,17
124.682059,0.000000,serial,116,-1,1696967526.521399,18
131.685270,0.000000,serial,116,-1,1696967533.524610,19
138.689787,0.000000,serial,116,-1,1696967540.529127,20
145.707503,0.000000,serial,116,-1,1696967547.546843,21
152.708141,0.000000,serial,116,-1,1696967554.547481,22
159.711876,0.000000,serial,116,-1,1696967561.551216,23
166.712461,0.000000,serial,116,-1,1696967568.551801,24
173.715745,0.000000,serial,116,-1,1696967575.555085,25
