latency,duration,type,marker_value,key,timestamp,marker_id
5.707771,0.000000,serial,116,-1,1696967606.124481,1
12.711934,0.000000,serial,116,-1,1696967613.128644,2
19.712093,0.000000,serial,116,-1,1696967620.128803,3
26.715656,0.000000,serial,116,-1,1696967627.132366,4
33.715016,0.000000,serial,116,-1,1696967634.131726,5
40.715374,0.000000,serial,116,-1,1696967641.132084,6
47.719437,0.000000,serial,116,-1,1696967648.136147,7
54.719396,0.000000,serial,116,-1,1696967655.136106,8
61.722854,0.000000,serial,116,-1,1696967662.139564,9
68.722029,0.000000,serial,116,-1,1696967669.138739,10
75.722322,0.000000,serial,116,-1,1696967676.139032,11
82.723882,0.000000,serial,116,-1,1696967683.140592,12
89.724360,0.000000,serial,116,-1,1696967690.141070,13
96.727471,0.000000,serial,116,-1,1696967697.144181,14
103.727490,0.000000,serial,116,-1,1696967704.144200,15
110.728964,0.000000,serial,116,-1,1696967711.145674,16
117.730175,0.000000,serial,116,-1,1696967718.146885,17
124.734523,0.000000,serial,116,-1,1696967725.151233,18
131.735107,0.000000,serial,116,-1,1696967732.151817,19
138.736174,0.000000,serial,116,-1,1696967739.152884,20
145.735636,0.000000,serial,116,-1,1696967746.152346,21
152.740017,0.000000,serial,116,-1,1696967753.156727,22
159.738969,0.000000,serial,116,-1,1696967760.155679,23
166.748112,0.000000,serial,116,-1,1696967767.164822,24
173.742603,0.000000,serial,116,-1,1696967774.159313,25
