latency,duration,type,marker_value,key,timestamp,marker_id
5.786273,0.000000,serial,116,-1,1696967202.824719,1
12.763934,0.000000,serial,116,-1,1696967209.802380,2
19.742455,0.000000,serial,116,-1,1696967216.780901,3
26.769302,0.000000,serial,116,-1,1696967223.807748,4
33.759311,0.000000,serial,116,-1,1696967230.797757,5
40.835326,0.000000,serial,116,-1,1696967237.873772,6
47.806812,0.000000,serial,116,-1,1696967244.845258,7
54.801251,0.000000,serial,116,-1,1696967251.839697,8
61.827321,0.000000,serial,116,-1,1696967258.865767,9
68.829035,0.000000,serial,116,-1,1696967265.867481,10
75.805718,0.000000,serial,116,-1,1696967272.844164,11
82.810080,0.000000,serial,116,-1,1696967279.848526,12
89.809540,0.000000,serial,116,-1,1696967286.847986,13
96.813303,0.000000,serial,116,-1,1696967293.851749,14
103.813362,0.000000,serial,116,-1,1696967300.851808,15
110.814105,0.000000,serial,116,-1,1696967307.852551,16
117.817811,0.000000,serial,116,-1,1696967314.856257,17
124.833735,0.000000,serial,116,-1,1696967321.872181,18
131.821372,0.000000,serial,116,-1,1696967328.859818,19
138.825406,0.000000,serial,116,-1,1696967335.863852,20
145.825178,0.000000,serial,116,-1,1696967342.863624,21
152.825977,0.000000,serial,116,-1,1696967349.864423,22
159.825345,0.000000,serial,116,-1,1696967356.863791,23
166.826459,0.000000,serial,116,-1,1696967363.864905,24
173.829294,0.000000,serial,116,-1,1696967370.867740,25
