latency,duration,type,marker_value,key,timestamp,marker_id
5.403260,0.000000,serial,116,-1,1696465351.499323,1
12.372060,0.000000,serial,116,-1,1696465358.468123,2
19.379900,0.000000,serial,116,-1,1696465365.475963,3
26.376029,0.000000,serial,116,-1,1696465372.472092,4
33.379965,0.000000,serial,116,-1,1696465379.476028,5
40.379998,0.000000,serial,116,-1,1696465386.476061,6
47.380030,0.000000,serial,116,-1,1696465393.476093,7
54.383966,0.000000,serial,116,-1,1696465400.480029,8
61.383999,0.000000,serial,116,-1,1696465407.480062,9
68.387935,0.000000,serial,116,-1,1696465414.483998,10
75.391872,0.000000,serial,116,-1,1696465421.487935,11
82.391904,0.000000,serial,116,-1,1696465428.487967,12
89.399745,0.000000,serial,116,-1,1696465435.495808,13
96.399777,0.000000,serial,116,-1,1696465442.495840,14
103.407618,0.000000,serial,116,-1,1696465449.503681,15
110.411554,0.000000,serial,116,-1,1696465456.507617,16
117.411587,0.000000,serial,116,-1,1696465463.507650,17
124.415523,0.000000,serial,116,-1,1696465470.511586,18
131.427268,0.000000,serial,116,-1,1696465477.523331,19
138.423396,0.000000,serial,116,-1,1696465484.519459,20
145.431237,0.000000,serial,116,-1,1696465491.527300,21
152.427365,0.000000,serial,116,-1,1696465498.523428,22
159.431302,0.000000,serial,116,-1,1696465505.527365,23
166.431334,0.000000,serial,116,-1,1696465512.527397,24
173.435271,0.000000,serial,116,-1,1696465519.531334,25
