latency,duration,type,marker_value,key,timestamp,marker_id
5.719492,0.000000,serial,116,-1,1696464451.692680,1
12.723430,0.000000,serial,116,-1,1696464458.696618,2
19.723464,0.000000,serial,116,-1,1696464465.696652,3
26.809387,0.000000,serial,116,-1,1696464472.782575,4
33.735244,0.000000,serial,116,-1,1696464479.708432,5
40.735277,0.000000,serial,116,-1,1696464486.708465,6
47.739215,0.000000,serial,116,-1,1696464493.712403,7
54.739249,0.000000,serial,116,-1,1696464500.712437,8
61.793940,0.000000,serial,116,-1,1696464507.767128,9
68.793974,0.000000,serial,116,-1,1696464514.767162,10
75.848665,0.000000,serial,116,-1,1696464521.821853,11
82.938493,0.000000,serial,116,-1,1696464528.911681,12
89.844828,0.000000,serial,116,-1,1696464535.818016,13
96.852670,0.000000,serial,116,-1,1696464542.825858,14
103.852704,0.000000,serial,116,-1,1696464549.825892,15
110.856642,0.000000,serial,116,-1,1696464556.829830,16
117.856676,0.000000,serial,116,-1,1696464563.829864,17
124.860614,0.000000,serial,116,-1,1696464570.833802,18
131.903593,0.000000,serial,116,-1,1696464577.876781,19
138.915339,0.000000,serial,116,-1,1696464584.888527,20
145.973934,0.000000,serial,116,-1,1696464591.947122,21
152.966159,0.000000,serial,116,-1,1696464598.939347,22
159.970097,0.000000,serial,116,-1,1696464605.943285,23
166.997460,0.000000,serial,116,-1,1696464612.970648,24
173.997494,0.000000,serial,116,-1,1696464619.970682,25
