,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4171.794922,4504.743652,4173.205078,4311.025879,4492.051270,4465.000000,4383.717773,4337.307617
1,4170.256348,4501.410156,4172.948730,4311.666504,4491.410156,4466.794922,4386.025879,4336.282227
2,4169.358887,4499.615234,4172.692383,4312.051270,4491.153809,4467.820313,4388.205078,4335.384766
3,4170.897461,4500.897461,4173.461426,4312.179688,4491.410156,4467.820313,4389.230957,4334.743652
4,4175.769043,4505.000000,4176.153809,4312.563965,4491.410156,4467.179688,4388.974121,4336.025879
5,4183.717773,4511.025879,4181.794922,4313.205078,4490.512695,4466.666504,4387.820313,4340.512695
6,4192.563965,4518.205078,4189.487305,4313.974121,4489.230957,4466.666504,4386.922852,4347.563965
7,4200.128418,4526.025879,4197.179688,4313.846191,4488.205078,4466.922852,4386.794922,4354.615234
8,4204.871582,4533.589844,4202.820313,4312.948730,4487.948730,4467.179688,4387.307617,4359.230957
9,4206.410156,4538.717773,4205.256348,4311.410156,4488.205078,4466.794922,4388.205078,4361.025879
10,4205.769043,4539.615234,4205.128418,4310.512695,4488.333496,4466.410156,4388.846191,4360.769043
11,4204.358887,4536.282227,4203.974121,4310.769043,4488.333496,4466.282227,4389.102539,4359.230957
12,4202.948730,4530.512695,4202.307617,4311.666504,4488.333496,4466.538574,4388.589844,4356.666504
13,4201.538574,4525.128418,4200.512695,4312.307617,4488.717773,4467.051270,4387.692383,4353.077148
14,4200.256348,4522.692383,4199.102539,4311.922852,4489.102539,4467.179688,4387.307617,4349.743652
15,4199.743652,4523.717773,4198.589844,4311.153809,4489.102539,4467.051270,4387.692383,4347.820313
16,4200.384766,4526.282227,4198.974121,4310.769043,4488.333496,4467.051270,4389.230957,4347.692383
17,4201.410156,4528.333496,4199.358887,4311.538574,4487.051270,4467.307617,4391.666504,4348.846191
18,4201.410156,4528.077148,4198.461426,4313.205078,4486.538574,4467.436035,4394.230957,4349.871582
19,4199.615234,4525.641113,4196.153809,4314.615234,4487.436035,4467.436035,4396.153809,4350.128418
20,4196.282227,4522.179688,4192.948730,4314.743652,4488.974121,4467.692383,4396.922852,4349.230957
