,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4229.743652,4549.743652,4232.436035,4321.410156,4457.692383,4472.692383,4427.179688,4389.102539
1,4225.384766,4546.794922,4231.794922,4321.410156,4457.436035,4472.051270,4428.077148,4386.794922
2,4220.000000,4542.051270,4227.307617,4321.410156,4457.179688,4471.282227,4428.589844,4381.410156
3,4216.025879,4537.051270,4221.153809,4321.666504,4457.179688,4471.282227,4428.717773,4375.512695
4,4214.743652,4534.230957,4217.051270,4321.922852,4457.307617,4472.563965,4428.461426,4372.820313
5,4216.025879,4534.230957,4216.410156,4321.666504,4457.436035,4474.358887,4428.333496,4374.743652
6,4218.205078,4535.769043,4218.077148,4320.769043,4457.307617,4475.512695,4428.589844,4379.358887
7,4220.000000,4537.051270,4220.000000,4320.384766,4457.179688,4475.128418,4429.230957,4382.820313
8,4220.641113,4537.563965,4221.025879,4321.153809,4457.307617,4473.717773,4430.000000,4383.205078
9,4219.871582,4538.077148,4220.897461,4322.692383,4457.436035,4472.563965,4429.871582,4381.538574
10,4218.077148,4538.333496,4219.615234,4323.077148,4457.563965,4472.307617,4428.333496,4380.512695
11,4215.384766,4537.436035,4217.436035,4321.538574,4457.436035,4472.948730,4425.769043,4380.897461
12,4212.820313,4534.358887,4215.000000,4318.461426,4457.179688,4473.461426,4422.820313,4381.666504
13,4211.538574,4530.128418,4213.205078,4315.897461,4456.794922,4473.846191,4420.384766,4381.153809
14,4212.307617,4526.922852,4212.692383,4315.256348,4456.410156,4474.358887,4419.230957,4378.846191
15,4214.615234,4526.922852,4213.589844,4316.666504,4456.025879,4475.128418,4419.487305,4375.641113
16,4216.538574,4529.743652,4215.128418,4319.102539,4456.153809,4475.384766,4420.512695,4373.333496
17,4216.794922,4534.230957,4216.538574,4320.641113,4456.794922,4474.230957,4420.897461,4373.461426
18,4216.410156,4539.102539,4217.563965,4320.641113,4458.077148,4471.922852,4420.641113,4376.538574
19,4217.563965,4544.102539,4218.717773,4319.487305,4459.102539,4469.615234,4420.000000,4381.794922
20,4221.410156,4548.205078,4220.897461,4318.205078,4459.743652,4468.846191,4419.871582,4386.794922
21,4226.666504,4550.384766,4224.230957,4318.077148,4459.358887,4469.871582,4420.256348,4389.615234
22,4230.000000,4549.871582,4227.051270,4318.846191,4458.205078,4472.307617,4420.897461,4389.230957
23,4229.102539,4546.538574,4227.692383,4319.743652,4456.922852,4474.871582,4421.410156,4386.025879
24,4224.102539,4541.538574,4224.871582,4320.000000,4456.282227,4476.282227,4421.794922,4381.282227
25,4217.948730,4536.666504,4220.000000,4319.487305,4456.538574,4475.897461,4421.794922,4376.410156
26,4213.974121,4533.974121,4215.769043,4319.230957,4457.179688,4474.615234,4421.666504,4372.436035
27,4214.230957,4534.358887,4214.487305,4319.487305,4457.307617,4473.461426,4421.282227,4370.000000
28,4217.051270,4536.922852,4216.282227,4320.000000,4456.410156,4473.077148,4421.153809,4369.487305
29,4219.102539,4538.461426,4218.077148,4319.871582,4455.256348,4473.077148,4421.538574,4369.615234
30,4217.820313,4536.794922,4217.436035,4318.974121,4455.256348,4473.077148,4423.077148,4368.974121
31,4213.974121,4533.589844,4214.230957,4318.205078,4457.179688,4472.820313,4425.769043,4367.307617
32,4211.025879,4532.436035,4211.410156,4318.205078,4459.871582,4472.948730,4428.846191,4365.769043
33,4212.436035,4535.769043,4212.179688,4319.487305,4461.666504,4473.333496,4431.153809,4365.897461
34,4218.717773,4542.563965,4217.436035,4321.410156,4461.153809,4473.461426,4431.538574,4368.333496
35,4226.794922,4550.128418,4225.000000,4322.563965,4458.846191,4473.205078,4429.615234,4371.666504
