,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4215.897461,4524.487305,4198.589844,4477.948730,4363.205078,4347.179688,4316.282227,4321.922852
1,4215.897461,4525.000000,4198.974121,4482.179688,4360.769043,4349.102539,4315.128418,4326.153809
2,4215.897461,4523.077148,4203.077148,4483.846191,4354.230957,4351.282227,4318.717773,4332.820313
3,4217.179688,4521.025879,4208.333496,4481.153809,4346.410156,4355.000000,4326.410156,4339.743652
4,4219.230957,4521.025879,4211.153809,4475.384766,4341.282227,4359.487305,4333.461426,4344.871582
5,4220.256348,4522.948730,4209.487305,4469.615234,4342.307617,4362.948730,4334.615234,4347.051270
6,4219.230957,4524.743652,4204.487305,4466.538574,4348.589844,4362.948730,4328.333496,4345.384766
7,4217.307617,4524.743652,4199.230957,4466.666504,4356.922852,4359.615234,4318.846191,4340.000000
8,4215.641113,4522.563965,4197.436035,4469.615234,4363.077148,4355.384766,4312.692383,4332.692383
9,4213.974121,4518.974121,4200.000000,4474.487305,4365.128418,4353.333496,4313.461426,4326.666504
10,4211.922852,4514.358887,4204.358887,4479.102539,4363.077148,4353.333496,4319.230957,4324.487305
11,4209.615234,4509.230957,4206.025879,4481.025879,4359.358887,4353.205078,4323.974121,4327.179688
12,4208.589844,4505.384766,4203.205078,4478.846191,4356.282227,4350.769043,4322.692383,4332.563965
13,4209.871582,4505.000000,4199.230957,4474.358887,4355.128418,4346.666504,4316.794922,4337.436035
14,4213.333496,4508.205078,4198.846191,4470.897461,4355.128418,4343.974121,4311.666504,4338.974121
15,4217.179688,4513.461426,4204.358887,4471.538574,4354.871582,4345.512695,4312.179688,4336.794922
16,4220.128418,4518.717773,4212.820313,4476.410156,4353.589844,4350.897461,4317.820313,4333.461426
17,4221.410156,4522.948730,4218.589844,4482.307617,4352.307617,4356.794922,4323.974121,4331.153809
18,4221.410156,4526.025879,4217.436035,4485.512695,4351.794922,4359.743652,4326.153809,4329.743652
19,4220.384766,4528.077148,4210.641113,4483.846191,4350.641113,4358.205078,4324.358887,4326.922852
20,4219.102539,4528.846191,4203.589844,4478.589844,4347.051270,4354.615234,4321.794922,4322.436035
21,4218.077148,4528.333496,4202.051270,4473.461426,4341.538574,4352.179688,4321.410156,4319.358887
22,4217.948730,4526.538574,4207.692383,4472.307617,4337.692383,4352.948730,4323.589844,4323.077148
23,4218.846191,4523.974121,4216.666504,4476.538574,4338.974121,4356.153809,4326.153809,4335.384766
24,4220.256348,4521.410156,4222.179688,4484.743652,4346.153809,4359.487305,4327.051270,4351.794922
25,4221.410156,4519.871582,4220.000000,4492.436035,4355.897461,4360.897461,4326.025879,4364.230957
26,4221.794922,4520.128418,4211.282227,4495.512695,4363.974121,4359.871582,4324.230957,4367.307617
27,4221.282227,4521.666504,4201.922852,4492.307617,4367.948730,4357.179688,4323.333496,4361.282227
28,4220.000000,4522.692383,4197.820313,4485.384766,4367.692383,4354.102539,4323.589844,4350.769043
29,4218.461426,4521.794922,4201.025879,4478.846191,4365.000000,4351.153809,4324.102539,4340.769043
30,4217.436035,4519.743652,4208.333496,4475.769043,4362.563965,4348.717773,4323.589844,4334.102539
31,4218.077148,4519.743652,4214.743652,4476.666504,4362.307617,4347.692383,4322.179688,4331.153809
32,4220.256348,4523.717773,4217.436035,4480.384766,4364.615234,4348.846191,4321.282227,4330.641113
33,4222.948730,4531.153809,4217.436035,4485.384766,4367.307617,4352.563965,4322.563965,4330.641113
34,4225.128418,4538.717773,4217.051270,4490.769043,4367.436035,4357.051270,4326.025879,4330.384766
35,4225.897461,4543.333496,4216.922852,4495.769043,4364.102539,4359.871582,4329.102539,4330.512695
36,4225.512695,4543.461426,4215.641113,4497.948730,4359.102539,4359.871582,4328.974121,4332.692383
37,4223.974121,4539.871582,4212.179688,4495.256348,4355.897461,4357.948730,4324.615234,4337.692383
38,4222.051270,4534.871582,4207.820313,4487.820313,4355.769043,4356.025879,4318.974121,4343.589844
39,4220.512695,4531.666504,4204.487305,4480.256348,4357.051270,4355.384766,4316.153809,4346.794922
40,4220.256348,4532.436035,4203.589844,4477.692383,4356.666504,4356.025879,4317.948730,4343.974121
41,4221.153809,4535.897461,4204.743652,4481.666504,4352.692383,4357.051270,4323.077148,4335.769043
42,4222.051270,4538.589844,4206.410156,4488.333496,4346.922852,4357.692383,4327.436035,4326.282227
43,4222.307617,4537.436035,4207.692383,4491.666504,4342.820313,4357.436035,4328.333496,4321.922852
44,4221.922852,4532.563965,4208.974121,4489.102539,4343.846191,4356.282227,4325.384766,4326.538574
45,4221.282227,4526.922852,4210.384766,4482.820313,4350.128418,4354.102539,4320.769043,4338.717773
46,4220.897461,4524.102539,4211.666504,4478.461426,4358.205078,4351.282227,4318.077148,4351.153809
47,4221.282227,4525.128418,4211.282227,4479.102539,4362.948730,4348.974121,4319.230957,4355.769043
48,4222.179688,4529.102539,4208.974121,4483.589844,4362.179688,4348.205078,4323.205078,4350.384766
49,4223.461426,4533.974121,4206.025879,4488.205078,4358.589844,4349.615234,4326.666504,4339.743652
50,4224.358887,4537.692383,4204.743652,4490.128418,4356.922852,4352.948730,4327.436035,4332.179688
51,4224.615234,4539.230957,4207.051270,4490.128418,4359.358887,4356.666504,4325.769043,4332.307617
52,4224.615234,4538.846191,4212.692383,4491.025879,4362.563965,4358.846191,4324.358887,4338.333496
53,4225.128418,4538.205078,4219.102539,4494.743652,4361.794922,4358.974121,4325.256348,4344.743652
54,4226.153809,4538.717773,4223.077148,4500.128418,4355.256348,4358.077148,4327.820313,4347.179688
55,4226.794922,4540.384766,4223.077148,4503.846191,4347.051270,4357.563965,4330.000000,4345.512695
56,4226.666504,4541.794922,4220.000000,4503.461426,4343.461426,4358.846191,4329.615234,4342.692383
57,4225.897461,4541.666504,4216.922852,4499.615234,4347.179688,4361.153809,4327.307617,4340.641113
58,4224.487305,4540.256348,4215.512695,4494.487305,4355.256348,4362.948730,4324.871582,4339.615234
59,4222.692383,4538.333496,4215.897461,4489.871582,4361.794922,4362.692383,4324.102539,4338.589844
60,4220.769043,4536.538574,4216.666504,4487.563965,4363.205078,4360.512695,4325.128418,4337.563965
61,4220.128418,4535.512695,4217.179688,4488.333496,4360.512695,4358.077148,4326.922852,4337.820313
62,4221.922852,4536.025879,4217.820313,4492.563965,4357.948730,4356.922852,4327.948730,4340.641113
63,4225.512695,4538.717773,4218.717773,4498.717773,4358.974121,4357.436035,4328.333496,4344.230957
64,4228.974121,4541.922852,4219.358887,4503.846191,4363.333496,4358.205078,4328.717773,4344.743652
65,4230.641113,4543.205078,4218.846191,4505.384766,4367.051270,4358.205078,4330.769043,4339.487305
66,4230.000000,4541.538574,4217.436035,4502.179688,4366.538574,4357.436035,4334.487305,4330.000000
67,4227.948730,4538.205078,4216.794922,4496.410156,4361.794922,4357.307617,4338.333496,4322.179688
68,4225.897461,4536.153809,4217.179688,4491.922852,4357.051270,4358.461426,4339.871582,4322.051270
69,4225.000000,4537.051270,4217.692383,4491.025879,4356.666504,4360.000000,4337.692383,4330.769043
70,4225.384766,4539.102539,4216.922852,4492.692383,4361.410156,4359.487305,4332.563965,4343.205078
71,4226.282227,4539.102539,4215.000000,4493.461426,4367.436035,4356.538574,4327.051270,4351.794922
72,4226.282227,4536.153809,4213.077148,4491.538574,4369.871582,4353.077148,4323.717773,4352.179688
73,4225.128418,4532.692383,4212.436035,4488.717773,4367.436035,4352.051270,4323.589844,4346.153809
74,4223.846191,4531.666504,4213.461426,4488.461426,4362.436035,4354.230957,4325.897461,4339.615234
75,4223.461426,4533.589844,4214.743652,4492.051270,4358.205078,4357.307617,4328.205078,4337.051270
76,4223.974121,4535.769043,4214.615234,4497.051270,4356.282227,4358.077148,4328.846191,4339.102539
77,4224.102539,4535.384766,4212.692383,4498.974121,4356.794922,4355.128418,4327.820313,4342.436035
78,4223.461426,4532.051270,4210.512695,4496.153809,4358.333496,4349.743652,4326.025879,4343.461426
79,4222.563965,4528.333496,4210.128418,4491.410156,4359.615234,4345.512695,4325.128418,4340.897461
80,4222.307617,4527.692383,4212.307617,4488.974121,4360.128418,4344.871582,4325.641113,4336.538574
81,4223.461426,4531.282227,4215.512695,4490.641113,4360.000000,4347.563965,4327.179688,4332.948730
82,4225.641113,4536.922852,4217.307617,4494.230957,4359.743652,4350.769043,4328.846191,4332.179688
83,4227.692383,4540.128418,4217.051270,4495.897461,4359.487305,4352.051270,4329.487305,4334.487305
84,4228.461426,4539.102539,4215.384766,4493.717773,4359.487305,4350.897461,4329.102539,4338.205078
85,4227.820313,4536.025879,4214.230957,4489.487305,4359.615234,4349.230957,4327.820313,4341.538574
86,4226.282227,4535.128418,4214.358887,4486.794922,4359.487305,4349.102539,4326.410156,4342.820313
87,4224.743652,4538.205078,4215.384766,4488.077148,4359.230957,4351.282227,4325.641113,4341.282227
88,4224.102539,4542.563965,4216.282227,4492.692383,4358.461426,4354.487305,4325.897461,4337.436035
89,4224.358887,4542.692383,4216.153809,4496.538574,4357.436035,4356.025879,4326.666504,4333.717773
90,4224.743652,4536.538574,4215.512695,4495.769043,4356.794922,4355.000000,4326.922852,4332.692383
91,4224.615234,4527.307617,4215.128418,4489.871582,4357.179688,4352.820313,4326.538574,4334.358887
92,4223.717773,4521.794922,4215.512695,4482.820313,4358.717773,4351.922852,4326.025879,4336.282227
93,4222.179688,4523.974121,4216.153809,4479.487305,4360.256348,4353.461426,4326.025879,4335.384766
94,4220.641113,4531.666504,4216.153809,4481.794922,4360.256348,4356.410156,4326.282227,4331.153809
95,4219.743652,4539.230957,4214.615234,4487.436035,4358.846191,4358.846191,4326.410156,4325.769043
96,4220.128418,4541.666504,4211.922852,4492.692383,4357.307617,4358.974121,4326.153809,4322.692383
97,4221.410156,4538.846191,4210.000000,4495.000000,4357.563965,4356.538574,4325.897461,4323.974121
98,4222.948730,4535.000000,4210.641113,4494.230957,4360.128418,4353.461426,4326.025879,4329.102539
99,4224.102539,4533.974121,4213.974121,4492.436035,4363.846191,4352.051270,4327.051270,4336.153809
100,4224.743652,4536.794922,4217.436035,4491.794922,4366.922852,4353.333496,4328.717773,4342.436035
101,4224.615234,4539.743652,4217.563965,4492.692383,4368.205078,4356.153809,4330.128418,4346.922852
102,4223.461426,4538.974121,4212.948730,4493.846191,4367.563965,4357.563965,4330.000000,4348.717773
103,4221.794922,4534.230957,4205.641113,4493.461426,4366.025879,4355.769043,4328.205078,4347.692383
104,4220.897461,4529.487305,4200.128418,4491.410156,4364.487305,4352.051270,4326.025879,4344.487305
105,4221.666504,4528.974121,4200.384766,4489.743652,4363.846191,4349.615234,4324.743652,4340.128418
106,4223.846191,4532.820313,4206.922852,4489.743652,4363.333496,4351.025879,4325.256348,4336.025879
107,4225.384766,4536.922852,4215.256348,4491.410156,4362.436035,4354.871582,4326.666504,4333.461426
108,4224.743652,4536.794922,4219.358887,4491.666504,4360.256348,4357.563965,4327.563965,4333.717773
109,4222.307617,4532.307617,4216.025879,4488.461426,4357.692383,4355.769043,4326.922852,4336.410156
110,4219.358887,4527.051270,4207.692383,4482.307617,4356.025879,4349.615234,4325.128418,4339.487305
111,4217.820313,4525.128418,4200.512695,4476.666504,4356.794922,4342.692383,4323.461426,4339.871582
112,4218.846191,4528.589844,4199.358887,4474.871582,4359.743652,4339.487305,4322.948730,4335.897461
113,4222.179688,4535.897461,4204.871582,4477.692383,4363.333496,4342.051270,4323.974121,4329.487305
114,4226.153809,4543.333496,4212.179688,4483.974121,4365.897461,4348.846191,4325.641113,4324.743652
115,4228.333496,4546.794922,4215.256348,4490.897461,4366.025879,4356.025879,4326.666504,4324.743652
116,4227.436035,4544.743652,4211.282227,4495.769043,4363.717773,4359.615234,4326.153809,4329.487305
117,4224.487305,4538.333496,4202.820313,4496.282227,4359.615234,4357.820313,4323.846191,4335.769043
118,4221.666504,4530.769043,4195.769043,4492.307617,4355.512695,4352.307617,4319.871582,4340.000000
119,4220.256348,4525.000000,4194.358887,4486.282227,4353.205078,4346.025879,4315.769043,4340.000000
120,4220.000000,4521.410156,4197.820313,4481.410156,4352.820313,4341.794922,4312.563965,4335.256348
121,4219.358887,4518.974121,4201.025879,4478.333496,4353.205078,4340.000000,4310.641113,4326.794922
122,4217.307617,4515.897461,4198.717773,4475.256348,4352.307617,4339.487305,4309.230957,4315.897461
123,4214.102539,4511.922852,4191.025879,4470.641113,4350.128418,4338.589844,4307.820313,4305.512695
124,4211.282227,4507.948730,4182.563965,4465.256348,4348.333496,4337.307617,4306.538574,4299.487305
125,4210.512695,4506.282227,4179.615234,4461.410156,4349.230957,4336.282227,4306.538574,4300.897461
126,4212.179688,4508.333496,4184.743652,4460.641113,4352.820313,4337.051270,4308.461426,4309.102539
127,4215.641113,4514.102539,4195.128418,4463.333496,4357.436035,4340.256348,4312.051270,4320.256348
128,4219.102539,4521.282227,4204.615234,4468.461426,4360.641113,4345.128418,4316.538574,4329.871582
129,4221.025879,4526.282227,4208.717773,4474.743652,4361.410156,4350.256348,4320.384766,4334.615234
130,4221.025879,4527.051270,4207.307617,4480.512695,4360.128418,4353.589844,4322.179688,4334.615234
131,4220.128418,4524.871582,4203.077148,4484.487305,4358.461426,4354.358887,4321.666504,4332.948730
132,4219.487305,4523.077148,4199.615234,4486.794922,4357.307617,4353.461426,4319.615234,4333.333496
133,4219.871582,4524.102539,4198.717773,4488.589844,4357.307617,4352.307617,4317.436035,4337.563965
134,4221.282227,4527.051270,4200.384766,4490.384766,4357.692383,4352.051270,4316.666504,4344.615234
135,4222.436035,4528.717773,4203.077148,4492.051270,4357.692383,4353.077148,4317.820313,4350.384766
136,4222.179688,4526.922852,4205.897461,4492.563965,4357.179688,4354.358887,4320.512695,4350.769043
137,4220.641113,4522.820313,4208.333496,4491.666504,4356.922852,4355.384766,4323.589844,4345.128418
138,4219.487305,4519.871582,4210.512695,4489.871582,4357.436035,4355.512695,4325.897461,4336.794922
139,4220.000000,4520.384766,4211.666504,4489.102539,4358.974121,4355.256348,4326.025879,4331.794922
140,4222.051270,4523.461426,4210.769043,4490.897461,4360.128418,4354.615234,4323.846191,4333.717773
141,4223.717773,4526.794922,4207.051270,4494.743652,4360.000000,4354.230957,4320.128418,4341.410156
142,4223.974121,4528.205078,4202.179688,4498.461426,4358.589844,4354.230957,4316.666504,4349.102539
143,4222.692383,4527.692383,4198.461426,4498.717773,4357.179688,4354.615234,4315.384766,4350.897461
144,4220.769043,4526.025879,4198.077148,4493.589844,4356.666504,4355.000000,4316.538574,4345.256348
145,4219.358887,4524.743652,4199.743652,4484.487305,4356.666504,4355.384766,4318.461426,4335.897461
146,4218.846191,4524.743652,4201.153809,4475.512695,4356.794922,4355.512695,4319.615234,4328.846191
147,4219.102539,4525.256348,4200.897461,4471.153809,4356.922852,4355.897461,4319.743652,4327.948730
148,4219.487305,4524.615234,4199.487305,4473.077148,4356.922852,4356.538574,4319.230957,4332.563965
149,4218.974121,4521.794922,4198.846191,4478.205078,4357.179688,4356.922852,4318.846191,4338.077148
150,4217.563965,4517.179688,4200.000000,4481.666504,4357.051270,4356.410156,4318.846191,4339.358887
151,4216.025879,4512.948730,4201.538574,4480.641113,4356.538574,4354.487305,4318.333496,4335.128418
152,4214.871582,4510.897461,4201.153809,4477.051270,4355.128418,4351.153809,4316.282227,4328.205078
153,4214.102539,4511.153809,4197.307617,4474.487305,4353.333496,4346.922852,4313.077148,4322.692383
154,4213.333496,4512.307617,4191.538574,4474.615234,4351.538574,4343.461426,4310.897461,4320.512695
155,4212.179688,4512.436035,4186.666504,4476.282227,4350.641113,4341.922852,4311.538574,4321.153809
156,4210.897461,4510.641113,4185.641113,4476.922852,4351.025879,4342.692383,4314.615234,4323.461426
157,4210.128418,4507.948730,4189.230957,4475.000000,4352.179688,4345.000000,4318.077148,4327.307617
158,4209.871582,4505.769043,4195.512695,4471.410156,4353.589844,4347.692383,4319.230957,4332.692383
159,4210.128418,4505.128418,4200.512695,4467.692383,4354.358887,4349.102539,4317.179688,4337.820313
160,4210.641113,4506.025879,4201.538574,4465.897461,4354.102539,4348.461426,4313.717773,4339.487305
161,4211.410156,4507.820313,4198.846191,4466.282227,4353.333496,4346.153809,4312.179688,4336.153809
162,4212.563965,4509.358887,4195.512695,4468.333496,4352.436035,4343.589844,4314.230957,4329.615234
163,4213.846191,4510.128418,4195.512695,4470.769043,4352.051270,4341.666504,4318.846191,4324.230957
164,4215.000000,4510.000000,4199.615234,4472.820313,4351.666504,4341.025879,4322.563965,4322.563965
165,4215.256348,4509.230957,4204.487305,4473.205078,4351.153809,4341.410156,4322.563965,4324.102539
166,4214.230957,4508.077148,4205.769043,4470.641113,4350.512695,4342.179688,4318.974121,4326.282227
