,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4230.128418,4522.692383,4232.563965,4370.769043,4442.692383,4439.358887,4395.512695,4396.666504
1,4228.077148,4524.743652,4231.025879,4376.025879,4443.846191,4442.820313,4393.589844,4399.230957
2,4223.461426,4525.256348,4227.051270,4377.948730,4442.948730,4444.230957,4390.000000,4399.102539
3,4218.589844,4525.512695,4222.563965,4377.436035,4438.846191,4443.333496,4387.307617,4398.333496
4,4216.025879,4526.153809,4220.256348,4375.769043,4432.692383,4440.641113,4388.077148,4399.230957
5,4216.410156,4526.794922,4221.410156,4373.846191,4428.077148,4436.922852,4392.436035,4401.410156
6,4217.692383,4526.410156,4224.487305,4372.051270,4428.077148,4432.692383,4397.051270,4402.692383
7,4218.077148,4524.615234,4226.794922,4370.512695,4433.717773,4427.948730,4398.333496,4401.538574
8,4218.205078,4523.333496,4227.307617,4369.871582,4442.563965,4424.102539,4396.153809,4398.461426
9,4220.512695,4525.256348,4227.692383,4371.025879,4451.282227,4423.205078,4393.333496,4396.282227
10,4226.538574,4531.922852,4231.282227,4374.487305,4457.436035,4426.794922,4393.717773,4397.436035
11,4235.000000,4541.794922,4238.333496,4379.743652,4460.897461,4433.205078,4398.333496,4401.794922
12,4242.179688,4550.897461,4246.153809,4385.000000,4461.922852,4439.358887,4404.358887,4407.307617
13,4244.487305,4555.512695,4250.641113,4388.333496,4460.384766,4443.077148,4407.563965,4411.025879
14,4241.282227,4555.000000,4250.128418,4388.717773,4456.666504,4445.000000,4405.769043,4411.922852
15,4235.384766,4552.307617,4246.538574,4387.436035,4452.179688,4447.692383,4401.025879,4411.410156
16,4231.538574,4551.410156,4243.461426,4386.794922,4449.487305,4452.307617,4397.307617,4411.410156
17,4232.051270,4553.333496,4243.205078,4388.461426,4450.384766,4458.077148,4397.179688,4412.692383
18,4235.000000,4555.000000,4244.487305,4391.025879,4453.846191,4461.410156,4399.230957,4413.974121
19,4236.025879,4551.922852,4243.974121,4390.641113,4457.051270,4459.102539,4400.256348,4412.820313
20,4232.436035,4542.948730,4239.358887,4385.256348,4456.922852,4451.410156,4397.436035,4408.589844
21,4225.384766,4531.922852,4231.666504,4376.666504,4452.436035,4442.692383,4392.051270,4403.077148
22,4219.358887,4525.256348,4225.512695,4370.641113,4445.641113,4439.230957,4387.948730,4400.128418
23,4217.948730,4526.025879,4224.871582,4371.153809,4440.128418,4443.589844,4388.717773,4401.922852
24,4220.769043,4531.922852,4229.102539,4376.794922,4438.205078,4452.692383,4393.589844,4406.410156
25,4224.230957,4536.282227,4233.333496,4381.410156,4439.102539,4459.230957,4398.205078,4408.589844
26,4224.230957,4534.358887,4232.820313,4379.487305,4440.641113,4458.077148,4398.077148,4405.512695
27,4220.128418,4526.666504,4227.051270,4371.025879,4441.794922,4450.641113,4392.692383,4398.461426
28,4214.615234,4518.717773,4219.487305,4361.282227,4442.436035,4443.205078,4385.641113,4392.179688
29,4210.641113,4515.384766,4215.000000,4356.410156,4443.205078,4440.512695,4381.538574,4390.641113
30,4210.128418,4517.179688,4215.897461,4357.948730,4443.974121,4441.410156,4382.948730,4393.589844
31,4213.077148,4519.871582,4221.538574,4362.563965,4444.230957,4441.538574,4388.717773,4396.794922
32,4218.717773,4520.128418,4229.230957,4365.128418,4444.102539,4437.307617,4396.025879,4396.666504
33,4226.153809,4518.461426,4236.922852,4363.717773,4444.871582,4429.743652,4402.563965,4392.948730
34,4233.974121,4518.846191,4243.461426,4360.897461,4448.077148,4422.820313,4407.692383,4388.846191
35,4241.922852,4524.230957,4248.846191,4360.641113,4453.974121,4420.384766,4411.538574,4388.205078
36,4249.230957,4533.461426,4252.820313,4364.615234,4460.256348,4422.948730,4414.743652,4391.282227
37,4253.974121,4541.794922,4254.615234,4370.512695,4463.717773,4427.948730,4416.538574,4395.641113
38,4254.102539,4544.871582,4253.717773,4374.358887,4463.205078,4432.179688,4416.410156,4398.077148
39,4250.128418,4542.563965,4251.025879,4374.615234,4460.897461,4434.615234,4414.871582,4397.948730
40,4244.487305,4539.102539,4248.974121,4373.846191,4459.871582,4437.307617,4413.717773,4396.794922
41,4240.000000,4538.717773,4249.102539,4374.871582,4460.512695,4441.794922,4413.974121,4396.922852
42,4236.794922,4541.282227,4250.641113,4378.205078,4460.897461,4447.179688,4415.769043,4397.820313
43,4233.974121,4542.948730,4250.128418,4380.256348,4459.102539,4450.128418,4416.794922,4397.307617
44,4230.512695,4540.897461,4245.897461,4378.205078,4455.897461,4448.846191,4415.384766,4393.974121
45,4226.282227,4535.512695,4239.358887,4372.051270,4453.974121,4445.641113,4411.666504,4389.487305
46,4222.307617,4529.743652,4234.230957,4365.897461,4454.743652,4444.358887,4408.205078,4387.307617
47,4218.974121,4525.769043,4233.077148,4362.948730,4456.282227,4446.922852,4407.563965,4389.615234
48,4216.666504,4523.846191,4235.128418,4363.974121,4455.000000,4451.794922,4409.615234,4394.871582
49,4215.641113,4522.820313,4237.563965,4367.307617,4449.102539,4455.512695,4412.307617,4399.871582
50,4216.666504,4522.563965,4238.717773,4371.282227,4440.384766,4456.538574,4413.333496,4402.051270
51,4219.871582,4523.974121,4238.589844,4375.512695,4433.974121,4455.384766,4411.794922,4401.794922
52,4224.230957,4526.922852,4238.717773,4379.102539,4433.205078,4453.077148,4408.461426,4400.769043
53,4228.205078,4530.384766,4240.641113,4380.897461,4437.692383,4450.769043,4404.743652,4400.641113
54,4231.794922,4531.794922,4245.128418,4380.384766,4443.717773,4448.589844,4402.179688,4401.538574
55,4236.153809,4530.512695,4251.410156,4377.948730,4446.794922,4446.410156,4402.307617,4402.820313
56,4242.179688,4528.077148,4257.820313,4375.256348,4445.897461,4444.487305,4405.897461,4403.333496
57,4248.717773,4527.563965,4262.563965,4373.846191,4443.717773,4442.563965,4411.922852,4403.205078
58,4253.846191,4530.769043,4265.256348,4374.615234,4443.717773,4440.512695,4418.077148,4403.077148
59,4255.897461,4536.153809,4266.410156,4376.538574,4447.820313,4438.461426,4421.922852,4403.077148
60,4254.743652,4540.000000,4266.410156,4377.563965,4454.358887,4436.153809,4422.692383,4402.436035
61,4251.666504,4538.717773,4264.871582,4376.153809,4459.487305,4433.205078,4421.410156,4400.641113
62,4247.948730,4532.436035,4261.794922,4372.820313,4461.282227,4430.000000,4419.743652,4398.461426
63,4245.000000,4524.615234,4257.692383,4370.256348,4460.641113,4428.077148,4418.461426,4397.692383
64,4242.563965,4519.743652,4253.846191,4370.512695,4460.000000,4428.846191,4417.563965,4399.102539
65,4240.128418,4520.128418,4250.769043,4373.205078,4460.256348,4432.051270,4416.666504,4402.051270
66,4237.563965,4524.102539,4248.461426,4376.666504,4460.897461,4436.153809,4415.641113,4405.256348
67,4235.641113,4527.820313,4247.307617,4378.461426,4461.153809,4439.743652,4414.615234,4408.077148
68,4234.487305,4528.205078,4246.922852,4377.051270,4460.897461,4442.436035,4413.589844,4410.128418
69,4232.436035,4524.871582,4246.153809,4373.333496,4460.384766,4445.000000,4412.563965,4410.769043
70,4227.948730,4520.641113,4242.948730,4368.846191,4459.615234,4447.563965,4411.410156,4409.615234
71,4221.410156,4518.846191,4237.307617,4366.025879,4458.589844,4451.025879,4410.000000,4407.563965
72,4215.769043,4521.794922,4231.538574,4366.794922,4457.948730,4455.897461,4409.102539,4407.051270
73,4214.358887,4529.743652,4228.974121,4371.794922,4458.589844,4462.563965,4409.102539,4409.743652
74,4218.717773,4540.641113,4231.410156,4379.871582,4460.000000,4470.384766,4410.128418,4415.897461
75,4226.025879,4550.769043,4237.820313,4387.948730,4460.641113,4477.307617,4411.153809,4422.563965
76,4231.794922,4556.666504,4244.230957,4392.563965,4458.461426,4480.512695,4410.897461,4426.410156
77,4232.820313,4557.051270,4247.307617,4392.563965,4453.205078,4478.589844,4408.333496,4425.256348
78,4231.153809,4553.589844,4246.794922,4389.871582,4446.794922,4471.922852,4404.358887,4419.615234
79,4231.666504,4550.769043,4245.000000,4388.077148,4442.563965,4463.717773,4401.410156,4413.333496
80,4238.846191,4552.563965,4246.282227,4390.128418,4442.948730,4457.948730,4402.051270,4410.000000
81,4252.820313,4560.000000,4253.589844,4395.897461,4448.589844,4456.538574,4406.538574,4411.538574
82,4269.487305,4569.487305,4265.769043,4402.948730,4456.538574,4458.205078,4412.820313,4416.025879
83,4282.436035,4575.384766,4277.948730,4406.794922,4462.948730,4459.487305,4418.205078,4419.743652
84,4287.948730,4573.974121,4284.871582,4404.615234,4465.128418,4457.307617,4420.641113,4419.230957
85,4286.410156,4566.153809,4284.487305,4397.692383,4463.461426,4451.538574,4420.000000,4415.128418
86,4281.666504,4557.051270,4278.846191,4390.769043,4460.897461,4444.871582,4416.922852,4410.769043
87,4276.922852,4551.922852,4271.922852,4388.846191,4460.128418,4441.666504,4413.461426,4409.230957
88,4272.692383,4552.692383,4266.666504,4392.563965,4461.666504,4443.461426,4412.179688,4411.025879
89,4266.922852,4557.051270,4263.589844,4398.974121,4462.948730,4447.820313,4413.461426,4413.846191
90,4258.333496,4559.743652,4260.512695,4402.820313,4461.666504,4450.000000,4416.025879,4414.487305
91,4246.794922,4556.666504,4254.743652,4399.358887,4458.461426,4447.307617,4417.051270,4410.769043
92,4234.102539,4547.692383,4245.897461,4388.333496,4456.282227,4440.769043,4415.256348,4403.077148
93,4222.692383,4536.538574,4235.897461,4373.974121,4458.589844,4434.743652,4410.897461,4394.230957
94,4213.974121,4528.205078,4228.077148,4363.205078,4465.128418,4433.461426,4406.794922,4389.230957
95,4207.820313,4525.128418,4225.128418,4361.153809,4471.794922,4438.077148,4405.384766,4391.410156
96,4203.205078,4525.384766,4226.410156,4367.307617,4474.102539,4445.897461,4407.948730,4399.358887
97,4199.358887,4526.282227,4229.487305,4376.282227,4469.743652,4451.922852,4412.307617,4408.333496
98,4197.436035,4525.769043,4231.666504,4382.051270,4460.897461,4453.205078,4415.128418,4412.692383
99,4198.717773,4524.358887,4232.179688,4381.282227,4451.282227,4449.615234,4414.230957,4410.128418
100,4203.205078,4522.692383,4231.666504,4375.641113,4444.230957,4443.846191,4410.128418,4402.051270
101,4209.358887,4521.025879,4231.282227,4369.615234,4440.512695,4439.102539,4405.256348,4393.461426
102,4214.615234,4519.871582,4231.538574,4367.307617,4438.846191,4437.307617,4402.179688,4389.487305
103,4217.307617,4520.384766,4232.179688,4370.641113,4437.948730,4438.846191,4402.436035,4393.077148
104,4216.794922,4523.205078,4232.563965,4377.820313,4437.563965,4442.307617,4405.256348,4401.794922
105,4214.615234,4527.307617,4232.436035,4385.128418,4438.205078,4446.025879,4407.563965,4410.256348
106,4212.307617,4530.128418,4232.051270,4388.589844,4440.000000,4447.820313,4406.410156,4413.333496
107,4211.282227,4529.871582,4231.922852,4386.922852,4441.922852,4447.307617,4401.794922,4410.256348
108,4212.948730,4526.538574,4232.307617,4382.179688,4442.563965,4444.743652,4396.794922,4404.487305
109,4218.589844,4523.589844,4234.230957,4378.717773,4441.153809,4442.051270,4395.256348,4400.897461
110,4228.461426,4524.358887,4238.846191,4379.102539,4438.846191,4441.282227,4398.589844,4402.563965
111,4240.897461,4530.897461,4245.897461,4383.333496,4437.820313,4443.589844,4404.743652,4408.205078
112,4253.717773,4541.794922,4254.102539,4388.974121,4439.743652,4448.461426,4409.615234,4414.230957
113,4264.358887,4552.948730,4260.897461,4393.846191,4444.358887,4453.589844,4410.128418,4417.436035
114,4271.410156,4559.871582,4264.102539,4396.153809,4448.974121,4455.897461,4407.179688,4416.282227
115,4274.102539,4559.871582,4263.205078,4394.871582,4450.384766,4454.615234,4404.102539,4411.282227
116,4272.692383,4554.358887,4259.230957,4390.256348,4447.307617,4451.153809,4403.333496,4405.000000
117,4268.077148,4547.820313,4253.077148,4385.128418,4442.563965,4449.102539,4404.487305,4400.769043
118,4261.922852,4544.358887,4246.025879,4382.563965,4440.256348,4450.897461,4405.384766,4400.769043
119,4255.128418,4544.871582,4238.846191,4383.974121,4443.461426,4456.025879,4403.717773,4404.358887
120,4247.563965,4547.179688,4231.794922,4386.794922,4451.538574,4461.410156,4399.102539,4408.461426
121,4238.717773,4547.948730,4225.000000,4386.794922,4460.641113,4464.358887,4393.077148,4409.871582
122,4228.461426,4544.743652,4218.461426,4381.538574,4466.153809,4463.846191,4388.461426,4407.307617
123,4217.563965,4537.692383,4212.692383,4372.563965,4466.025879,4461.666504,4387.179688,4401.922852
124,4207.563965,4528.461426,4208.333496,4363.461426,4462.307617,4460.000000,4389.102539,4396.538574
125,4199.358887,4519.230957,4205.128418,4357.179688,4458.846191,4459.871582,4392.307617,4393.717773
126,4193.077148,4511.410156,4202.692383,4353.974121,4458.461426,4459.743652,4395.384766,4393.717773
127,4187.179688,4504.487305,4200.256348,4352.051270,4460.769043,4457.179688,4397.692383,4394.487305
128,4180.897461,4497.051270,4198.077148,4349.102539,4462.307617,4451.153809,4399.615234,4393.205078
129,4174.358887,4488.333496,4197.179688,4344.615234,4460.384766,4442.563965,4400.769043,4388.589844
130,4169.358887,4479.102539,4198.205078,4339.102539,4454.615234,4434.102539,4400.512695,4382.436035
131,4167.820313,4471.410156,4200.512695,4334.743652,4447.948730,4427.820313,4398.846191,4377.820313
132,4170.256348,4467.307617,4203.717773,4333.717773,4443.077148,4424.743652,4397.307617,4376.666504
133,4176.282227,4468.077148,4207.948730,4336.794922,4441.410156,4424.871582,4397.436035,4378.974121
134,4184.615234,4473.846191,4214.102539,4343.717773,4441.794922,4427.436035,4400.128418,4382.948730
135,4194.487305,4484.230957,4222.436035,4353.333496,4442.563965,4431.282227,4404.487305,4387.692383
136,4206.282227,4497.948730,4232.563965,4365.256348,4443.205078,4435.641113,4408.589844,4393.205078
137,4220.000000,4514.358887,4243.974121,4378.974121,4443.717773,4439.487305,4411.794922,4400.512695
138,4234.615234,4531.794922,4254.871582,4392.563965,4443.333496,4442.307617,4414.230957,4408.974121
139,4247.051270,4547.307617,4263.077148,4402.820313,4441.282227,4443.333496,4415.512695,4415.897461
140,4254.358887,4557.436035,4266.153809,4407.563965,4437.051270,4442.692383,4415.000000,4418.846191
141,4255.641113,4560.641113,4263.974121,4407.436035,4431.666504,4441.410156,4412.948730,4417.692383
142,4252.051270,4557.563965,4258.589844,4405.000000,4427.051270,4440.897461,4410.384766,4414.487305
143,4246.025879,4551.410156,4253.205078,4401.538574,4425.128418,4441.410156,4408.333496,4411.794922
144,4238.846191,4545.641113,4249.487305,4396.794922,4427.179688,4442.563965,4407.051270,4410.641113
145,4231.794922,4541.922852,4246.794922,4390.128418,4431.922852,4443.974121,4407.051270,4410.128418
146,4225.128418,4539.358887,4243.846191,4381.922852,4437.436035,4445.128418,4408.589844,4408.461426
147,4219.487305,4535.769043,4239.871582,4373.589844,4441.538574,4445.769043,4410.769043,4404.487305
148,4215.641113,4529.615234,4235.897461,4366.538574,4443.461426,4445.384766,4412.307617,4398.974121
149,4214.230957,4520.512695,4233.461426,4361.410156,4444.743652,4444.230957,4411.794922,4393.205078
150,4214.871582,4510.769043,4232.820313,4358.077148,4446.922852,4443.077148,4408.717773,4388.717773
151,4216.666504,4503.974121,4233.461426,4356.282227,4450.256348,4442.307617,4405.128418,4386.666504
