,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4218.589844,4541.922852,4200.512695,4465.512695,4381.410156,4379.743652,4327.051270,4342.051270
1,4220.384766,4543.205078,4202.307617,4471.025879,4381.410156,4381.153809,4328.846191,4344.102539
2,4221.153809,4543.333496,4204.230957,4474.743652,4381.922852,4384.871582,4329.615234,4348.461426
3,4220.384766,4542.051270,4205.128418,4475.769043,4382.820313,4389.871582,4328.846191,4353.846191
4,4218.333496,4540.512695,4204.102539,4475.256348,4383.077148,4394.230957,4327.563965,4358.461426
5,4216.410156,4539.743652,4202.307617,4474.871582,4381.282227,4396.153809,4326.794922,4361.025879
6,4215.897461,4540.384766,4200.897461,4475.769043,4377.179688,4395.256348,4327.051270,4361.410156
7,4217.051270,4540.897461,4200.897461,4476.666504,4371.794922,4393.077148,4327.692383,4360.128418
8,4218.333496,4539.230957,4201.666504,4475.512695,4366.666504,4390.897461,4327.948730,4357.307617
9,4217.820313,4534.487305,4201.922852,4471.153809,4363.589844,4389.102539,4327.307617,4353.589844
10,4214.871582,4528.077148,4200.641113,4464.487305,4362.563965,4387.563965,4325.897461,4349.615234
11,4211.282227,4522.948730,4198.589844,4458.461426,4362.563965,4386.153809,4324.743652,4346.666504
12,4210.000000,4521.025879,4197.563965,4455.641113,4362.692383,4385.384766,4324.487305,4345.512695
13,4211.922852,4522.051270,4198.461426,4456.538574,4363.077148,4385.769043,4325.769043,4346.410156
14,4215.512695,4523.717773,4200.256348,4458.846191,4364.102539,4386.794922,4327.692383,4348.589844
15,4216.794922,4524.102539,4200.512695,4460.000000,4365.512695,4387.692383,4328.846191,4350.769043
16,4213.717773,4522.948730,4197.948730,4459.615234,4366.153809,4387.436035,4328.077148,4351.666504
17,4207.436035,4521.666504,4193.333496,4458.974121,4365.256348,4386.025879,4325.512695,4351.282227
18,4202.563965,4521.153809,4188.974121,4459.615234,4362.948730,4384.102539,4322.692383,4350.000000
19,4202.436035,4521.794922,4187.051270,4461.282227,4360.512695,4382.948730,4321.153809,4348.205078
20,4207.179688,4522.820313,4187.820313,4462.563965,4360.128418,4383.974121,4321.153809,4346.282227
21,4213.333496,4523.333496,4189.230957,4462.179688,4362.307617,4387.179688,4322.179688,4344.230957
22,4217.179688,4523.077148,4189.615234,4460.000000,4365.641113,4391.538574,4322.692383,4342.563965
23,4217.051270,4522.820313,4188.461426,4457.436035,4368.077148,4395.641113,4322.179688,4342.307617
24,4214.487305,4522.948730,4186.922852,4456.666504,4368.461426,4397.820313,4320.512695,4343.974121
25,4211.538574,4523.077148,4186.153809,4457.948730,4367.692383,4397.692383,4318.333496,4345.897461
26,4209.487305,4522.051270,4186.025879,4459.743652,4366.922852,4395.769043,4316.410156,4344.871582
27,4207.948730,4519.358887,4185.384766,4459.487305,4366.794922,4392.948730,4315.128418,4338.333496
28,4205.641113,4515.256348,4182.820313,4456.410156,4366.794922,4390.000000,4314.102539,4328.077148
29,4202.307617,4511.666504,4178.589844,4451.922852,4365.769043,4387.563965,4312.820313,4318.077148
30,4199.358887,4509.871582,4173.717773,4448.205078,4363.205078,4386.410156,4311.282227,4311.153809
31,4197.820313,4510.641113,4170.128418,4446.410156,4359.358887,4386.410156,4309.743652,4307.436035
32,4198.077148,4512.179688,4168.846191,4446.153809,4355.769043,4386.025879,4308.974121,4304.871582
33,4199.230957,4512.307617,4169.487305,4446.410156,4354.102539,4383.846191,4309.358887,4301.410156
34,4200.384766,4510.384766,4171.538574,4446.282227,4354.871582,4380.256348,4310.512695,4297.692383
35,4201.666504,4507.948730,4174.358887,4445.897461,4357.436035,4376.922852,4311.794922,4295.641113
36,4202.948730,4507.563965,4177.563965,4445.641113,4360.897461,4375.512695,4313.077148,4297.436035
37,4203.846191,4509.871582,4180.769043,4445.769043,4364.615234,4375.897461,4314.102539,4303.461426
38,4203.461426,4513.846191,4183.589844,4446.538574,4367.563965,4376.794922,4314.871582,4311.153809
39,4202.179688,4517.563965,4185.769043,4448.974121,4369.230957,4377.179688,4315.641113,4317.179688
40,4201.794922,4520.384766,4187.563965,4452.692383,4369.871582,4376.538574,4317.051270,4320.256348
41,4204.487305,4522.307617,4188.974121,4456.410156,4370.000000,4375.512695,4319.358887,4321.410156
42,4209.871582,4523.077148,4189.871582,4458.077148,4370.000000,4373.846191,4321.410156,4322.692383
43,4214.358887,4522.563965,4190.256348,4456.666504,4369.871582,4371.282227,4321.794922,4325.000000
44,4214.487305,4520.512695,4190.128418,4453.461426,4369.743652,4367.563965,4319.615234,4327.307617
