,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4198.461426,4506.666504,4183.461426,4444.358887,4362.436035,4358.077148,4310.641113,4327.436035
1,4200.512695,4507.051270,4185.000000,4445.128418,4365.000000,4357.307617,4312.051270,4326.538574
2,4202.563965,4508.077148,4187.307617,4445.128418,4366.922852,4357.179688,4312.692383,4326.025879
3,4203.846191,4508.974121,4189.615234,4444.743652,4368.205078,4357.948730,4312.820313,4327.051270
4,4203.461426,4509.102539,4190.512695,4445.256348,4368.846191,4359.230957,4312.563965,4329.358887
5,4201.410156,4508.077148,4189.230957,4447.179688,4368.974121,4359.615234,4311.922852,4331.922852
6,4198.846191,4506.922852,4186.282227,4450.256348,4367.692383,4358.589844,4310.769043,4332.692383
7,4197.948730,4507.692383,4184.102539,4453.717773,4365.000000,4356.282227,4309.743652,4331.153809
8,4200.769043,4511.153809,4185.256348,4456.922852,4361.922852,4353.846191,4309.743652,4328.333496
9,4206.794922,4515.769043,4190.256348,4458.974121,4360.256348,4351.922852,4311.025879,4325.769043
10,4213.205078,4518.717773,4196.794922,4459.358887,4360.641113,4350.512695,4313.077148,4324.487305
11,4217.051270,4518.461426,4201.282227,4457.820313,4361.794922,4349.615234,4314.487305,4324.487305
12,4217.179688,4515.769043,4201.922852,4455.769043,4361.538574,4349.102539,4314.230957,4325.000000
13,4215.256348,4513.717773,4200.128418,4454.871582,4358.333496,4349.358887,4312.179688,4325.897461
14,4213.717773,4514.743652,4198.461426,4456.538574,4352.820313,4350.512695,4310.000000,4327.820313
15,4214.487305,4518.846191,4198.205078,4460.256348,4347.179688,4352.563965,4308.717773,4331.410156
16,4217.051270,4523.461426,4199.102539,4464.743652,4343.846191,4355.128418,4308.974121,4336.666504
17,4218.974121,4525.256348,4198.846191,4467.820313,4343.205078,4357.179688,4309.871582,4341.666504
18,4218.205078,4523.589844,4196.025879,4468.461426,4343.846191,4357.692383,4310.000000,4344.358887
19,4215.000000,4520.384766,4191.410156,4466.794922,4344.230957,4356.538574,4309.358887,4344.615234
20,4211.410156,4518.717773,4187.436035,4464.102539,4343.846191,4354.743652,4308.077148,4343.717773
21,4209.871582,4519.743652,4186.538574,4461.922852,4343.717773,4353.846191,4307.179688,4343.589844
22,4210.641113,4521.794922,4188.846191,4460.897461,4344.102539,4354.358887,4307.051270,4343.974121
23,4211.666504,4521.666504,4191.794922,4461.025879,4344.230957,4355.000000,4307.307617,4343.461426
24,4210.512695,4518.077148,4192.563965,4461.538574,4343.589844,4354.358887,4307.692383,4341.025879
25,4207.179688,4512.948730,4190.384766,4461.410156,4342.436035,4352.179688,4307.820313,4337.051270
26,4203.077148,4508.974121,4187.051270,4459.871582,4341.666504,4350.384766,4307.436035,4333.461426
27,4200.128418,4507.692383,4185.128418,4457.051270,4342.179688,4350.512695,4306.666504,4331.538574
28,4199.102539,4507.948730,4185.128418,4452.948730,4344.230957,4352.179688,4305.769043,4330.641113
29,4199.102539,4507.948730,4185.384766,4447.563965,4346.922852,4353.077148,4304.102539,4328.846191
30,4199.358887,4507.179688,4183.205078,4441.666504,4348.205078,4351.410156,4301.410156,4324.487305
31,4199.102539,4506.282227,4178.077148,4436.282227,4346.666504,4347.692383,4297.692383,4318.461426
32,4198.333496,4505.769043,4172.436035,4432.692383,4343.077148,4344.230957,4293.974121,4313.205078
33,4197.307617,4506.025879,4169.871582,4431.282227,4340.384766,4343.205078,4291.922852,4310.512695
34,4196.666504,4506.794922,4172.179688,4431.282227,4341.538574,4344.871582,4292.436035,4311.025879
35,4196.153809,4507.563965,4177.948730,4431.410156,4346.282227,4347.563965,4294.743652,4313.077148
36,4195.128418,4507.436035,4182.820313,4430.384766,4351.666504,4348.846191,4296.794922,4313.846191
37,4193.077148,4506.410156,4183.589844,4428.461426,4353.846191,4347.179688,4297.307617,4312.179688
38,4190.641113,4505.128418,4179.615234,4426.794922,4351.538574,4343.717773,4296.025879,4309.230957
39,4188.846191,4503.974121,4173.333496,4426.282227,4346.666504,4340.641113,4294.230957,4307.436035
40,4187.820313,4502.948730,4168.333496,4426.922852,4342.820313,4339.743652,4293.333496,4308.077148
41,4186.922852,4501.922852,4166.282227,4427.948730,4341.794922,4340.512695,4293.589844,4309.615234
42,4185.512695,4501.153809,4166.922852,4429.230957,4343.846191,4341.794922,4294.102539,4310.128418
43,4184.615234,4501.794922,4169.230957,4430.512695,4347.307617,4342.820313,4293.974121,4309.487305
44,4185.512695,4503.974121,4172.051270,4432.307617,4350.512695,4344.102539,4293.461426,4309.102539
45,4189.230957,4507.051270,4175.512695,4434.871582,4352.051270,4346.666504,4294.230957,4310.897461
46,4194.487305,4509.743652,4179.615234,4439.358887,4351.794922,4350.641113,4297.307617,4315.384766
47,4199.487305,4511.025879,4183.589844,4445.512695,4350.000000,4354.871582,4302.563965,4321.538574
48,4202.307617,4510.641113,4186.410156,4451.794922,4347.692383,4357.307617,4308.077148,4326.794922
49,4202.692383,4509.743652,4187.436035,4456.666504,4345.512695,4356.666504,4311.666504,4329.358887
