,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4216.153809,4521.153809,4212.436035,4424.871582,4396.538574,4394.487305,4363.205078,4373.461426
1,4216.282227,4523.589844,4214.743652,4424.615234,4395.256348,4396.410156,4364.615234,4372.051270
2,4216.794922,4525.000000,4218.077148,4425.128418,4395.256348,4401.666504,4366.025879,4371.666504
3,4217.179688,4525.512695,4220.128418,4426.282227,4395.769043,4408.205078,4366.410156,4371.922852
4,4217.179688,4526.282227,4220.000000,4427.563965,4396.538574,4412.692383,4365.769043,4372.436035
5,4217.436035,4527.948730,4218.589844,4427.820313,4397.051270,4412.436035,4364.871582,4372.051270
6,4218.717773,4530.641113,4218.205078,4426.794922,4396.922852,4407.820313,4365.000000,4370.769043
7,4221.410156,4533.717773,4220.256348,4425.769043,4396.282227,4401.922852,4367.051270,4369.230957
8,4224.871582,4536.282227,4224.871582,4426.794922,4395.641113,4398.589844,4370.641113,4368.846191
9,4228.589844,4538.717773,4230.384766,4430.512695,4395.897461,4399.487305,4374.615234,4370.256348
10,4231.538574,4541.922852,4234.615234,4435.897461,4397.820313,4404.358887,4377.307617,4373.589844
11,4233.333496,4545.897461,4235.769043,4441.282227,4402.179688,4410.641113,4378.205078,4378.077148
12,4233.589844,4549.871582,4234.358887,4444.743652,4407.948730,4415.128418,4377.051270,4382.692383
13,4232.563965,4552.436035,4231.922852,4445.641113,4413.205078,4416.410156,4374.487305,4386.410156
14,4230.897461,4552.307617,4230.000000,4444.615234,4416.538574,4415.000000,4371.794922,4389.102539
15,4229.487305,4549.871582,4229.102539,4443.205078,4417.563965,4412.820313,4370.384766,4391.153809
16,4228.974121,4546.410156,4228.461426,4443.077148,4417.436035,4412.179688,4370.256348,4393.461426
17,4229.487305,4543.077148,4227.436035,4444.743652,4416.922852,4413.333496,4370.641113,4396.153809
18,4230.000000,4540.897461,4226.025879,4446.410156,4416.922852,4415.128418,4370.897461,4398.205078
19,4229.358887,4539.615234,4224.487305,4446.794922,4417.820313,4416.538574,4370.769043,4398.589844
20,4227.179688,4539.102539,4222.563965,4445.000000,4420.000000,4417.051270,4370.641113,4396.922852
21,4223.717773,4538.333496,4220.256348,4441.922852,4422.692383,4416.538574,4370.897461,4393.717773
22,4220.512695,4536.922852,4218.333496,4438.461426,4424.358887,4415.384766,4371.410156,4389.615234
23,4218.461426,4534.487305,4217.948730,4435.128418,4423.205078,4413.717773,4372.051270,4385.256348
24,4218.077148,4531.025879,4220.000000,4432.307617,4418.333496,4411.282227,4372.307617,4380.384766
25,4218.589844,4527.436035,4223.461426,4430.128418,4410.897461,4408.077148,4372.179688,4375.256348
26,4218.717773,4524.358887,4226.794922,4428.717773,4403.717773,4404.487305,4371.794922,4370.128418
27,4217.692383,4522.692383,4227.948730,4427.563965,4399.487305,4401.153809,4372.051270,4365.641113
28,4216.538574,4522.436035,4226.538574,4425.641113,4399.230957,4398.846191,4372.820313,4362.179688
29,4216.153809,4523.205078,4223.461426,4422.436035,4401.794922,4397.692383,4373.205078,4359.743652
30,4216.153809,4523.589844,4219.871582,4418.333496,4404.102539,4396.153809,4372.051270,4358.077148
31,4215.384766,4522.436035,4217.179688,4414.743652,4404.358887,4392.436035,4369.102539,4356.410156
32,4212.820313,4519.102539,4215.769043,4412.051270,4402.179688,4386.538574,4364.743652,4354.358887
33,4209.358887,4514.871582,4214.743652,4410.128418,4399.230957,4380.512695,4360.512695,4352.307617
34,4206.410156,4511.410156,4212.692383,4408.974121,4397.307617,4377.692383,4357.436035,4351.282227
35,4205.384766,4510.769043,4208.974121,4409.230957,4397.179688,4379.615234,4356.282227,4352.051270
36,4206.410156,4512.948730,4204.743652,4411.153809,4398.205078,4384.358887,4356.410156,4354.102539
37,4208.846191,4516.794922,4202.179688,4414.743652,4399.615234,4388.333496,4356.794922,4356.666504
38,4211.282227,4520.512695,4203.077148,4418.974121,4400.897461,4389.487305,4356.922852,4358.974121
39,4213.077148,4523.205078,4206.794922,4423.077148,4401.666504,4388.589844,4356.794922,4361.025879
40,4214.615234,4524.743652,4211.794922,4426.153809,4401.922852,4387.948730,4357.051270,4363.589844
41,4217.179688,4525.512695,4215.769043,4427.820313,4401.922852,4389.230957,4358.077148,4366.666504
42,4221.282227,4525.769043,4217.563965,4428.333496,4401.922852,4392.307617,4359.743652,4369.230957
43,4225.384766,4526.025879,4217.948730,4428.589844,4402.820313,4395.512695,4361.538574,4370.384766
44,4227.692383,4526.282227,4218.589844,4429.358887,4405.641113,4397.307617,4363.717773,4370.128418
45,4227.307617,4526.153809,4221.282227,4430.384766,4410.000000,4396.922852,4366.410156,4368.717773
46,4225.256348,4525.384766,4225.769043,4430.769043,4414.102539,4395.000000,4369.743652,4366.794922
47,4223.333496,4524.871582,4229.615234,4429.743652,4415.769043,4392.436035,4372.948730,4365.128418
48,4222.820313,4525.256348,4230.641113,4427.820313,4414.230957,4390.256348,4374.743652,4363.974121
49,4223.717773,4526.922852,4228.077148,4426.410156,4410.769043,4388.333496,4374.615234,4363.461426
50,4224.615234,4528.461426,4223.846191,4426.153809,4407.563965,4387.051270,4372.820313,4362.820313
51,4223.589844,4528.589844,4220.384766,4427.051270,4406.282227,4386.922852,4370.256348,4361.922852
52,4220.769043,4526.410156,4218.205078,4428.333496,4407.307617,4388.077148,4367.692383,4360.641113
53,4217.051270,4523.333496,4216.153809,4428.974121,4409.871582,4390.641113,4365.384766,4359.487305
54,4214.615234,4521.410156,4212.563965,4428.589844,4412.692383,4393.589844,4363.717773,4358.846191
55,4214.102539,4521.666504,4207.692383,4427.436035,4414.743652,4396.410156,4362.563965,4358.461426
56,4214.487305,4523.077148,4202.692383,4426.025879,4415.384766,4398.077148,4361.025879,4358.333496
57,4213.589844,4523.077148,4199.230957,4424.871582,4414.487305,4398.461426,4358.205078,4358.589844
58,4210.641113,4520.384766,4197.820313,4424.487305,4412.436035,4397.436035,4353.846191,4358.846191
59,4206.538574,4516.153809,4197.692383,4425.128418,4410.128418,4395.128418,4349.230957,4359.230957
60,4204.230957,4512.820313,4197.563965,4426.025879,4408.717773,4392.820313,4346.153809,4360.000000
61,4205.641113,4513.205078,4197.051270,4426.538574,4408.974121,4392.179688,4346.153809,4362.051270
62,4209.871582,4517.820313,4197.179688,4426.922852,4410.512695,4393.974121,4349.230957,4365.769043
63,4214.102539,4524.743652,4199.230957,4427.692383,4412.692383,4397.436035,4354.230957,4370.512695
64,4216.538574,4530.384766,4203.333496,4429.487305,4414.743652,4400.000000,4358.846191,4374.487305
65,4217.179688,4531.794922,4208.205078,4431.025879,4415.897461,4399.743652,4360.897461,4375.641113
66,4217.051270,4528.717773,4211.794922,4430.769043,4415.769043,4396.153809,4360.256348,4373.333496
67,4216.794922,4523.077148,4212.948730,4427.436035,4414.487305,4390.641113,4358.205078,4367.948730
68,4215.641113,4517.051270,4212.436035,4421.666504,4412.948730,4385.256348,4357.051270,4361.666504
69,4212.820313,4512.307617,4211.666504,4415.512695,4412.307617,4381.922852,4358.077148,4355.641113
70,4208.846191,4508.974121,4211.666504,4410.769043,4412.692383,4380.641113,4360.128418,4350.512695
71,4205.384766,4507.436035,4212.692383,4408.461426,4413.461426,4380.128418,4361.410156,4345.897461
72,4204.743652,4508.077148,4214.358887,4408.589844,4413.461426,4379.102539,4360.769043,4342.051270
73,4207.692383,4511.153809,4215.897461,4410.769043,4412.051270,4377.948730,4359.358887,4340.128418
74,4212.436035,4515.897461,4216.794922,4413.974121,4408.846191,4378.589844,4358.589844,4341.025879
75,4216.410156,4520.000000,4217.179688,4418.077148,4405.000000,4382.436035,4359.871582,4344.871582
