,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4223.974121,4533.974121,4220.256348,4414.743652,4413.205078,4408.461426,4373.974121,4367.051270
1,4228.974121,4538.846191,4224.743652,4415.897461,4412.436035,4406.666504,4374.358887,4369.487305
2,4232.436035,4540.641113,4226.025879,4415.256348,4407.948730,4401.922852,4372.436035,4369.487305
3,4232.820313,4539.871582,4223.589844,4414.230957,4402.179688,4397.948730,4368.974121,4367.820313
4,4230.769043,4537.820313,4219.871582,4414.358887,4397.563965,4398.077148,4366.025879,4365.897461
5,4228.589844,4536.410156,4217.948730,4416.410156,4395.512695,4402.307617,4365.128418,4364.871582
6,4228.461426,4536.794922,4220.256348,4419.230957,4395.128418,4407.692383,4367.051270,4365.000000
7,4230.641113,4538.717773,4225.897461,4420.897461,4395.000000,4410.769043,4370.128418,4365.897461
8,4233.205078,4540.897461,4231.922852,4420.256348,4394.230957,4409.743652,4372.820313,4366.410156
9,4233.205078,4541.282227,4234.615234,4417.179688,4393.717773,4405.769043,4374.102539,4364.871582
10,4228.974121,4538.461426,4232.051270,4412.436035,4394.487305,4401.410156,4374.615234,4360.897461
11,4222.307617,4533.077148,4225.512695,4407.307617,4396.922852,4398.205078,4375.512695,4354.871582
12,4216.410156,4527.051270,4219.102539,4402.692383,4400.384766,4396.410156,4377.051270,4348.461426
13,4213.589844,4522.436035,4216.025879,4399.230957,4403.461426,4395.769043,4378.589844,4343.333496
14,4213.205078,4520.641113,4216.410156,4396.922852,4405.641113,4395.769043,4378.717773,4340.384766
15,4213.589844,4521.153809,4217.307617,4395.384766,4407.179688,4396.666504,4377.436035,4339.487305
16,4213.589844,4522.307617,4216.025879,4394.230957,4408.333496,4398.333496,4375.384766,4339.871582
17,4213.077148,4522.563965,4212.307617,4393.974121,4409.743652,4399.871582,4373.717773,4340.769043
18,4212.692383,4521.538574,4208.461426,4394.743652,4411.410156,4399.615234,4373.333496,4341.538574
19,4213.333496,4519.615234,4207.179688,4395.897461,4413.077148,4396.282227,4373.846191,4341.666504
20,4214.615234,4517.820313,4208.717773,4396.025879,4414.230957,4390.512695,4374.871582,4341.153809
21,4215.641113,4516.666504,4211.666504,4395.128418,4414.871582,4385.384766,4375.897461,4340.769043
22,4215.512695,4516.538574,4214.358887,4395.000000,4415.128418,4383.846191,4377.179688,4341.922852
23,4214.871582,4517.948730,4216.025879,4397.051270,4415.256348,4386.922852,4378.846191,4345.256348
24,4214.615234,4520.769043,4217.307617,4401.538574,4414.743652,4392.307617,4380.769043,4350.000000
25,4216.410156,4525.128418,4218.974121,4407.179688,4413.333496,4396.794922,4382.692383,4354.743652
26,4220.128418,4530.641113,4222.051270,4412.563965,4411.153809,4398.077148,4383.717773,4358.077148
27,4225.000000,4535.897461,4226.282227,4416.922852,4408.846191,4396.538574,4383.205078,4360.000000
28,4229.358887,4539.358887,4230.256348,4420.641113,4406.922852,4394.487305,4381.153809,4361.025879
29,4232.307617,4540.512695,4233.077148,4423.846191,4405.000000,4394.487305,4378.589844,4361.282227
30,4233.333496,4540.256348,4234.615234,4426.025879,4402.820313,4397.307617,4376.666504,4361.282227
31,4233.589844,4540.256348,4235.384766,4426.538574,4400.128418,4402.563965,4375.512695,4361.410156
32,4233.589844,4541.538574,4236.282227,4424.615234,4397.436035,4408.077148,4375.000000,4361.282227
33,4233.846191,4543.589844,4236.922852,4420.897461,4395.769043,4411.538574,4374.743652,4360.897461
34,4233.974121,4545.256348,4236.282227,4417.051270,4395.256348,4411.153809,4374.358887,4359.871582
35,4234.358887,4545.512695,4234.102539,4415.384766,4395.256348,4406.794922,4373.589844,4358.205078
36,4234.358887,4544.358887,4231.666504,4416.410156,4395.128418,4400.512695,4372.563965,4356.282227
37,4233.589844,4542.307617,4230.384766,4418.333496,4394.230957,4394.871582,4371.666504,4353.974121
38,4232.179688,4539.615234,4230.256348,4418.205078,4393.589844,4391.410156,4371.538574,4351.282227
39,4230.897461,4536.666504,4230.256348,4414.358887,4395.000000,4389.743652,4372.436035,4347.820313
40,4229.871582,4533.846191,4229.102539,4407.692383,4399.102539,4388.717773,4373.717773,4343.846191
41,4228.461426,4531.666504,4226.282227,4401.666504,4404.615234,4388.077148,4374.230957,4340.641113
42,4226.025879,4531.153809,4222.436035,4399.230957,4408.974121,4387.820313,4373.846191,4339.487305
43,4223.205078,4532.051270,4218.846191,4401.410156,4411.410156,4388.589844,4373.077148,4341.025879
44,4221.153809,4533.846191,4216.538574,4406.666504,4413.205078,4390.897461,4372.820313,4345.641113
45,4220.897461,4535.256348,4216.153809,4412.820313,4416.282227,4394.871582,4372.820313,4352.563965
