,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4217.692383,4536.922852,4205.769043,4467.948730,4443.589844,4360.256348,4326.282227,4356.666504
1,4221.025879,4541.538574,4212.436035,4475.000000,4442.563965,4363.846191,4331.025879,4360.128418
2,4226.794922,4545.128418,4218.974121,4481.794922,4441.794922,4366.153809,4337.436035,4364.358887
3,4233.461426,4552.179688,4226.666504,4490.384766,4441.666504,4368.333496,4345.897461,4372.179688
4,4237.820313,4560.897461,4233.077148,4497.307617,4441.922852,4368.589844,4353.589844,4380.000000
5,4237.051270,4564.615234,4233.846191,4497.563965,4442.051270,4364.871582,4355.512695,4380.897461
6,4230.512695,4557.692383,4226.794922,4488.717773,4441.922852,4356.410156,4348.589844,4370.897461
7,4220.897461,4540.512695,4213.974121,4474.102539,4441.538574,4345.769043,4334.358887,4353.205078
8,4213.077148,4520.897461,4201.794922,4460.512695,4441.410156,4337.436035,4319.743652,4337.563965
9,4210.641113,4508.846191,4196.922852,4454.871582,4441.666504,4334.743652,4312.436035,4333.461426
10,4214.230957,4510.384766,4202.307617,4459.743652,4442.563965,4338.461426,4316.410156,4343.589844
11,4221.794922,4524.102539,4215.384766,4472.692383,4443.589844,4346.410156,4330.384766,4362.820313
12,4230.128418,4543.205078,4230.128418,4488.461426,4444.102539,4355.000000,4348.077148,4382.051270
13,4236.282227,4558.717773,4240.512695,4501.153809,4443.589844,4360.897461,4361.153809,4393.205078
14,4237.563965,4563.846191,4242.820313,4505.000000,4442.179688,4361.025879,4362.436035,4393.077148
15,4233.717773,4555.897461,4236.410156,4497.179688,4440.769043,4353.717773,4349.358887,4382.563965
16,4226.538574,4538.589844,4224.487305,4479.358887,4440.256348,4341.538574,4327.692383,4366.282227
17,4219.743652,4520.769043,4213.461426,4460.000000,4440.512695,4331.282227,4309.358887,4351.922852
18,4216.538574,4512.179688,4209.230957,4449.743652,4441.282227,4330.000000,4305.897461,4346.410156
19,4217.563965,4516.025879,4212.436035,4453.333496,4442.307617,4338.717773,4318.333496,4351.410156
20,4219.743652,4526.538574,4217.307617,4465.512695,4443.077148,4350.000000,4335.384766,4360.897461
21,4220.384766,4533.974121,4218.077148,4475.384766,4443.333496,4354.743652,4342.948730,4365.512695
22,4219.358887,4534.615234,4214.487305,4477.820313,4442.692383,4350.384766,4336.410156,4361.666504
23,4220.384766,4533.974121,4212.563965,4477.307617,4441.666504,4344.358887,4325.769043,4355.000000
24,4226.025879,4540.897461,4218.846191,4482.948730,4440.769043,4346.666504,4324.871582,4356.025879
25,4234.230957,4556.410156,4232.948730,4496.538574,4440.769043,4359.102539,4338.333496,4368.589844
26,4238.846191,4570.769043,4246.025879,4509.358887,4441.410156,4372.948730,4356.666504,4386.025879
27,4235.512695,4571.538574,4247.436035,4509.487305,4442.692383,4376.922852,4364.871582,4395.512695
28,4225.512695,4555.512695,4235.128418,4493.461426,4443.846191,4367.179688,4356.282227,4389.230957
29,4214.743652,4531.794922,4216.282227,4469.102539,4444.487305,4350.641113,4336.922852,4370.641113
30,4208.974121,4513.846191,4201.025879,4448.846191,4443.974121,4338.589844,4319.871582,4350.769043
31,4209.871582,4509.102539,4195.256348,4439.743652,4442.563965,4337.051270,4313.974121,4339.230957
32,4214.102539,4515.000000,4197.051270,4440.256348,4440.769043,4343.205078,4318.333496,4337.692383
33,4217.436035,4522.692383,4200.897461,4444.358887,4439.743652,4348.846191,4325.641113,4340.512695
34,4218.589844,4525.512695,4202.051270,4447.307617,4440.256348,4348.589844,4329.743652,4341.153809
35,4219.102539,4523.205078,4200.769043,4449.230957,4442.051270,4343.717773,4329.615234,4338.333496
36,4221.025879,4521.282227,4200.384766,4452.948730,4443.974121,4339.743652,4327.948730,4336.025879
37,4223.461426,4523.205078,4202.563965,4458.461426,4444.743652,4340.128418,4326.666504,4337.436035
38,4223.461426,4526.922852,4205.384766,4461.410156,4444.358887,4342.563965,4325.256348,4340.769043
39,4220.128418,4528.333496,4205.769043,4458.717773,4443.461426,4343.333496,4322.948730,4341.153809
40,4216.922852,4527.692383,4204.230957,4453.333496,4442.563965,4342.436035,4321.922852,4338.077148
41,4219.102539,4531.410156,4205.897461,4453.974121,4442.051270,4344.487305,4327.051270,4336.794922
42,4228.333496,4544.102539,4214.358887,4465.384766,4442.307617,4352.948730,4340.512695,4343.846191
43,4240.000000,4561.538574,4226.282227,4481.922852,4443.077148,4364.487305,4357.563965,4358.333496
44,4246.153809,4572.436035,4233.077148,4491.282227,4443.974121,4370.769043,4367.948730,4371.410156
45,4241.794922,4568.717773,4228.846191,4485.512695,4444.487305,4365.769043,4364.102539,4373.333496
46,4230.000000,4552.692383,4216.153809,4469.102539,4444.487305,4352.692383,4347.948730,4362.307617
47,4218.333496,4535.512695,4204.102539,4453.974121,4443.846191,4341.410156,4330.384766,4345.897461
48,4213.077148,4527.051270,4199.871582,4449.230957,4443.077148,4339.102539,4321.922852,4334.102539
49,4214.230957,4527.948730,4203.205078,4453.333496,4442.307617,4344.615234,4325.128418,4331.794922
50,4217.820313,4532.051270,4208.205078,4458.589844,4441.666504,4351.153809,4334.871582,4336.666504
51,4220.128418,4534.358887,4210.128418,4460.256348,4441.410156,4353.974121,4344.487305,4344.487305
52,4221.153809,4535.641113,4209.487305,4460.000000,4441.922852,4354.487305,4351.153809,4352.436035
53,4223.077148,4540.384766,4210.641113,4463.205078,4442.948730,4357.692383,4356.153809,4361.025879
54,4227.179688,4549.871582,4216.538574,4472.179688,4443.589844,4365.897461,4361.153809,4370.769043
55,4231.794922,4560.128418,4223.974121,4483.077148,4443.205078,4376.282227,4366.025879,4379.871582
56,4232.820313,4563.205078,4225.641113,4487.948730,4441.922852,4381.922852,4367.307617,4383.846191
57,4227.948730,4554.230957,4215.897461,4481.025879,4440.641113,4377.820313,4361.025879,4378.461426
58,4219.358887,4536.922852,4197.692383,4464.871582,4440.384766,4365.512695,4346.794922,4365.000000
59,4212.563965,4522.820313,4182.179688,4450.256348,4441.025879,4353.077148,4330.128418,4350.769043
60,4212.307617,4522.436035,4179.358887,4448.077148,4442.307617,4349.358887,4319.615234,4344.615234
61,4217.051270,4534.615234,4189.230957,4458.077148,4443.461426,4355.384766,4320.128418,4348.333496
62,4221.410156,4546.794922,4201.282227,4468.717773,4444.230957,4363.974121,4328.333496,4354.871582
63,4221.025879,4547.307617,4204.743652,4468.333496,4444.487305,4365.641113,4336.538574,4355.769043
64,4217.436035,4536.922852,4199.487305,4457.051270,4444.102539,4358.589844,4339.615234,4349.743652
65,4216.282227,4528.333496,4195.897461,4447.307617,4443.717773,4349.615234,4340.897461,4344.102539
66,4221.410156,4533.205078,4204.102539,4451.025879,4443.461426,4347.436035,4347.563965,4347.436035
67,4230.641113,4551.410156,4224.102539,4468.717773,4443.461426,4354.230957,4362.563965,4361.410156
68,4237.563965,4569.487305,4243.461426,4488.077148,4443.846191,4363.333496,4379.230957,4377.820313
69,4236.794922,4572.820313,4248.205078,4494.230957,4444.102539,4365.769043,4385.000000,4385.769043
70,4228.846191,4557.307617,4234.487305,4482.051270,4444.358887,4358.461426,4373.333496,4380.512695
71,4218.077148,4532.820313,4210.769043,4459.358887,4444.487305,4346.922852,4348.589844,4366.410156
72,4209.871582,4514.102539,4191.153809,4439.871582,4443.974121,4339.230957,4324.230957,4352.436035
73,4207.820313,4510.384766,4185.512695,4433.589844,4443.077148,4340.512695,4313.077148,4346.282227
74,4212.307617,4521.153809,4194.743652,4441.794922,4441.794922,4350.512695,4320.512695,4350.256348
75,4220.384766,4538.589844,4212.051270,4458.333496,4441.282227,4364.615234,4341.282227,4361.666504
76,4227.179688,4551.666504,4226.538574,4471.922852,4441.794922,4375.256348,4361.538574,4372.563965
77,4228.461426,4552.051270,4229.358887,4473.461426,4443.333496,4376.410156,4368.077148,4374.487305
78,4223.846191,4540.769043,4219.615234,4462.948730,4444.487305,4368.461426,4357.563965,4364.743652
79,4218.077148,4528.077148,4205.512695,4450.128418,4444.102539,4359.743652,4339.615234,4350.384766
80,4216.922852,4526.410156,4198.205078,4447.692383,4442.692383,4359.743652,4329.615234,4343.974121
81,4222.563965,4539.871582,4203.461426,4459.871582,4441.666504,4371.410156,4336.153809,4352.307617
82,4231.538574,4560.769043,4216.794922,4479.615234,4442.179688,4388.589844,4353.974121,4371.410156
83,4237.948730,4576.410156,4227.436035,4494.230957,4443.974121,4400.897461,4369.102539,4389.615234
84,4237.436035,4577.820313,4226.410156,4494.358887,4445.769043,4402.051270,4368.974121,4396.794922
85,4230.384766,4564.743652,4212.948730,4479.743652,4446.282227,4393.077148,4351.025879,4390.384766
86,4221.282227,4545.512695,4194.871582,4459.358887,4445.256348,4380.641113,4324.871582,4375.512695
87,4215.384766,4531.025879,4182.563965,4444.743652,4443.461426,4371.666504,4305.384766,4359.743652
88,4214.615234,4527.051270,4181.538574,4442.179688,4442.692383,4368.589844,4302.051270,4348.846191
89,4216.666504,4530.512695,4188.077148,4448.077148,4443.461426,4368.846191,4312.948730,4343.205078
90,4217.563965,4534.102539,4194.743652,4454.230957,4445.384766,4368.461426,4328.333496,4340.897461
91,4216.666504,4534.230957,4197.692383,4456.922852,4446.538574,4366.922852,4339.871582,4342.820313
92,4217.436035,4534.358887,4200.000000,4459.102539,4445.512695,4367.436035,4346.794922,4352.051270
93,4222.820313,4539.487305,4206.794922,4465.897461,4442.948730,4372.820313,4352.820313,4369.615234
94,4230.641113,4549.102539,4218.461426,4477.051270,4440.897461,4380.769043,4359.230957,4389.358887
95,4234.102539,4555.769043,4228.333496,4484.358887,4441.153809,4384.230957,4361.922852,4400.128418
96,4227.692383,4550.000000,4226.794922,4479.102539,4443.846191,4377.179688,4354.358887,4392.692383
97,4213.846191,4529.871582,4210.641113,4459.871582,4446.666504,4360.641113,4336.282227,4368.846191
98,4201.153809,4505.256348,4187.948730,4437.179688,4447.307617,4344.358887,4316.538574,4341.794922
99,4198.077148,4490.641113,4173.333496,4425.641113,4445.000000,4339.230957,4307.948730,4328.205078
100,4205.512695,4493.589844,4175.000000,4431.282227,4441.410156,4347.692383,4315.512695,4333.974121
101,4216.282227,4507.307617,4187.692383,4446.025879,4439.230957,4360.897461,4331.538574,4350.128418
102,4221.538574,4518.333496,4198.205078,4455.128418,4440.000000,4366.794922,4342.179688,4360.769043
103,4218.077148,4518.974121,4197.692383,4451.666504,4443.077148,4361.282227,4339.230957,4357.948730
104,4210.512695,4513.589844,4188.974121,4442.436035,4446.410156,4351.922852,4328.461426,4347.436035
105,4207.051270,4512.948730,4182.307617,4440.000000,4447.692383,4350.000000,4322.179688,4342.051270
106,4211.025879,4522.307617,4185.128418,4449.871582,4446.410156,4359.743652,4327.948730,4348.846191
107,4218.461426,4535.641113,4195.128418,4464.230957,4443.846191,4373.846191,4340.769043,4362.948730
108,4221.666504,4541.025879,4203.333496,4469.871582,4442.051270,4379.230957,4348.846191,4373.077148
109,4217.179688,4533.205078,4203.205078,4460.897461,4442.051270,4370.000000,4345.256348,4371.410156
110,4208.717773,4517.692383,4195.641113,4443.974121,4443.333496,4351.922852,4333.846191,4360.384766
