,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4154.615234,4432.436035,4167.436035,4260.897461,4412.692383,4383.205078,4349.871582,4328.846191
1,4153.077148,4433.717773,4169.358887,4261.922852,4412.436035,4386.282227,4350.128418,4334.230957
2,4150.256348,4434.871582,4167.820313,4263.589844,4409.358887,4392.051270,4348.846191,4338.205078
3,4149.743652,4437.179688,4166.025879,4267.179688,4407.179688,4400.769043,4349.102539,4342.692383
4,4154.102539,4441.153809,4167.179688,4272.692383,4409.230957,4410.000000,4353.333496,4348.717773
5,4162.307617,4446.153809,4172.436035,4278.717773,4414.615234,4417.051270,4361.410156,4355.384766
6,4170.000000,4450.128418,4179.743652,4282.948730,4420.128418,4419.615234,4369.615234,4360.384766
7,4173.077148,4451.153809,4185.384766,4283.461426,4421.794922,4417.563965,4373.974121,4362.307617
8,4170.128418,4448.717773,4186.794922,4280.000000,4419.358887,4413.205078,4373.077148,4360.512695
9,4164.743652,4444.615234,4184.102539,4275.256348,4415.256348,4409.487305,4370.000000,4356.410156
10,4161.922852,4442.563965,4180.897461,4273.077148,4413.589844,4408.589844,4369.871582,4352.692383
11,4165.000000,4444.871582,4180.897461,4275.128418,4416.282227,4410.000000,4375.641113,4351.538574
12,4173.077148,4451.410156,4186.153809,4280.256348,4421.794922,4410.769043,4385.897461,4352.692383
13,4182.820313,4460.128418,4195.128418,4285.769043,4427.051270,4409.615234,4396.282227,4354.743652
14,4191.153809,4468.717773,4204.487305,4290.384766,4429.743652,4407.307617,4402.948730,4356.025879
15,4196.538574,4475.641113,4211.538574,4294.358887,4430.256348,4406.538574,4405.128418,4356.538574
16,4198.974121,4480.641113,4215.128418,4298.717773,4430.000000,4408.333496,4404.871582,4357.692383
17,4199.871582,4484.487305,4215.641113,4303.333496,4429.487305,4412.051270,4404.358887,4360.769043
18,4200.769043,4488.205078,4215.000000,4307.436035,4428.589844,4415.769043,4404.487305,4365.641113
19,4202.436035,4492.051270,4214.743652,4310.512695,4427.436035,4418.077148,4405.256348,4370.897461
20,4204.102539,4494.487305,4215.384766,4312.948730,4426.538574,4419.487305,4405.897461,4374.743652
21,4205.128418,4494.487305,4216.410156,4314.871582,4427.051270,4420.512695,4406.282227,4377.051270
22,4205.000000,4492.436035,4216.922852,4316.282227,4429.358887,4422.436035,4406.666504,4379.230957
23,4203.717773,4490.641113,4216.410156,4317.820313,4433.333496,4426.025879,4407.820313,4382.563965
24,4202.051270,4491.538574,4215.128418,4320.256348,4438.461426,4432.179688,4410.256348,4387.692383
25,4200.641113,4494.871582,4214.102539,4323.846191,4443.717773,4441.025879,4413.205078,4393.589844
26,4200.000000,4498.846191,4213.846191,4327.692383,4447.563965,4450.897461,4415.128418,4398.205078
27,4200.641113,4501.282227,4213.974121,4330.256348,4448.846191,4458.205078,4415.897461,4400.000000
28,4203.205078,4501.666504,4213.974121,4331.538574,4448.333496,4460.641113,4416.410156,4399.102539
29,4207.051270,4501.282227,4214.102539,4332.051270,4447.563965,4458.077148,4418.077148,4396.794922
30,4210.512695,4501.025879,4214.615234,4331.538574,4447.820313,4453.205078,4420.256348,4394.102539
31,4212.179688,4501.282227,4215.512695,4329.230957,4449.230957,4449.743652,4421.794922,4391.282227
32,4212.179688,4501.666504,4217.051270,4325.128418,4451.794922,4449.871582,4422.436035,4387.948730
33,4212.436035,4502.820313,4219.871582,4321.794922,4455.897461,4452.948730,4423.333496,4383.846191
34,4214.871582,4505.897461,4225.000000,4322.307617,4461.538574,4455.641113,4427.051270,4379.871582
35,4220.769043,4511.922852,4232.179688,4328.205078,4467.051270,4454.743652,4433.974121,4377.436035
36,4229.102539,4521.153809,4240.256348,4337.692383,4469.743652,4450.512695,4442.051270,4377.820313
37,4236.794922,4531.282227,4247.179688,4346.666504,4467.692383,4447.051270,4447.820313,4381.666504
38,4241.282227,4539.230957,4251.025879,4352.179688,4462.436035,4447.820313,4448.974121,4387.436035
39,4241.922852,4542.563965,4250.897461,4353.461426,4458.589844,4452.820313,4446.666504,4392.307617
40,4240.256348,4541.282227,4248.333496,4352.563965,4460.000000,4458.077148,4444.615234,4394.871582
41,4239.230957,4538.205078,4245.769043,4352.179688,4466.153809,4459.487305,4446.025879,4395.384766
42,4240.769043,4536.410156,4245.512695,4354.358887,4472.948730,4456.025879,4451.282227,4395.641113
43,4244.358887,4537.436035,4248.589844,4358.974121,4475.769043,4451.282227,4457.820313,4397.307617
44,4248.333496,4540.256348,4252.948730,4364.230957,4473.461426,4449.871582,4462.307617,4401.538574
45,4250.384766,4542.948730,4256.025879,4368.077148,4468.461426,4453.974121,4462.692383,4407.692383
46,4249.487305,4543.846191,4255.769043,4369.358887,4465.128418,4460.512695,4459.743652,4413.205078
47,4246.282227,4542.948730,4252.948730,4368.846191,4466.410156,4464.743652,4456.538574,4415.512695
48,4243.077148,4540.512695,4249.871582,4367.436035,4471.410156,4464.743652,4455.897461,4413.974121
49,4241.794922,4537.820313,4249.487305,4366.153809,4476.410156,4463.077148,4457.820313,4411.282227
50,4242.820313,4536.410156,4252.179688,4365.384766,4478.333496,4463.333496,4460.256348,4411.153809
51,4245.512695,4537.820313,4256.410156,4366.025879,4477.307617,4466.666504,4461.282227,4415.128418
52,4248.333496,4542.436035,4260.128418,4368.461426,4477.051270,4471.794922,4460.897461,4421.153809
53,4250.769043,4549.230957,4262.563965,4371.922852,4480.384766,4476.666504,4460.128418,4426.025879
