,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4194.743652,4501.666504,4194.102539,4471.794922,4459.358887,4355.256348,4367.051270,4310.769043
1,4195.641113,4501.282227,4195.256348,4468.589844,4458.589844,4354.871582,4368.333496,4308.589844
2,4194.358887,4498.461426,4197.051270,4464.487305,4457.563965,4351.922852,4370.641113,4304.487305
3,4190.897461,4493.333496,4198.589844,4460.897461,4457.307617,4347.179688,4372.692383,4299.743652
4,4186.922852,4487.820313,4198.974121,4458.717773,4457.948730,4342.563965,4373.077148,4296.282227
5,4183.974121,4483.846191,4197.692383,4456.794922,4459.102539,4339.743652,4371.410156,4294.615234
6,4182.307617,4482.179688,4195.256348,4453.333496,4459.871582,4338.589844,4368.974121,4294.230957
7,4180.769043,4481.922852,4193.589844,4447.820313,4459.743652,4338.077148,4367.436035,4293.589844
8,4178.846191,4481.922852,4193.333496,4442.436035,4458.974121,4337.436035,4368.333496,4291.922852
9,4177.179688,4482.179688,4194.102539,4440.256348,4458.205078,4337.051270,4370.897461,4290.000000
10,4177.307617,4483.077148,4194.743652,4442.948730,4458.205078,4337.436035,4373.205078,4289.615234
11,4179.743652,4485.000000,4194.487305,4449.743652,4458.846191,4338.461426,4373.333496,4291.922852
12,4183.205078,4487.307617,4193.717773,4457.436035,4459.615234,4340.000000,4371.153809,4296.538574
13,4185.641113,4488.717773,4192.820313,4462.051270,4459.743652,4341.410156,4368.205078,4301.666504
14,4185.000000,4488.461426,4192.179688,4462.563965,4458.717773,4342.436035,4366.410156,4306.025879
15,4181.153809,4487.051270,4191.282227,4461.282227,4457.436035,4343.589844,4367.051270,4308.717773
16,4175.256348,4485.897461,4190.000000,4461.153809,4456.282227,4345.128418,4369.230957,4310.384766
17,4169.358887,4485.512695,4188.717773,4463.846191,4456.025879,4347.436035,4371.410156,4311.410156
18,4166.153809,4485.769043,4188.205078,4468.077148,4456.666504,4350.384766,4372.563965,4312.563965
19,4167.436035,4486.794922,4188.974121,4472.179688,4458.077148,4353.717773,4372.307617,4313.974121
20,4173.461426,4489.615234,4190.256348,4475.512695,4459.615234,4356.538574,4371.666504,4316.282227
21,4182.563965,4495.256348,4191.153809,4478.461426,4460.384766,4358.461426,4371.025879,4319.230957
22,4191.922852,4503.333496,4191.153809,4481.666504,4459.743652,4359.615234,4370.897461,4322.436035
23,4199.230957,4511.538574,4190.897461,4485.000000,4458.205078,4360.641113,4370.897461,4324.871582
24,4204.358887,4517.307617,4191.153809,4487.820313,4456.794922,4361.538574,4370.769043,4326.153809
25,4208.333496,4520.000000,4192.436035,4489.487305,4456.538574,4361.922852,4370.128418,4326.282227
26,4211.922852,4520.769043,4194.487305,4490.000000,4457.436035,4361.538574,4369.615234,4325.897461
27,4214.230957,4522.307617,4196.025879,4490.256348,4458.717773,4360.641113,4369.743652,4325.897461
28,4214.102539,4525.769043,4196.153809,4490.897461,4460.000000,4360.128418,4370.641113,4326.794922
29,4210.897461,4530.128418,4195.000000,4491.922852,4460.769043,4360.512695,4372.051270,4328.974121
30,4206.153809,4532.436035,4193.589844,4493.077148,4461.153809,4361.922852,4373.205078,4332.307617
31,4202.436035,4531.538574,4192.948730,4493.846191,4460.897461,4363.461426,4373.461426,4335.897461
32,4201.794922,4527.820313,4193.077148,4493.846191,4460.128418,4364.487305,4372.563965,4338.589844
33,4203.589844,4523.333496,4193.333496,4493.205078,4459.487305,4363.846191,4371.025879,4339.358887
34,4204.230957,4519.102539,4193.717773,4492.051270,4459.230957,4361.538574,4369.615234,4337.948730
35,4200.641113,4514.871582,4194.358887,4490.769043,4459.358887,4358.717773,4368.974121,4335.641113
36,4193.205078,4510.384766,4195.641113,4489.230957,4459.615234,4356.922852,4369.487305,4333.846191
37,4185.897461,4506.538574,4197.051270,4487.948730,4459.743652,4357.948730,4370.769043,4333.717773
38,4183.205078,4504.871582,4197.563965,4487.820313,4459.743652,4361.410156,4372.179688,4335.384766
39,4185.769043,4506.538574,4196.410156,4489.230957,4459.487305,4365.000000,4372.563965,4337.436035
40,4190.512695,4510.512695,4193.717773,4491.153809,4458.846191,4366.794922,4371.153809,4338.077148
41,4193.846191,4514.615234,4191.153809,4492.692383,4458.077148,4366.666504,4368.974121,4336.794922
42,4194.487305,4517.179688,4190.000000,4493.333496,4458.077148,4366.025879,4367.692383,4334.487305
43,4194.102539,4517.692383,4190.769043,4493.717773,4458.974121,4366.025879,4368.333496,4333.461426
44,4195.000000,4517.563965,4192.948730,4494.743652,4460.128418,4366.922852,4370.512695,4334.871582
45,4197.820313,4518.589844,4195.256348,4497.051270,4460.769043,4368.333496,4372.820313,4338.461426
46,4200.897461,4522.179688,4196.538574,4501.025879,4460.384766,4369.615234,4373.974121,4342.692383
