,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4215.512695,4508.589844,4200.256348,4472.692383,4354.358887,4345.384766,4312.948730,4326.538574
1,4216.794922,4513.846191,4202.436035,4474.743652,4355.512695,4348.461426,4318.333496,4332.051270
2,4217.179688,4518.077148,4203.205078,4476.410156,4356.794922,4350.384766,4323.846191,4332.563965
3,4216.794922,4520.769043,4203.077148,4477.436035,4358.974121,4351.153809,4327.820313,4329.871582
4,4217.051270,4521.922852,4202.820313,4477.948730,4361.922852,4351.794922,4329.230957,4327.307617
5,4218.461426,4522.692383,4202.692383,4478.589844,4365.000000,4353.461426,4328.589844,4326.538574
6,4219.358887,4523.205078,4202.436035,4480.256348,4366.922852,4356.794922,4326.666504,4327.948730
7,4218.589844,4523.333496,4201.922852,4482.563965,4367.179688,4360.641113,4323.974121,4330.256348
8,4217.179688,4523.077148,4201.282227,4483.077148,4365.512695,4362.948730,4320.769043,4331.922852
9,4216.153809,4522.563965,4200.384766,4480.256348,4362.563965,4361.666504,4317.307617,4331.538574
10,4215.128418,4521.282227,4198.333496,4474.615234,4359.487305,4356.922852,4313.461426,4328.846191
11,4213.205078,4518.589844,4194.871582,4468.077148,4357.436035,4350.512695,4309.871582,4324.743652
12,4211.153809,4514.871582,4191.025879,4463.589844,4356.666504,4345.641113,4307.948730,4321.666504
13,4211.794922,4512.563965,4189.230957,4464.102539,4356.794922,4344.743652,4309.102539,4322.307617
14,4215.897461,4513.974121,4191.282227,4470.641113,4357.307617,4347.820313,4313.589844,4327.179688
15,4221.538574,4519.487305,4196.538574,4480.769043,4357.948730,4353.077148,4319.358887,4333.589844
16,4225.384766,4526.410156,4202.436035,4489.487305,4358.717773,4358.205078,4323.333496,4337.820313
17,4225.897461,4531.153809,4205.897461,4493.077148,4359.230957,4361.153809,4323.333496,4337.307617
18,4223.846191,4531.794922,4205.769043,4491.538574,4359.102539,4361.282227,4319.230957,4332.820313
19,4221.794922,4529.358887,4203.333496,4487.692383,4358.461426,4358.974121,4313.717773,4328.333496
20,4221.666504,4526.794922,4200.512695,4485.000000,4357.820313,4356.025879,4309.615234,4327.307617
21,4223.077148,4526.153809,4199.102539,4485.384766,4357.948730,4354.871582,4309.487305,4331.153809
22,4224.230957,4528.205078,4199.871582,4488.461426,4358.846191,4356.410156,4313.077148,4338.333496
23,4223.461426,4531.410156,4202.051270,4492.051270,4359.871582,4359.358887,4318.333496,4345.256348
24,4221.025879,4533.205078,4203.717773,4493.974121,4360.384766,4361.282227,4321.282227,4348.589844
25,4218.333496,4531.794922,4203.333496,4493.589844,4360.000000,4360.641113,4319.358887,4346.794922
26,4216.794922,4527.307617,4201.153809,4491.025879,4358.461426,4357.820313,4313.717773,4340.769043
27,4216.794922,4522.563965,4198.589844,4486.025879,4356.794922,4354.743652,4308.846191,4333.589844
28,4218.205078,4520.897461,4197.692383,4478.974121,4355.897461,4353.333496,4308.333496,4328.205078
