,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4203.974121,4511.153809,4185.512695,4448.717773,4357.692383,4357.692383,4325.769043,4349.743652
1,4199.358887,4507.948730,4184.358887,4446.538574,4356.666504,4356.410156,4326.153809,4346.282227
2,4198.461426,4506.794922,4182.179688,4446.794922,4355.641113,4357.307617,4325.512695,4343.205078
3,4200.641113,4506.666504,4177.820313,4448.077148,4355.641113,4358.589844,4324.358887,4341.282227
4,4203.333496,4506.410156,4172.051270,4448.461426,4357.820313,4358.077148,4323.589844,4340.256348
5,4203.846191,4505.128418,4167.820313,4446.794922,4361.538574,4355.000000,4324.230957,4339.487305
6,4201.794922,4503.205078,4167.307617,4443.717773,4365.000000,4350.384766,4325.512695,4337.563965
7,4198.974121,4501.410156,4171.153809,4440.769043,4367.307617,4346.410156,4326.666504,4335.256348
8,4198.333496,4500.897461,4177.179688,4439.871582,4368.205078,4345.128418,4326.794922,4334.230957
9,4201.282227,4502.179688,4182.436035,4441.666504,4367.820313,4346.922852,4326.538574,4335.897461
10,4207.051270,4505.384766,4185.000000,4445.256348,4366.666504,4350.512695,4326.922852,4339.230957
11,4213.333496,4509.871582,4185.000000,4449.230957,4365.512695,4353.974121,4328.717773,4341.666504
12,4217.436035,4514.615234,4184.102539,4452.820313,4364.358887,4355.897461,4331.410156,4341.410156
13,4218.974121,4518.717773,4184.487305,4455.641113,4362.563965,4356.410156,4333.589844,4338.589844
14,4218.461426,4521.410156,4186.410156,4457.692383,4360.256348,4355.384766,4334.871582,4335.000000
15,4217.436035,4522.563965,4189.358887,4458.589844,4357.948730,4353.077148,4335.384766,4332.179688
16,4217.051270,4522.179688,4191.410156,4458.589844,4357.179688,4350.000000,4335.256348,4331.153809
17,4217.692383,4521.794922,4191.794922,4459.102539,4358.717773,4348.077148,4334.871582,4331.794922
18,4219.358887,4522.820313,4190.384766,4461.538574,4362.051270,4349.487305,4334.230957,4333.717773
19,4220.897461,4525.256348,4188.333496,4466.410156,4364.871582,4354.871582,4332.948730,4336.025879
20,4221.282227,4527.436035,4186.794922,4472.307617,4365.512695,4362.307617,4331.025879,4337.820313
21,4220.000000,4527.820313,4186.538574,4476.410156,4363.333496,4368.077148,4328.717773,4338.461426
22,4217.563965,4526.410156,4186.666504,4476.538574,4359.871582,4369.743652,4326.666504,4337.820313
23,4215.384766,4524.487305,4186.410156,4472.948730,4357.436035,4367.307617,4325.384766,4335.897461
24,4214.487305,4523.205078,4185.000000,4467.563965,4358.461426,4362.692383,4325.256348,4333.077148
25,4214.487305,4522.307617,4183.205078,4463.333496,4362.820313,4358.205078,4325.769043,4330.128418
26,4215.256348,4520.512695,4181.794922,4461.282227,4368.846191,4355.128418,4326.410156,4327.436035
27,4215.897461,4516.922852,4181.410156,4460.384766,4373.461426,4353.589844,4327.051270,4325.897461
28,4215.384766,4512.051270,4182.051270,4458.589844,4375.384766,4352.948730,4327.436035,4325.384766
29,4213.717773,4507.436035,4183.461426,4455.000000,4375.000000,4353.077148,4327.948730,4324.743652
30,4211.538574,4504.230957,4185.512695,4450.256348,4374.102539,4353.974121,4328.205078,4323.333496
31,4209.743652,4502.948730,4187.563965,4446.025879,4373.846191,4355.641113,4327.820313,4321.282227
32,4208.077148,4502.820313,4188.717773,4443.205078,4374.230957,4357.307617,4327.051270,4319.743652
33,4205.641113,4502.820313,4187.692383,4442.436035,4374.358887,4358.077148,4326.025879,4319.358887
34,4202.051270,4502.436035,4184.743652,4443.077148,4373.589844,4357.307617,4325.256348,4320.128418
35,4198.717773,4501.794922,4181.794922,4444.743652,4372.563965,4355.641113,4325.256348,4321.666504
36,4198.077148,4502.051270,4181.794922,4447.692383,4372.179688,4354.871582,4325.641113,4323.461426
37,4201.666504,4503.461426,4185.897461,4451.794922,4372.820313,4356.153809,4326.282227,4325.384766
38,4208.333496,4505.897461,4192.948730,4456.410156,4373.846191,4358.717773,4326.922852,4326.922852
39,4214.743652,4508.077148,4199.487305,4460.128418,4374.102539,4360.256348,4327.307617,4327.436035
40,4218.205078,4508.846191,4202.820313,4461.666504,4372.820313,4358.717773,4327.436035,4326.410156
41,4218.205078,4508.205078,4202.307617,4460.897461,4370.000000,4353.333496,4327.307617,4324.615234
42,4216.153809,4507.436035,4199.743652,4459.102539,4366.538574,4346.153809,4327.051270,4323.077148
43,4214.615234,4507.436035,4197.436035,4457.692383,4363.589844,4340.256348,4326.794922,4322.692383
44,4214.871582,4508.461426,4197.179688,4457.179688,4361.794922,4338.333496,4326.794922,4323.333496
45,4216.794922,4509.871582,4198.589844,4457.563965,4361.538574,4340.897461,4326.922852,4325.000000
46,4218.717773,4511.025879,4200.000000,4458.205078,4362.436035,4346.153809,4327.179688,4326.794922
47,4218.846191,4511.538574,4199.743652,4458.846191,4363.717773,4349.871582,4327.179688,4328.077148
48,4217.051270,4511.666504,4197.820313,4458.974121,4364.102539,4349.230957,4326.922852,4327.948730
49,4215.000000,4512.307617,4196.410156,4458.589844,4363.461426,4344.871582,4326.794922,4326.538574
50,4214.743652,4513.846191,4198.205078,4457.820313,4362.948730,4340.512695,4327.563965,4324.615234
51,4217.563965,4516.794922,4203.589844,4457.179688,4364.102539,4340.000000,4329.615234,4323.717773
52,4222.307617,4520.256348,4211.025879,4457.820313,4367.820313,4343.717773,4333.077148,4324.743652
53,4227.179688,4523.205078,4217.692383,4460.769043,4373.205078,4348.846191,4337.051270,4327.563965
