,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4255.641113,4546.794922,4242.563965,4395.000000,4483.205078,4434.102539,4378.589844,4388.333496
1,4258.846191,4550.641113,4245.512695,4399.871582,4478.846191,4433.717773,4373.717773,4391.794922
2,4261.922852,4555.128418,4246.282227,4405.897461,4475.384766,4436.666504,4373.589844,4397.307617
3,4264.615234,4558.974121,4245.897461,4411.410156,4474.230957,4442.307617,4381.025879,4402.948730
4,4266.282227,4560.897461,4245.512695,4415.128418,4475.000000,4447.179688,4394.871582,4406.794922
5,4266.922852,4560.641113,4245.897461,4416.410156,4476.153809,4447.436035,4409.230957,4406.922852
6,4267.563965,4559.487305,4247.692383,4416.153809,4476.153809,4441.538574,4416.025879,4402.563965
7,4267.820313,4558.589844,4250.256348,4415.256348,4474.487305,4432.307617,4411.538574,4395.897461
8,4266.410156,4557.692383,4251.794922,4414.230957,4472.436035,4424.871582,4398.589844,4390.897461
9,4261.538574,4556.025879,4250.897461,4413.205078,4471.153809,4424.358887,4384.871582,4390.897461
10,4253.846191,4552.436035,4247.563965,4411.410156,4471.538574,4430.769043,4376.282227,4395.512695
11,4245.128418,4546.538574,4242.563965,4408.205078,4473.077148,4439.871582,4373.461426,4400.512695
12,4237.820313,4538.846191,4236.794922,4403.205078,4474.615234,4446.153809,4372.307617,4401.025879
13,4232.820313,4530.641113,4231.410156,4396.153809,4475.897461,4446.794922,4370.512695,4396.153809
14,4228.974121,4524.230957,4226.282227,4387.820313,4477.051270,4442.692383,4370.000000,4388.717773
15,4224.358887,4520.897461,4221.025879,4379.487305,4478.205078,4436.794922,4374.102539,4382.820313
16,4218.974121,4520.256348,4216.410156,4372.948730,4479.230957,4431.922852,4383.205078,4380.897461
17,4214.615234,4520.256348,4213.589844,4369.615234,4479.743652,4429.871582,4392.307617,4382.563965
18,4213.846191,4519.871582,4213.846191,4370.000000,4479.230957,4431.282227,4395.256348,4385.897461
19,4217.436035,4519.358887,4217.179688,4373.589844,4478.077148,4434.871582,4389.743652,4388.717773
20,4223.589844,4520.384766,4222.307617,4378.333496,4476.538574,4438.461426,4379.358887,4390.128418
21,4228.717773,4523.846191,4227.563965,4381.666504,4474.871582,4440.128418,4370.512695,4390.384766
22,4230.641113,4528.846191,4231.025879,4382.179688,4473.461426,4439.358887,4368.461426,4389.871582
23,4230.512695,4533.717773,4232.307617,4380.256348,4472.692383,4436.666504,4374.358887,4388.974121
24,4231.538574,4537.307617,4233.205078,4377.948730,4472.948730,4433.077148,4384.743652,4387.307617
25,4235.897461,4538.717773,4234.871582,4377.051270,4474.358887,4429.230957,4392.436035,4385.256348
26,4242.179688,4537.563965,4237.051270,4377.948730,4475.384766,4425.641113,4391.153809,4383.589844
27,4246.282227,4533.717773,4237.692383,4379.358887,4474.230957,4422.820313,4380.128418,4382.436035
28,4245.256348,4528.974121,4236.538574,4380.384766,4470.128418,4420.512695,4365.384766,4381.666504
