,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4210.769043,4511.153809,4233.205078,4346.282227,4441.794922,4414.743652,4408.333496,4363.461426
1,4210.128418,4508.077148,4233.589844,4344.743652,4442.051270,4416.025879,4407.692383,4364.230957
2,4209.102539,4505.897461,4232.436035,4344.487305,4442.820313,4417.563965,4403.589844,4363.974121
3,4206.410156,4504.358887,4228.077148,4344.871582,4443.974121,4420.256348,4398.589844,4363.717773
4,4202.436035,4503.589844,4222.179688,4344.743652,4444.743652,4423.461426,4395.769043,4364.102539
5,4198.974121,4503.333496,4218.333496,4343.461426,4444.487305,4426.282227,4396.538574,4365.384766
6,4197.948730,4503.333496,4219.102539,4341.410156,4444.487305,4428.333496,4399.487305,4367.307617
7,4199.743652,4503.717773,4223.717773,4340.512695,4446.025879,4430.000000,4402.436035,4368.717773
8,4202.948730,4504.102539,4228.333496,4341.153809,4449.743652,4431.666504,4403.589844,4369.230957
9,4205.256348,4504.743652,4229.358887,4342.563965,4454.230957,4432.948730,4402.563965,4368.717773
10,4205.256348,4505.512695,4226.025879,4343.077148,4457.436035,4433.333496,4400.128418,4368.077148
11,4203.974121,4506.410156,4220.641113,4342.307617,4457.692383,4432.307617,4397.692383,4367.436035
12,4203.205078,4507.179688,4216.922852,4341.153809,4454.871582,4430.512695,4396.410156,4367.436035
13,4203.974121,4507.179688,4216.666504,4341.153809,4450.512695,4428.717773,4396.282227,4367.563965
14,4205.769043,4506.794922,4218.333496,4343.077148,4446.538574,4427.436035,4396.282227,4367.179688
15,4207.948730,4506.666504,4219.487305,4346.538574,4444.358887,4427.307617,4395.769043,4366.282227
16,4210.128418,4508.461426,4219.102539,4350.128418,4444.743652,4428.205078,4395.000000,4365.769043
17,4212.436035,4512.948730,4218.717773,4353.333496,4446.794922,4428.974121,4395.128418,4366.538574
18,4215.000000,4519.102539,4220.128418,4356.025879,4449.102539,4428.205078,4395.897461,4368.589844
19,4217.436035,4524.102539,4223.846191,4357.948730,4450.128418,4425.384766,4396.538574,4370.256348
20,4218.846191,4525.000000,4227.948730,4358.333496,4449.487305,4421.410156,4395.897461,4370.641113
21,4218.717773,4521.153809,4230.128418,4357.307617,4447.563965,4418.461426,4394.487305,4369.615234
22,4217.307617,4515.384766,4230.128418,4355.641113,4445.769043,4418.077148,4393.589844,4368.461426
23,4215.384766,4512.051270,4228.974121,4355.128418,4445.128418,4420.641113,4394.487305,4368.974121
24,4214.230957,4513.717773,4228.717773,4356.666504,4446.025879,4424.871582,4396.666504,4371.794922
25,4213.974121,4519.230957,4230.000000,4360.384766,4448.333496,4428.846191,4398.974121,4376.282227
26,4214.102539,4524.358887,4231.666504,4364.487305,4450.769043,4431.025879,4399.871582,4380.641113
27,4213.205078,4524.871582,4232.179688,4366.282227,4451.794922,4431.282227,4398.717773,4382.820313
28,4210.000000,4519.743652,4230.512695,4364.358887,4450.641113,4430.384766,4396.538574,4381.410156
29,4205.000000,4511.410156,4227.436035,4358.717773,4447.820313,4429.358887,4394.743652,4376.666504
30,4200.384766,4504.487305,4224.102539,4351.538574,4445.128418,4428.205078,4394.358887,4370.256348
31,4198.077148,4501.538574,4221.153809,4344.358887,4443.589844,4426.153809,4394.743652,4364.102539
32,4197.436035,4502.051270,4218.205078,4337.820313,4443.333496,4422.820313,4394.871582,4358.974121
33,4197.179688,4503.589844,4215.128418,4331.794922,4443.717773,4418.589844,4393.846191,4355.000000
34,4196.922852,4503.974121,4212.692383,4327.563965,4444.230957,4414.871582,4392.307617,4352.948730
35,4197.563965,4503.205078,4212.563965,4327.179688,4444.743652,4413.589844,4391.794922,4353.717773
36,4200.384766,4502.692383,4215.641113,4331.794922,4445.512695,4415.000000,4393.077148,4357.436035
37,4205.128418,4503.461426,4221.153809,4340.256348,4446.153809,4418.205078,4395.769043,4362.563965
38,4210.128418,4505.512695,4226.922852,4348.846191,4446.282227,4420.897461,4398.333496,4366.538574
39,4213.333496,4507.948730,4230.769043,4353.333496,4445.384766,4421.666504,4399.230957,4367.307617
40,4214.102539,4509.230957,4232.051270,4351.922852,4443.974121,4420.000000,4398.333496,4365.128418
41,4213.077148,4508.717773,4231.794922,4346.410156,4442.948730,4416.794922,4396.538574,4361.538574
42,4212.307617,4506.666504,4231.282227,4340.897461,4442.820313,4413.461426,4395.128418,4357.563965
43,4212.820313,4504.871582,4231.025879,4338.333496,4443.589844,4411.153809,4394.743652,4354.230957
44,4214.743652,4505.769043,4231.666504,4339.230957,4444.487305,4410.256348,4394.871582,4351.922852
45,4216.922852,4509.743652,4232.820313,4342.051270,4445.128418,4410.256348,4395.128418,4351.025879
46,4218.589844,4515.000000,4234.230957,4345.384766,4445.256348,4410.256348,4395.512695,4351.666504
47,4218.589844,4518.717773,4234.743652,4348.333496,4445.000000,4410.000000,4396.153809,4353.205078
48,4216.794922,4518.589844,4233.589844,4350.512695,4444.615234,4409.743652,4396.922852,4355.000000
49,4213.333496,4514.871582,4230.512695,4351.538574,4444.230957,4410.641113,4397.051270,4357.051270
50,4209.358887,4509.615234,4225.769043,4350.641113,4443.974121,4413.333496,4396.025879,4359.487305
51,4205.512695,4506.153809,4220.128418,4347.820313,4443.717773,4417.436035,4393.461426,4361.794922
52,4202.820313,4505.897461,4215.256348,4343.846191,4443.333496,4420.897461,4390.769043,4362.948730
53,4202.051270,4507.820313,4213.077148,4340.384766,4443.077148,4421.922852,4388.846191,4363.077148
54,4202.820313,4509.487305,4213.974121,4338.077148,4443.205078,4420.384766,4388.333496,4362.179688
