,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4183.589844,4478.461426,4195.769043,4323.717773,4451.538574,4413.717773,4372.179688,4363.077148
1,4188.461426,4483.717773,4200.256348,4325.512695,4455.128418,4412.563965,4374.871582,4365.641113
2,4193.974121,4489.230957,4206.666504,4327.948730,4458.077148,4411.538574,4379.230957,4367.307617
3,4198.974121,4493.461426,4213.589844,4331.025879,4458.846191,4411.282227,4384.230957,4368.717773
4,4202.563965,4496.025879,4219.487305,4334.230957,4456.922852,4411.922852,4387.692383,4370.641113
5,4204.487305,4496.794922,4222.820313,4336.666504,4453.589844,4413.589844,4388.589844,4372.820313
6,4204.358887,4496.025879,4222.948730,4337.692383,4449.871582,4415.897461,4386.794922,4374.487305
7,4201.282227,4494.358887,4220.512695,4337.179688,4446.794922,4418.461426,4383.846191,4374.743652
8,4196.025879,4492.436035,4216.794922,4336.025879,4444.871582,4420.641113,4382.051270,4373.974121
9,4190.769043,4491.153809,4213.589844,4335.384766,4444.230957,4422.820313,4381.538574,4373.461426
10,4188.077148,4490.769043,4212.051270,4336.025879,4444.358887,4425.128418,4381.410156,4374.487305
11,4188.974121,4490.769043,4212.948730,4337.948730,4444.487305,4427.436035,4381.025879,4377.436035
12,4192.563965,4491.153809,4216.282227,4340.384766,4443.846191,4428.974121,4381.153809,4380.897461
13,4197.307617,4491.410156,4221.153809,4342.051270,4442.692383,4428.974121,4383.077148,4383.077148
14,4201.025879,4491.794922,4225.769043,4342.563965,4442.051270,4427.307617,4386.922852,4383.205078
15,4202.179688,4492.051270,4228.717773,4342.179688,4443.205078,4424.358887,4390.897461,4382.179688
16,4200.897461,4492.179688,4229.358887,4340.769043,4446.794922,4421.025879,4392.948730,4381.153809
17,4198.974121,4492.179688,4228.589844,4338.717773,4452.436035,4418.205078,4392.307617,4380.769043
18,4198.589844,4492.563965,4227.820313,4337.051270,4457.820313,4416.410156,4390.641113,4381.282227
19,4200.000000,4492.436035,4227.307617,4336.538574,4461.410156,4416.153809,4390.128418,4381.794922
20,4200.897461,4491.410156,4226.153809,4336.922852,4462.436035,4417.307617,4392.051270,4381.666504
21,4199.487305,4489.615234,4224.230957,4337.051270,4461.922852,4419.487305,4395.512695,4380.769043
22,4196.794922,4488.974121,4222.563965,4336.666504,4461.410156,4422.436035,4398.077148,4380.256348
23,4195.641113,4491.025879,4222.563965,4336.538574,4461.282227,4425.384766,4397.948730,4381.410156
24,4198.077148,4496.153809,4224.487305,4338.461426,4461.025879,4427.563965,4395.641113,4384.487305
25,4203.077148,4503.077148,4227.179688,4342.948730,4460.000000,4428.717773,4393.333496,4388.974121
26,4208.461426,4509.615234,4229.487305,4349.358887,4458.333496,4429.102539,4393.077148,4393.589844
27,4213.333496,4514.871582,4231.538574,4355.897461,4457.051270,4429.102539,4395.128418,4397.307617
28,4218.589844,4518.846191,4234.743652,4360.769043,4456.666504,4428.846191,4397.692383,4399.230957
29,4224.615234,4522.692383,4239.230957,4363.077148,4457.436035,4428.717773,4398.846191,4398.974121
30,4230.000000,4526.410156,4243.846191,4362.436035,4458.333496,4428.717773,4398.077148,4396.922852
31,4232.563965,4528.461426,4246.282227,4359.358887,4458.717773,4428.461426,4396.666504,4393.333496
32,4231.153809,4527.692383,4244.743652,4354.743652,4458.461426,4427.563965,4395.769043,4389.358887
33,4226.282227,4523.333496,4239.743652,4350.128418,4457.948730,4426.025879,4395.512695,4386.025879
34,4220.384766,4516.794922,4233.846191,4346.410156,4457.948730,4424.743652,4395.128418,4383.974121
