,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4159.743652,4185.384766,4146.538574,4263.333496,4459.487305,4470.000000,4361.538574,4423.717773
1,4157.563965,4179.615234,4142.307617,4259.358887,4461.025879,4470.384766,4338.974121,4418.077148
2,4157.436035,4175.128418,4142.948730,4258.077148,4463.589844,4470.128418,4330.641113,4414.743652
3,4159.487305,4174.358887,4147.436035,4259.358887,4466.025879,4469.743652,4338.333496,4414.358887
4,4162.307617,4177.692383,4153.077148,4262.051270,4466.922852,4469.358887,4355.128418,4417.307617
5,4163.717773,4182.051270,4157.436035,4263.589844,4465.769043,4468.589844,4370.000000,4421.666504
6,4162.436035,4184.358887,4158.974121,4262.692383,4463.717773,4467.692383,4374.487305,4424.230957
7,4159.487305,4183.205078,4157.692383,4259.487305,4462.179688,4467.307617,4367.692383,4422.307617
8,4157.051270,4179.871582,4155.769043,4255.641113,4461.922852,4468.077148,4356.025879,4416.922852
9,4156.025879,4176.282227,4154.615234,4252.563965,4462.820313,4469.487305,4347.692383,4411.282227
10,4156.153809,4173.589844,4154.358887,4250.897461,4464.487305,4470.769043,4346.282227,4408.589844
11,4156.666504,4172.563965,4154.102539,4249.743652,4466.410156,4471.153809,4349.871582,4409.487305
12,4157.051270,4173.205078,4153.461426,4248.974121,4467.563965,4470.384766,4353.846191,4412.692383
13,4155.897461,4173.589844,4152.179688,4247.948730,4467.051270,4468.974121,4355.000000,4414.871582
14,4153.205078,4172.179688,4149.871582,4246.025879,4464.743652,4467.820313,4352.307617,4413.461426
15,4149.615234,4168.974121,4146.410156,4243.077148,4461.794922,4468.205078,4347.692383,4408.589844
16,4147.563965,4166.666504,4143.333496,4240.384766,4460.000000,4470.128418,4345.000000,4404.230957
17,4148.205078,4167.179688,4142.820313,4239.743652,4460.384766,4472.179688,4347.051270,4404.358887
18,4151.153809,4170.128418,4145.128418,4241.794922,4462.563965,4472.820313,4352.820313,4409.230957
19,4154.871582,4173.717773,4148.717773,4245.000000,4465.000000,4471.282227,4358.333496,4415.128418
20,4157.820313,4176.538574,4151.410156,4248.333496,4465.897461,4468.974121,4359.743652,4417.820313
21,4159.615234,4178.333496,4152.820313,4251.666504,4465.128418,4467.563965,4357.307617,4417.051270
22,4160.384766,4179.358887,4153.846191,4255.384766,4463.717773,4467.948730,4354.102539,4414.743652
23,4160.769043,4179.871582,4154.871582,4258.589844,4463.333496,4469.743652,4352.692383,4413.717773
24,4161.025879,4180.256348,4155.641113,4260.256348,4464.743652,4471.794922,4353.333496,4415.000000
25,4160.897461,4180.769043,4156.025879,4259.615234,4466.538574,4472.948730,4354.358887,4418.589844
26,4159.487305,4180.769043,4155.897461,4257.051270,4467.051270,4472.563965,4354.615234,4422.692383
27,4157.563965,4180.384766,4155.128418,4253.974121,4466.025879,4471.025879,4354.615234,4425.512695
28,4157.179688,4179.871582,4154.230957,4252.051270,4464.615234,4469.487305,4355.641113,4425.512695
29,4159.743652,4180.000000,4153.717773,4252.051270,4463.974121,4468.717773,4358.077148,4423.333496
30,4163.589844,4180.128418,4154.102539,4253.205078,4464.102539,4468.974121,4360.384766,4420.256348
31,4165.512695,4179.871582,4154.743652,4254.230957,4463.846191,4469.743652,4360.769043,4417.307617
