,EEG.F3,EEG.F4,EEG.FC5,EEG.FC6,EEG.P7,EEG.P8,EEG.T7,EEG.T8
0,4219.102539,4524.487305,4197.051270,4477.692383,4362.563965,4359.871582,4317.692383,4330.512695
1,4223.717773,4527.051270,4200.256348,4480.128418,4362.051270,4359.358887,4319.487305,4330.769043
2,4226.282227,4526.025879,4201.794922,4481.922852,4360.000000,4356.922852,4319.871582,4333.846191
3,4225.641113,4523.717773,4202.179688,4484.743652,4357.948730,4354.358887,4319.487305,4339.487305
4,4223.205078,4523.974121,4202.307617,4487.436035,4356.922852,4353.846191,4318.846191,4345.897461
5,4221.282227,4528.461426,4201.922852,4487.051270,4357.051270,4356.025879,4318.589844,4350.384766
6,4220.641113,4534.615234,4201.153809,4483.205078,4357.692383,4359.743652,4318.333496,4351.538574
7,4220.256348,4538.461426,4200.256348,4478.333496,4358.205078,4363.205078,4317.436035,4349.743652
8,4219.743652,4537.179688,4199.615234,4476.153809,4357.948730,4365.000000,4315.256348,4346.410156
9,4219.615234,4532.307617,4199.487305,4478.974121,4357.179688,4364.871582,4312.692383,4343.589844
10,4219.871582,4527.179688,4199.102539,4485.384766,4356.410156,4363.077148,4310.897461,4342.692383
11,4219.871582,4524.102539,4197.307617,4490.256348,4356.410156,4360.128418,4310.641113,4342.948730
12,4218.974121,4523.333496,4193.717773,4489.615234,4358.077148,4357.436035,4311.538574,4343.333496
13,4218.077148,4523.846191,4189.871582,4483.333496,4361.025879,4356.666504,4312.563965,4343.461426
14,4217.563965,4523.974121,4187.563965,4475.897461,4364.102539,4358.461426,4312.948730,4344.230957
15,4217.307617,4522.051270,4187.307617,4471.538574,4365.641113,4361.025879,4312.692383,4346.025879
16,4216.282227,4517.179688,4187.820313,4471.538574,4364.358887,4360.897461,4311.794922,4346.410156
17,4213.974121,4510.897461,4187.948730,4473.589844,4361.153809,4356.666504,4310.769043,4342.948730
18,4211.025879,4505.512695,4187.436035,4474.615234,4357.820313,4350.384766,4309.871582,4336.538574
19,4209.358887,4503.589844,4187.179688,4473.846191,4356.153809,4345.512695,4310.000000,4331.922852
20,4210.128418,4505.512695,4188.461426,4472.692383,4356.410156,4344.230957,4311.666504,4332.307617
21,4212.563965,4509.487305,4191.538574,4472.692383,4357.820313,4346.025879,4314.230957,4336.025879
22,4214.615234,4512.692383,4195.512695,4474.102539,4359.487305,4348.846191,4317.051270,4337.563965
23,4215.000000,4513.461426,4198.461426,4475.384766,4360.384766,4351.025879,4319.358887,4334.230957
24,4214.102539,4511.922852,4199.230957,4475.256348,4360.769043,4352.563965,4321.153809,4328.846191
25,4213.461426,4510.512695,4198.461426,4473.846191,4361.025879,4353.717773,4322.436035,4326.666504
26,4214.102539,4511.410156,4197.436035,4472.051270,4361.410156,4354.487305,4323.461426,4330.000000
27,4215.641113,4514.487305,4197.051270,4471.282227,4361.282227,4354.102539,4323.974121,4336.025879
28,4217.179688,4517.948730,4197.692383,4471.922852,4360.512695,4351.794922,4323.974121,4340.384766
29,4218.461426,4519.487305,4198.974121,4473.846191,4358.974121,4348.717773,4323.205078,4341.538574
30,4219.487305,4519.102539,4200.384766,4476.538574,4357.948730,4346.922852,4321.794922,4341.153809
31,4219.871582,4518.461426,4201.025879,4479.102539,4357.948730,4348.974121,4320.000000,4341.666504
32,4219.230957,4519.871582,4200.128418,4479.871582,4359.102539,4354.358887,4317.820313,4344.487305
33,4217.692383,4523.205078,4197.820313,4478.589844,4360.128418,4359.102539,4315.384766,4348.461426
34,4215.769043,4525.769043,4194.743652,4476.025879,4359.615234,4358.974121,4312.820313,4351.025879
35,4213.717773,4524.615234,4191.794922,4473.461426,4357.307617,4353.205078,4310.641113,4349.615234
36,4211.922852,4519.230957,4189.487305,4471.794922,4353.846191,4345.256348,4309.358887,4343.846191
37,4210.897461,4511.922852,4187.692383,4471.282227,4350.769043,4340.000000,4308.846191,4336.666504
38,4210.384766,4506.794922,4186.282227,4471.794922,4349.102539,4340.512695,4308.974121,4332.051270
39,4210.000000,4506.153809,4185.000000,4473.077148,4348.461426,4345.512695,4308.974121,4331.794922
40,4208.846191,4509.358887,4184.358887,4474.102539,4348.589844,4350.897461,4308.846191,4334.487305
41,4207.307617,4513.846191,4185.256348,4473.846191,4349.358887,4353.333496,4309.230957,4337.692383
42,4206.794922,4517.307617,4188.333496,4472.692383,4351.153809,4351.922852,4310.512695,4340.128418
43,4208.333496,4519.487305,4193.077148,4473.077148,4354.102539,4349.358887,4312.692383,4341.538574
44,4211.153809,4521.410156,4198.333496,4477.436035,4357.820313,4348.461426,4315.256348,4342.307617
45,4214.230957,4523.974121,4202.179688,4484.871582,4361.025879,4350.769043,4317.948730,4342.692383
46,4217.051270,4526.794922,4203.974121,4492.051270,4363.077148,4355.000000,4320.384766,4343.333496
47,4219.230957,4528.974121,4203.974121,4494.743652,4364.102539,4358.846191,4322.051270,4344.358887
48,4221.025879,4529.743652,4203.461426,4491.282227,4364.487305,4360.512695,4322.179688,4344.102539
49,4221.794922,4529.487305,4202.948730,4484.230957,4365.128418,4360.000000,4320.641113,4340.512695
50,4221.153809,4528.846191,4202.179688,4478.205078,4365.641113,4358.717773,4317.820313,4333.077148
51,4219.102539,4527.948730,4200.897461,4476.410156,4365.641113,4358.077148,4314.615234,4325.256348
52,4216.153809,4525.384766,4199.487305,4478.717773,4364.487305,4357.948730,4312.179688,4322.692383
53,4213.589844,4520.000000,4198.717773,4481.538574,4361.538574,4356.666504,4311.025879,4327.948730
54,4212.563965,4512.948730,4198.717773,4481.538574,4357.692383,4353.461426,4310.897461,4337.820313
55,4213.333496,4507.307617,4199.102539,4477.692383,4354.871582,4349.358887,4311.410156,4347.051270
56,4215.000000,4506.282227,4199.102539,4472.820313,4354.358887,4346.666504,4312.179688,4351.538574
57,4216.153809,4511.153809,4198.846191,4470.769043,4356.282227,4347.307617,4312.820313,4350.769043
58,4216.410156,4518.974121,4198.846191,4473.461426,4358.589844,4350.897461,4313.077148,4346.025879
59,4216.282227,4524.871582,4199.102539,4478.717773,4358.974121,4354.615234,4312.820313,4339.487305
60,4215.769043,4524.871582,4199.230957,4482.051270,4356.794922,4354.871582,4312.307617,4333.461426
61,4215.256348,4519.230957,4198.846191,4480.897461,4353.461426,4350.512695,4311.538574,4330.256348
62,4215.000000,4512.179688,4198.589844,4476.538574,4351.410156,4344.102539,4311.153809,4330.641113
63,4215.512695,4508.589844,4199.102539,4472.307617,4351.922852,4339.871582,4311.794922,4332.692383
64,4216.922852,4510.512695,4200.512695,4470.897461,4354.487305,4340.256348,4313.077148,4333.077148
65,4218.461426,4515.641113,4201.794922,4472.307617,4357.948730,4344.615234,4313.717773,4330.769043
66,4219.487305,4520.512695,4202.051270,4474.743652,4360.256348,4349.358887,4312.948730,4327.948730
67,4219.358887,4522.563965,4201.410156,4476.410156,4360.897461,4351.282227,4311.666504,4327.692383
68,4218.589844,4521.666504,4200.512695,4476.922852,4360.000000,4349.615234,4311.538574,4330.641113
69,4217.563965,4518.974121,4200.128418,4476.794922,4358.461426,4346.153809,4313.077148,4334.102539
70,4216.410156,4516.153809,4200.000000,4476.410156,4357.179688,4343.717773,4315.256348,4334.743652
71,4215.641113,4514.487305,4200.000000,4476.794922,4356.410156,4344.487305,4316.794922,4332.179688
72,4215.769043,4515.000000,4200.000000,4477.948730,4356.025879,4348.205078,4317.051270,4329.230957
73,4216.666504,4516.794922,4199.615234,4479.230957,4355.769043,4352.563965,4316.794922,4330.512695
74,4217.179688,4518.333496,4199.102539,4479.487305,4355.769043,4355.256348,4316.666504,4337.820313
75,4216.153809,4518.589844,4198.589844,4478.333496,4356.025879,4354.615234,4316.025879,4348.077148
76,4214.102539,4517.307617,4198.205078,4476.538574,4356.025879,4351.538574,4314.487305,4354.871582
77,4212.307617,4515.641113,4197.948730,4475.256348,4356.025879,4348.589844,4312.307617,4352.820313
78,4211.282227,4514.487305,4197.948730,4475.000000,4356.282227,4348.461426,4311.538574,4343.205078
