latency,duration,type,marker_value,key,timestamp,marker_id
5.891267,0.000000,serial,116,-1,1696289835.257588,1
12.891294,0.000000,serial,116,-1,1696289842.257615,2
19.891320,0.000000,serial,116,-1,1696289849.257641,3
26.895251,0.000000,serial,116,-1,1696289856.261572,4
33.895278,0.000000,serial,116,-1,1696289863.261599,5
40.899209,0.000000,serial,116,-1,1696289870.265530,6
47.903141,0.000000,serial,116,-1,1696289877.269462,7
54.903167,0.000000,serial,116,-1,1696289884.269488,8
61.907099,0.000000,serial,116,-1,1696289891.273420,9
68.907125,0.000000,serial,116,-1,1696289898.273446,10
75.911056,0.000000,serial,116,-1,1696289905.277377,11
82.914987,0.000000,serial,116,-1,1696289912.281308,12
89.911110,0.000000,serial,116,-1,1696289919.277431,13
96.915041,0.000000,serial,116,-1,1696289926.281362,14
103.915068,0.000000,serial,116,-1,1696289933.281389,15
110.915095,0.000000,serial,116,-1,1696289940.281416,16
117.919026,0.000000,serial,116,-1,1696289947.285347,17
124.919053,0.000000,serial,116,-1,1696289954.285374,18
131.922984,0.000000,serial,116,-1,1696289961.289305,19
138.923011,0.000000,serial,116,-1,1696289968.289332,20
145.923038,0.000000,serial,116,-1,1696289975.289359,21
152.926969,0.000000,serial,116,-1,1696289982.293290,22
159.926996,0.000000,serial,116,-1,1696289989.293317,23
166.930927,0.000000,serial,116,-1,1696289996.297248,24
173.930954,0.000000,serial,116,-1,1696290003.297275,25
