latency,duration,type,marker_value,key,timestamp,marker_id
5.792398,0.000000,serial,116,-1,1696970179.207739,1
12.792034,0.000000,serial,116,-1,1696970186.207375,2
19.793185,0.000000,serial,116,-1,1696970193.208526,3
26.799571,0.000000,serial,116,-1,1696970200.214912,4
33.799612,0.000000,serial,116,-1,1696970207.214953,5
40.801598,0.000000,serial,116,-1,1696970214.216939,6
47.801122,0.000000,serial,116,-1,1696970221.216463,7
54.805185,0.000000,serial,116,-1,1696970228.220526,8
61.803545,0.000000,serial,116,-1,1696970235.218886,9
68.804403,0.000000,serial,116,-1,1696970242.219744,10
75.807767,0.000000,serial,116,-1,1696970249.223108,11
82.807526,0.000000,serial,116,-1,1696970256.222867,12
89.808384,0.000000,serial,116,-1,1696970263.223725,13
96.810667,0.000000,serial,116,-1,1696970270.226008,14
103.812149,0.000000,serial,116,-1,1696970277.227490,15
110.816225,0.000000,serial,116,-1,1696970284.231566,16
117.815831,0.000000,serial,116,-1,1696970291.231172,17
124.816872,0.000000,serial,116,-1,1696970298.232213,18
131.819986,0.000000,serial,116,-1,1696970305.235327,19
138.820203,0.000000,serial,116,-1,1696970312.235544,20
145.824057,0.000000,serial,116,-1,1696970319.239398,21
152.847345,0.000000,serial,116,-1,1696970326.262686,22
159.850246,0.000000,serial,116,-1,1696970333.265587,23
166.851619,0.000000,serial,116,-1,1696970340.266960,24
173.921291,0.000000,serial,116,-1,1696970347.336632,25
