latency,duration,type,marker_value,key,timestamp,marker_id
5.879321,0.000000,serial,116,-1,1696968774.192595,1
12.879070,0.000000,serial,116,-1,1696968781.192344,2
19.882723,0.000000,serial,116,-1,1696968788.195997,3
26.882472,0.000000,serial,116,-1,1696968795.195746,4
33.886125,0.000000,serial,116,-1,1696968802.199399,5
40.885874,0.000000,serial,116,-1,1696968809.199148,6
47.889527,0.000000,serial,116,-1,1696968816.202801,7
54.889276,0.000000,serial,116,-1,1696968823.202550,8
61.889025,0.000000,serial,116,-1,1696968830.202299,9
68.892678,0.000000,serial,116,-1,1696968837.205952,10
75.892427,0.000000,serial,116,-1,1696968844.205701,11
82.896080,0.000000,serial,116,-1,1696968851.209354,12
89.895829,0.000000,serial,116,-1,1696968858.209103,13
96.899482,0.000000,serial,116,-1,1696968865.212756,14
103.899231,0.000000,serial,116,-1,1696968872.212505,15
110.898980,0.000000,serial,116,-1,1696968879.212254,16
117.902633,0.000000,serial,116,-1,1696968886.215907,17
124.902382,0.000000,serial,116,-1,1696968893.215656,18
131.906035,0.000000,serial,116,-1,1696968900.219309,19
138.905784,0.000000,serial,116,-1,1696968907.219058,20
145.905534,0.000000,serial,116,-1,1696968914.218808,21
152.909187,0.000000,serial,116,-1,1696968921.222461,22
159.908936,0.000000,serial,116,-1,1696968928.222210,23
166.912589,0.000000,serial,116,-1,1696968935.225863,24
173.912338,0.000000,serial,116,-1,1696968942.225612,25
