latency,duration,type,marker_value,key,timestamp,marker_id
6.070770,0.000000,serial,116,-1,1696969249.180484,1
13.074603,0.000000,serial,116,-1,1696969256.184317,2
20.074533,0.000000,serial,116,-1,1696969263.184247,3
27.074463,0.000000,serial,116,-1,1696969270.184177,4
34.078297,0.000000,serial,116,-1,1696969277.188011,5
41.078226,0.000000,serial,116,-1,1696969284.187940,6
48.082060,0.000000,serial,116,-1,1696969291.191774,7
55.081990,0.000000,serial,116,-1,1696969298.191704,8
62.105343,0.000000,serial,116,-1,1696969305.215057,9
69.085753,0.000000,serial,116,-1,1696969312.195467,10
76.093491,0.000000,serial,116,-1,1696969319.203205,11
83.093420,0.000000,serial,116,-1,1696969326.203134,12
90.093350,0.000000,serial,116,-1,1696969333.203064,13
97.097184,0.000000,serial,116,-1,1696969340.206898,14
104.175194,0.000000,serial,116,-1,1696969347.284908,15
111.167316,0.000000,serial,116,-1,1696969354.277030,16
118.167245,0.000000,serial,116,-1,1696969361.276959,17
125.171079,0.000000,serial,116,-1,1696969368.280793,18
132.186625,0.000000,serial,116,-1,1696969375.296339,19
139.174842,0.000000,serial,116,-1,1696969382.284556,20
146.174772,0.000000,serial,116,-1,1696969389.284486,21
153.174702,0.000000,serial,116,-1,1696969396.284416,22
160.178535,0.000000,serial,116,-1,1696969403.288249,23
167.178465,0.000000,serial,116,-1,1696969410.288179,24
174.182299,0.000000,serial,116,-1,1696969417.292013,25
