latency,duration,type,marker_value,key,timestamp,marker_id
6.933656,0.000000,serial,116,-1,1696283518.103424,1
13.937585,0.000000,serial,116,-1,1696283525.107353,2
20.937610,0.000000,serial,116,-1,1696283532.107378,3
27.941539,0.000000,serial,116,-1,1696283539.111307,4
34.988413,0.000000,serial,116,-1,1696283546.158181,5
41.945493,0.000000,serial,116,-1,1696283553.115261,6
48.988463,0.000000,serial,116,-1,1696283560.158231,7
56.000200,0.000000,serial,116,-1,1696283567.169968,8
63.058787,0.000000,serial,116,-1,1696283574.228555,9
69.992442,0.000000,serial,116,-1,1696283581.162210,10
76.992467,0.000000,serial,116,-1,1696283588.162235,11
83.996397,0.000000,serial,116,-1,1696283595.166165,12
90.996422,0.000000,serial,116,-1,1696283602.166190,13
98.000350,0.000000,serial,116,-1,1696283609.170118,14
105.008184,0.000000,serial,116,-1,1696283616.177952,15
112.043346,0.000000,serial,116,-1,1696283623.213114,16
119.004330,0.000000,serial,116,-1,1696283630.174098,17
126.031683,0.000000,serial,116,-1,1696283637.201451,18
133.008284,0.000000,serial,116,-1,1696283644.178052,19
140.012213,0.000000,serial,116,-1,1696283651.181981,20
147.039567,0.000000,serial,116,-1,1696283658.209335,21
154.016167,0.000000,serial,116,-1,1696283665.185935,22
161.035713,0.000000,serial,116,-1,1696283672.205481,23
168.117723,0.000000,serial,116,-1,1696283679.287491,24
175.043571,0.000000,serial,116,-1,1696283686.213339,25
