latency,duration,type,marker_value,key,timestamp,marker_id
7.437281,0.000000,serial,116,-1,1696283738.629521,1
14.441210,0.000000,serial,116,-1,1696283745.633450,2
21.523220,0.000000,serial,116,-1,1696283752.715460,3
28.441258,0.000000,serial,116,-1,1696283759.633498,4
35.449091,0.000000,serial,116,-1,1696283766.641331,5
42.484251,0.000000,serial,116,-1,1696283773.676491,6
49.453043,0.000000,serial,116,-1,1696283780.645283,7
56.456971,0.000000,serial,116,-1,1696283787.649211,8
63.460899,0.000000,serial,116,-1,1696283794.653139,9
70.472636,0.000000,serial,116,-1,1696283801.664876,10
77.464852,0.000000,serial,116,-1,1696283808.657092,11
84.476589,0.000000,serial,116,-1,1696283815.668829,12
91.476613,0.000000,serial,116,-1,1696283822.668853,13
98.515678,0.000000,serial,116,-1,1696283829.707918,14
105.519606,0.000000,serial,116,-1,1696283836.711846,15
112.519630,0.000000,serial,116,-1,1696283843.711870,16
119.519654,0.000000,serial,116,-1,1696283850.711894,17
126.519679,0.000000,serial,116,-1,1696283857.711919,18
133.527511,0.000000,serial,116,-1,1696283864.719751,19
140.523631,0.000000,serial,116,-1,1696283871.715871,20
147.531464,0.000000,serial,116,-1,1696283878.723704,21
154.527584,0.000000,serial,116,-1,1696283885.719824,22
161.531512,0.000000,serial,116,-1,1696283892.723752,23
168.531536,0.000000,serial,116,-1,1696283899.723776,24
175.535464,0.000000,serial,116,-1,1696283906.727704,25
