latency,duration,type,marker_value,key,timestamp,marker_id
7.402147,0.000000,serial,116,-1,1696373577.720653,1
14.402173,0.000000,serial,116,-1,1696373584.720679,2
21.406103,0.000000,serial,116,-1,1696373591.724609,3
28.406128,0.000000,serial,116,-1,1696373598.724634,4
35.410058,0.000000,serial,116,-1,1696373605.728564,5
42.410084,0.000000,serial,116,-1,1696373612.728590,6
49.414014,0.000000,serial,116,-1,1696373619.732520,7
56.414040,0.000000,serial,116,-1,1696373626.732546,8
63.421874,0.000000,serial,116,-1,1696373633.740380,9
70.421899,0.000000,serial,116,-1,1696373640.740405,10
77.425829,0.000000,serial,116,-1,1696373647.744335,11
84.433663,0.000000,serial,116,-1,1696373654.752169,12
91.433689,0.000000,serial,116,-1,1696373661.752195,13
98.449331,0.000000,serial,116,-1,1696373668.767837,14
105.441549,0.000000,serial,116,-1,1696373675.760055,15
112.441575,0.000000,serial,116,-1,1696373682.760081,16
119.445505,0.000000,serial,116,-1,1696373689.764011,17
126.449434,0.000000,serial,116,-1,1696373696.767940,18
133.445556,0.000000,serial,116,-1,1696373703.764062,19
140.508047,0.000000,serial,116,-1,1696373710.826553,20
147.476840,0.000000,serial,116,-1,1696373717.795346,21
154.488578,0.000000,serial,116,-1,1696373724.807084,22
161.453467,0.000000,serial,116,-1,1696373731.771973,23
168.457397,0.000000,serial,116,-1,1696373738.775903,24
175.457423,0.000000,serial,116,-1,1696373745.775929,25
