latency,duration,type,marker_value,key,timestamp,marker_id
5.598459,0.000000,serial,116,-1,1696373379.115871,1
12.598484,0.000000,serial,116,-1,1696373386.115896,2
19.598509,0.000000,serial,116,-1,1696373393.115921,3
26.598534,0.000000,serial,116,-1,1696373400.115946,4
33.602464,0.000000,serial,116,-1,1696373407.119876,5
40.606393,0.000000,serial,116,-1,1696373414.123805,6
47.606418,0.000000,serial,116,-1,1696373421.123830,7
54.610348,0.000000,serial,116,-1,1696373428.127760,8
61.610373,0.000000,serial,116,-1,1696373435.127785,9
68.614302,0.000000,serial,116,-1,1696373442.131714,10
75.614328,0.000000,serial,116,-1,1696373449.131740,11
82.614353,0.000000,serial,116,-1,1696373456.131765,12
89.618282,0.000000,serial,116,-1,1696373463.135694,13
96.618307,0.000000,serial,116,-1,1696373470.135719,14
103.622237,0.000000,serial,116,-1,1696373477.139649,15
110.630070,0.000000,serial,116,-1,1696373484.147482,16
117.626191,0.000000,serial,116,-1,1696373491.143603,17
124.626216,0.000000,serial,116,-1,1696373498.143628,18
131.626242,0.000000,serial,116,-1,1696373505.143654,19
138.630171,0.000000,serial,116,-1,1696373512.147583,20
145.634100,0.000000,serial,116,-1,1696373519.151512,21
152.634125,0.000000,serial,116,-1,1696373526.151537,22
159.645863,0.000000,serial,116,-1,1696373533.163275,23
166.638080,0.000000,serial,116,-1,1696373540.155492,24
173.642009,0.000000,serial,116,-1,1696373547.159421,25
