F3,F4,FC5,FC6,P7,P8,T7,T8
-1.70807202587888529166,0.04702107418193935545,-1.40095285996507135096,1.11418714867684842673,-2.00440044936171446466,-0.39140440894102490610,-0.47582262870649394415,1.55551621725174804567
-2.17495681180559996548,0.12474981205764375247,-1.68956341609760984923,1.32648724027412256987,-1.84992710316063435627,-0.54330421774438419913,0.30707471620371162846,1.66211769251909213807
-2.32348449832058268072,-0.13153395713582302640,-1.76353404269696700801,1.38417578854167233615,-1.71936949017423135189,-0.53945433969783629369,0.33485632352747440876,1.71062135008248628054
-2.16248727950990193847,-0.48405465416087878339,-1.60903220830307369660,1.26038650015239306335,-1.67763419684104997387,-0.25078711632182693059,-0.42333055145137460373,1.63856347589090423078
-1.87276385085757501869,-0.62496797971049311560,-1.31175303238427409802,1.04674149425247664524,-1.70201350210183433020,0.23049112243744346307,-1.45454781649660747078,1.40255328519000110887
-1.64555643084955871558,-0.54761852350123341182,-1.01503724571180509173,0.88357259981272229243,-1.70657500369964676423,0.54952241926836942199,-2.10303660344253673387,1.13181843505109269721
-1.62594461448512794810,-0.41496020923768800470,-0.87780470184284964397,0.85992593869133482354,-1.62207289022736267370,0.47402944712164374330,-1.98464995443744518511,1.08711594124650723359
-1.75716395419508253362,-0.37690662139070635339,-0.93107950411500528531,0.95366024207745581087,-1.39738019074512997975,0.16792171243485831678,-1.29826174752779976984,1.31429959636024262792
-1.81507478998669591341,-0.44726308340336401459,-1.04995357600076477667,1.05807364926026714613,-1.02477615024239399055,-0.01018522822139671970,-0.59327012505192322500,1.58289024717473503223
-1.62040766864244556444,-0.58285217044355763782,-1.04974873799007584196,1.04824923963700467056,-0.54063200498523578119,0.17643455814775754753,-0.32947302689908436468,1.61533113762518487633
-1.15667038098259955525,-0.74009793464117157313,-0.84978641037016522386,0.88494463606118067833,-0.02538091709242019933,0.66262664835743845249,-0.62872586624301218805,1.25124190328863216237
-0.64457012163001770055,-0.87601139042129938517,-0.57703155210585366230,0.67409408666272463417,0.44082645432743483571,1.14329832341237325188,-1.26907915520958525235,0.59473955005616285785
-0.39458721692783071955,-0.97309187296116161914,-0.46066058280643840117,0.58463993972604921812,0.84847616573827588926,1.35127231766388211653,-1.88581377863482102519,-0.03160514386126223735
-0.44915592370286505641,-0.96418834338328529565,-0.63329963445671977329,0.69793624886581739908,1.20272147914126015245,1.25588853317583715175,-2.19909570960981604060,-0.28069492853455785264
-0.58514693469020939709,-0.76748500286129661685,-1.03904393056593558065,0.95042636846323591548,1.48964194629842272555,1.03657243592505188268,-2.16941177842135068943,0.03946340806032903187
-0.60936222833802700105,-0.39295291495600975784,-1.49881327455063817489,1.21522921002189465689,1.73095681219407970808,0.91903786955710120576,-2.00844058700767114090,0.71843620949966302547
-0.47296629055451228085,0.04505124652909312660,-1.83494175031990125468,1.40378750174046240673,1.97307324366014547046,0.99414211693845966344,-1.99349746855678744417,1.22276134960453508604
