latency,duration,type,marker_value,key,timestamp,marker_id
5.731195,0.000000,serial,116,-1,1697146165.017405,1
12.731218,0.000000,serial,116,-1,1697146172.017428,2
19.731241,0.000000,serial,116,-1,1697146179.017451,3
26.782016,0.000000,serial,116,-1,1697146186.068226,4
33.770327,0.000000,serial,116,-1,1697146193.056537,5
40.828911,0.000000,serial,116,-1,1697146200.115121,6
47.774276,0.000000,serial,116,-1,1697146207.060486,7
54.832860,0.000000,serial,116,-1,1697146214.119070,8
61.879732,0.000000,serial,116,-1,1697146221.165942,9
68.879755,0.000000,serial,116,-1,1697146228.165965,10
75.883682,0.000000,serial,116,-1,1697146235.169892,11
82.883705,0.000000,serial,116,-1,1697146242.169915,12
89.887631,0.000000,serial,116,-1,1697146249.173841,13
96.891558,0.000000,serial,116,-1,1697146256.177768,14
103.891581,0.000000,serial,116,-1,1697146263.177791,15
110.895508,0.000000,serial,116,-1,1697146270.181718,16
117.938475,0.000000,serial,116,-1,1697146277.224685,17
124.938498,0.000000,serial,116,-1,1697146284.224708,18
131.981466,0.000000,serial,116,-1,1697146291.267676,19
138.985393,0.000000,serial,116,-1,1697146298.271603,20
145.985415,0.000000,serial,116,-1,1697146305.271625,21
152.985438,0.000000,serial,116,-1,1697146312.271648,22
159.989365,0.000000,serial,116,-1,1697146319.275575,23
166.993292,0.000000,serial,116,-1,1697146326.279502,24
174.028451,0.000000,serial,116,-1,1697146333.314661,25
