latency,duration,type,marker_value,key,timestamp,marker_id
6.219206,0.000000,serial,116,-1,1697145746.347294,1
13.219228,0.000000,serial,116,-1,1697145753.347316,2
20.223154,0.000000,serial,116,-1,1697145760.351242,3
27.223176,0.000000,serial,116,-1,1697145767.351264,4
34.227102,0.000000,serial,116,-1,1697145774.355190,5
41.227124,0.000000,serial,116,-1,1697145781.355212,6
48.227147,0.000000,serial,116,-1,1697145788.355235,7
55.254497,0.000000,serial,116,-1,1697145795.382585,8
62.258424,0.000000,serial,116,-1,1697145802.386512,9
69.258446,0.000000,serial,116,-1,1697145809.386534,10
76.258468,0.000000,serial,116,-1,1697145816.386556,11
83.262394,0.000000,serial,116,-1,1697145823.390482,12
90.262416,0.000000,serial,116,-1,1697145830.390504,13
97.266343,0.000000,serial,116,-1,1697145837.394431,14
104.266365,0.000000,serial,116,-1,1697145844.394453,15
111.274195,0.000000,serial,116,-1,1697145851.402283,16
118.270313,0.000000,serial,116,-1,1697145858.398401,17
125.293760,0.000000,serial,116,-1,1697145865.421848,18
132.278165,0.000000,serial,116,-1,1697145872.406253,19
139.278188,0.000000,serial,116,-1,1697145879.406276,20
146.282114,0.000000,serial,116,-1,1697145886.410202,21
153.282136,0.000000,serial,116,-1,1697145893.410224,22
160.282158,0.000000,serial,116,-1,1697145900.410246,23
167.293893,0.000000,serial,116,-1,1697145907.421981,24
174.286107,0.000000,serial,116,-1,1697145914.414195,25
