latency,duration,type,marker_value,key,timestamp,marker_id
8.752944,0.000000,serial,116,-1,1697145316.636487,1
15.752957,0.000000,serial,116,-1,1697145323.636500,2
22.752969,0.000000,serial,116,-1,1697145330.636512,3
29.788119,0.000000,serial,116,-1,1697145337.671662,4
36.788132,0.000000,serial,116,-1,1697145344.671675,5
43.788144,0.000000,serial,116,-1,1697145351.671687,6
50.842814,0.000000,serial,116,-1,1697145358.726357,7
57.807690,0.000000,serial,116,-1,1697145365.691233,8
64.795991,0.000000,serial,116,-1,1697145372.679534,9
71.815524,0.000000,serial,116,-1,1697145379.699067,10
78.815537,0.000000,serial,116,-1,1697145386.699080,11
85.815550,0.000000,serial,116,-1,1697145393.699093,12
92.819466,0.000000,serial,116,-1,1697145400.703009,13
99.823383,0.000000,serial,116,-1,1697145407.706926,14
106.823396,0.000000,serial,116,-1,1697145414.706939,15
113.827313,0.000000,serial,116,-1,1697145421.710856,16
120.831230,0.000000,serial,116,-1,1697145428.714773,17
127.850763,0.000000,serial,116,-1,1697145435.734306,18
134.874200,0.000000,serial,116,-1,1697145442.757743,19
141.885925,0.000000,serial,116,-1,1697145449.769468,20
148.975732,0.000000,serial,116,-1,1697145456.859275,21
155.843006,0.000000,serial,116,-1,1697145463.726549,22
162.850827,0.000000,serial,116,-1,1697145470.734370,23
169.882072,0.000000,serial,116,-1,1697145477.765615,24
176.866468,0.000000,serial,116,-1,1697145484.750011,25
