latency,duration,type,marker_value,key,timestamp,marker_id
5.375925,0.000000,serial,116,-1,1697145952.112104,1
12.375948,0.000000,serial,116,-1,1697145959.112127,2
19.415012,0.000000,serial,116,-1,1697145966.151191,3
26.383803,0.000000,serial,116,-1,1697145973.119982,4
33.422867,0.000000,serial,116,-1,1697145980.159046,5
40.422890,0.000000,serial,116,-1,1697145987.159069,6
47.426818,0.000000,serial,116,-1,1697145994.162997,7
54.430745,0.000000,serial,116,-1,1697146001.166924,8
61.430769,0.000000,serial,116,-1,1697146008.166948,9
68.852433,0.000000,serial,116,-1,1697146015.588612,10
75.684581,0.000000,serial,116,-1,1697146022.420760,11
82.731453,0.000000,serial,116,-1,1697146029.467632,12
89.731477,0.000000,serial,116,-1,1697146036.467656,13
96.735404,0.000000,serial,116,-1,1697146043.471583,14
103.735427,0.000000,serial,116,-1,1697146050.471606,15
110.735451,0.000000,serial,116,-1,1697146057.471630,16
117.739378,0.000000,serial,116,-1,1697146064.475557,17
124.739402,0.000000,serial,116,-1,1697146071.475581,18
131.743329,0.000000,serial,116,-1,1697146078.479508,19
138.743352,0.000000,serial,116,-1,1697146085.479531,20
145.743376,0.000000,serial,116,-1,1697146092.479555,21
152.747303,0.000000,serial,116,-1,1697146099.483482,22
159.747327,0.000000,serial,116,-1,1697146106.483506,23
166.751254,0.000000,serial,116,-1,1697146113.487433,24
173.813743,0.000000,serial,116,-1,1697146120.549922,25
