F3,F4,FC5,FC6,P7,P8,T7,T8
21.80624513970461109125,22.10527697292757665082,22.43066661798553340645,22.78343548877403534902,23.16381002703172242718,23.56870911854873540392,23.99190919870333971176,24.42914339150500069309
24.65801035169377541933,24.89733432505789778588,25.15777129088848695915,25.43987031011242549994,25.74355120785818229479,26.06608572506583243467,26.40226838372202422534,26.74847133854790115493
29.11072398009334705193,29.25975688003473962340,29.42182969869891806525,29.59688731726934918242,29.78447780425715052388,29.98243735344980365198,30.18705423428685463705,30.39567572881513868310
34.65964560709018371654,34.68227468247426514836,34.70671298035342999810,34.73219347982341531633,34.75786441003450022436,34.78243188496123394771,34.80429826442706797707,34.82222781660376398349
39.76836588551599760422,39.63646875203887987027,39.49281131738180761204,39.33584455409336300136,39.16431524882310810654,38.97808434680772649017,38.77822426089209528755,38.56530489164806141389
43.07818614791713685008,42.78025115643109188568,42.45627198884800179712,42.10384515069117838948,41.72127910520208615708,41.30969354178047581172,40.87307905093808813035,40.41396410818890672090
43.97944682824474682548,43.53013387418115343053,43.04221370473571539605,42.51240802303988175481,41.93853773895490633095,41.32279881644731744927,40.67180921557378070474,39.98982502195229216113
43.25412783416999928932,42.68011761182690833039,42.05765178805811643770,41.38260810288923607914,40.65228489163909131321,39.86963433793955147166,39.04332641011951210430,38.17892644364879117802
42.58568667556552611586,41.89639156787025342510,41.14987592338192001762,40.34117179117625795470,39.46701938194726011488,38.53094452217275289740,37.54335638559678045567,36.51091061749592370234
43.14673263235838618357,42.32384179376989408183,41.43327780904473200962,40.46916996217176176742,39.42767118584655605673,38.31297017706885554844,37.13741452213823635020,35.90890723159987629742
44.77120759384187920205,43.79270437321098086159,42.73351490285253362345,41.58685469094145759072,40.34831977343743147912,39.02297899432248584617,37.62549213375577750185,36.16530636022282152453
46.64613125065977072836,45.53121094003575564102,44.32309488919005246998,43.01429035313524451567,41.59999889788628024689,40.08618091314328779617,38.48963417051300694993,36.82127655552496037217
48.32906569262011942101,47.15556829301947061595,45.88184065963085345174,44.50013049708250889580,43.00552440721342151164,41.40448379530911182655,39.71486586481559299955,37.94835279088516699630
49.73002982860043630353,48.59885180789888892150,47.36866823901457479451,46.03196633240593627079,44.58399193746328847965,43.03106849860987637157,41.39057287353303848931,39.67390239760113956891
50.66858266247619724254,49.65141901552888725746,48.54343289578385167715,47.33769941987012686013,46.02980071309215048814,44.62538985568590277353,43.14015450046230171210,41.58436845510971124895
50.49211798867507638988,49.60307217985855032794,48.63420496840520712567,47.57927492324390783551,46.43424542582221192788,45.20392208843284009845,43.90193786833641809153,42.53717931530747620172
48.31849091263492823600,47.52750177183202850983,46.66675314388989903591,45.73057216776862787810,44.71524093825829737625,43.62485366385656249122,42.47134676799930730340,41.26244983112270148240
43.90550678220185432110,43.18791986976664531994,42.40921718007200524880,41.56419544260911891342,40.64940782544775288443,39.66839376009797035749,38.63175986943311102095,37.54632335471229254154
37.91368324561796043781,37.29615236920884768779,36.62775415791413990974,35.90389973711937443568,35.12150092243302879069,34.28340559522158770278,33.39851921929403033573,32.47250672963340178967
31.63401431502808591745,31.18956796895601613073,30.70925052807035982028,30.18948319430262827723,29.62776919937229891389,29.02585343609198886838,28.38986468042824640179,27.72361613400896018788
26.61446322994453339561,26.40607265140579329454,26.18089620665185179860,25.93675746820107619328,25.67199884333834702943,25.38694322072182529837,25.08403291459338646519,24.76465199108711345843
23.98009977952784410604,24.00877400198809397125,24.03953210162674380967,24.07167997747388454854,24.10447242991253347100,24.13686719618631926210,24.16764479771506302086,24.19580210453939272952
23.74389450420541436415,23.93906751337848959338,24.14986651788290217269,24.37672806269189962336,24.61962694991181166415,24.87660508931250902265,25.14387228054102507713,25.41876981884716713012
24.76630281092112184638,25.02066938005689067381,25.29615468735104855114,25.59368952123518781150,25.91358256388024372541,26.25357140583586001981,26.60891874893431108262,26.97637050125394608813
25.74761515816577528426,25.97819833541478118377,26.22902144314903338795,26.50093317851968777177,26.79419835393786897271,27.10665734242382285402,27.43383751015957727759,27.77266147098202964116
26.44118212852202276508,26.61830700499615787180,26.81205087325544056398,27.02291875675390642186,27.25094603987913188803,27.49419077690185986285,27.74886571090321751853,28.01233233193790184146
27.82503997076511126352,27.95009806553988340738,28.08739201984994693362,28.23709437627011453742,28.39902635016964183023,28.57150595186763197830,28.75148185165704006749,28.93680259293224921180
30.89339810366729111024,30.96356259154691414892,31.04039960680471565979,31.12380341378809944786,31.21345029395162029573,31.30806676533498844606,31.40553491931200724707,31.50435175147535815654
35.16951449276997720972,35.15263019845789926876,35.13370807257075512098,35.11224539223249507813,35.08773716626011207609,35.05962733385857177382,35.02736369137356575720,34.99053281071289234205
38.76385371973955784597,38.60319339887630718522,38.42732069799418326284,38.23502347359024611251,38.02543857896721846146,37.79909624764617603887,37.55792405937533118276,37.30320322613037831161
39.94702971561478221929,39.59920384152960082247,39.22000574949056073137,38.80719797377746971279,38.35934473290448920579,37.87824300455454107350,37.36889520669804909403,36.83464631052163440472
38.57393466026150008474,38.04641184966342848384,37.47243657228982982588,36.84866907531011293031,36.17300520747215131223,35.44831870100570370141,34.68242981176852879344,33.88054109227009291772
36.21573382701045318299,35.56752492466147685946,34.86269878867946658829,34.09705474560038140908,33.26792134129076572435,32.37877280875471797117,31.43921177743179029562,30.45558822143196664456
34.83997954839323796250,34.14714850829398784526,33.39349195219913468691,32.57435722744788364480,31.68673269025380179187,30.73418715555527214178,29.72686836742908766951,28.67145322167027643445
35.18527958082454887290,34.50323623144610962754,33.76042442535008802906,32.95210125071501749972,32.07514104127569254388,31.13289474389557653922,30.13519505451900215576,29.08849297498181840638
36.33344451052487755760,35.66800773258612622385,34.94237855211714816051,34.15184978622274059035,33.29328994917198514258,32.36987848048166682702,31.39110554456204482676,30.36319997192468633784
36.57221640757813219125,35.88052553634062746823,35.12613724229920109110,34.30423097275448185428,33.41162193797991619704,32.45168642548924964331,31.43434870102227662869,30.36614294708969552516
34.77605822814339830984,34.01225789428766432820,33.18005046966503357453,32.27429985569061443584,31.29167916842769869845,30.23613076848684855236,29.11883944369762744486,27.94719178714193574820
31.44434086826920804469,30.60662278547657066952,29.69487801854884168051,28.70366030148039016012,27.62951559430593917455,26.47700501958237850886,25.25866560378963754374,23.98279214277493309737
28.28599706062991003819,27.42616242777772583850,26.49089422101330626447,25.47470511981817153924,24.37415954176950805277,23.19408202353131542850,21.94751107985200633266,20.64307994498535592243
26.72612357533604665605,25.91294617588621918003,25.02857904554911172568,24.06782704701325670271,23.02743569604454165756,21.91196025849012229969,20.73372596440983173238,19.50088925655029470363
27.00949439939748941697,26.27351415304905657422,25.47314918955197171613,24.60362077999850782817,23.66189756113557152162,22.65196934779893211953,21.58482525969780496666,20.46772548040861394725
28.20646094160280625829,27.52339055704240777800,26.78079163365384118833,25.97414871408355097060,25.10055267323648919842,24.16353560542473388750,23.17306977447971405581,22.13573061067881297959
29.02959441939115592390,28.35443938226083915310,27.62088121814261754139,26.82441955432276614602,25.96212918072689035398,25.03739120278317997759,24.05990823952511448169,23.03606799131025795191
28.92589651462206390420,28.24255437265415480397,27.50041475528377787896,26.69492325382011088664,25.82311692303654737657,24.88840134220157196410,23.90057239122928578468,22.86607418323951179673
27.95803339574596435568,27.29991480720423524531,26.58518188773564361327,25.80944089669649699204,24.96984006146943713134,24.06969853786548085850,23.11852691885212962575,22.12257402933274619272
26.09120307509454761430,25.52555889561776680807,24.91098211766465908568,24.24364765907707663928,23.52107563477110829808,22.74616924435711240449,21.92723062196472483265,21.06969752201770162969
23.15261978100867068520,22.75212011082724572475,22.31645871538932368594,21.84282046294040213752,21.32936593390888546651,20.77815578764380788357,20.19516362160175049212,19.58427527835015879987
19.21043268130581793685,19.01167505827195114421,18.79484578319888399278,18.55834788531038270776,18.30108977786365187512,18.02398559690164603353,17.72997545886920178759,17.42092734532432274364
15.13417171976466590877,15.10792335819450471490,15.07863458407573276077,15.04573310750909165279,15.00873282872469260951,14.96745726819289146192,14.92207988909646942943,14.87262708187747506372
12.42103694457164664300,12.48520388100121181196,12.55493194240607479628,12.63017874309181287629,12.71074966941174544388,12.79578549489051653154,12.88383169192203503428,12.97382654384848343909
11.91059649426094857461,11.96764687960390105559,12.03113462882796369513,12.10097455444849146033,12.17691696123208977554,12.25798010458043485471,12.34255308348678958907,12.42945781760232293323
13.12887863335673266363,13.11175922536309457200,13.09640925105989772703,13.08233296137294843220,13.06901974593752768783,13.05581468866423300312,13.04204868191139965461,13.02715918611382051040
14.99443706776786733315,14.89270950378099023226,14.78670650769873162744,14.67549672958234019404,14.55831811688212518163,14.43500112957067749164,14.30610871632236857920,14.17189900233195309909
16.78244848020355206586,16.62342113173343349786,16.45545157477082653941,16.27733680584271880321,16.08817843976902395298,15.88822160834875418800,15.67898518600290458380,15.46137422503632663506
18.44564858428386955325,18.25820049577344406089,18.05867154536918661734,17.84572773067849382755,17.61842172522582217198,17.37729340050093185255,17.12447603350950942058,16.86129735459223510929
20.04952603722036386102,19.83884158429946964475,19.61303439698765060939,19.37063456580102638327,19.11063337756261049094,18.83382277875948673795,18.54287564692520362541,18.23948902881003064635
21.10643972854498429115,20.85421983317550953529,20.58258628979339732723,20.28981263735128592884,19.97474135529725813853,19.63845784471132205340,19.28435314724268678788,18.91461006053702575969
20.99349298541492814252,20.68239270903457338591,20.34668237412771674144,19.98429628025386861623,19.59386688781982499563,19.17679318900990281804,18.73729639408169944659,18.27812499660514689026
19.90803604864607123659,19.53962474045296460190,19.14200502454309926748,18.71279382138326496943,18.25041486578562555110,17.75649412837686824673,17.23591883714413341977,16.69189807678043280248
18.89808525691280394199,18.49104318617596476315,18.05178174785385181167,17.57770389064490501596,17.06707946276467779967,16.52161909076790990980,15.94653965183693955510,15.34528830218061301593
18.96872935495573031517,18.54667367844514913600,18.09076342234559575672,17.59832451140009368373,17.06756681568512590275,16.50021330230077865053,15.90155935406044207525,15.27512723583316756049
20.18838311772380222919,19.76586792318970609017,19.30814375744932576140,18.81253337162217320611,18.27725087542174620125,17.70406796159550566472,17.09834672324061344284,16.46367769586937512827
21.54496623856971737609,21.12338381873670556388,20.66475931373620866793,20.16639685893044742215,19.62651671046384294073,19.04701702677340691139,18.43346831529358453849,17.78961734344797918084
21.80651000347744883356,21.38148032591690039794,20.91760550499456883244,20.41212078190761758378,19.86321955303975528295,19.27295696216128462197,18.64721568927317463249,17.98994915711783448842
20.62357450022478744245,20.20133595612925248020,19.74023145988158489672,19.23743250810247573668,18.69109071732372484576,18.10330489026889111415,17.48008839362167066156,16.82545030115619866251
18.76894290894274419657,18.38838474631226915790,17.97335126397105398155,17.52116422608426660190,17.03004255510413145203,16.50179939770059078796,15.94183985336326792037,15.35371821561938965317
17.36223389076205236847,17.08320132637341259851,16.77928127715633976891,16.44832012163900003543,16.08882550756637641598,15.70192903247838778213,15.29141962761684148120,14.85973550646686902610
