F3,F4,FC5,FC6,P7,P8,T7,T8
-21.28264628696665283769,-21.34041736850637960288,-21.40048830485710240623,-21.46334405972785219774,-21.52935548669364607122,-21.59847925028058668317,-21.67018580672586480773,-21.74419429956345339860
-16.60084084744778820664,-16.63087533298979892038,-16.66023459283310970136,-16.68926938710854912529,-16.71828245698533521590,-16.74743863187789472136,-16.77667463421288118752,-16.80603954031286662030
-14.76918409151985756012,-14.77474277218734677319,-14.77730277286932825120,-14.77707077101304555811,-14.77426327983049958448,-14.76919460823205909605,-14.76218034284740099338,-14.75352728762884524372
-17.77588653008882957351,-17.76452156948664651281,-17.74900986352117016054,-17.72943887813368846196,-17.70594034470337163611,-17.67887681588412007727,-17.64875354311940469643,-17.61599707563038919034
-24.97653477691619627876,-24.95669878065596236638,-24.93261418964587861069,-24.90429687906280165066,-24.87181529252422862442,-24.83549231053833850069,-24.79583385226434799620,-24.75325693927802106487
-33.07466160385595088655,-33.05872229513320093020,-33.03936437447598706285,-33.01662037570807939346,-32.99055367082481637908,-32.96138749923679966969,-32.92944670596435230436,-32.89502412235167128074
-38.07977814875194155775,-38.08091638053788585694,-38.08021610219776675876,-38.07783389280825758760,-38.07390787350662719746,-38.06853767507906383116,-38.06172803541783622450,-38.05356690892807591808
-37.50755580160569735426,-37.52369697934208403467,-37.53929053889691402901,-37.55461193830949895300,-37.56987911519664180560,-37.58511668260270965902,-37.60009705623679110431,-37.61476213944752799989
-32.40269368034022789971,-32.41047025727397112860,-32.41730911371492140916,-32.42344136443381330537,-32.42906100694681015284,-32.43424795838689078664,-32.43891398275025750308,-32.44308760955438941664
-27.08074430527974030269,-27.04718665234502950057,-27.00983498211830990954,-26.96865487811234274318,-26.92367344739647094798,-26.87519215127560556766,-26.82374564920211668095,-26.76975800832551399822
-25.70675731325696489193,-25.61480430192798252165,-25.51471241775617571079,-25.40606632687635979551,-25.28864846069883043356,-25.16305446475705664966,-25.03066572480014073676,-24.89245042858087231252
