F3,F4,FC5,FC6,P7,P8,T7,T8
7.97283510687812668749,7.90929159173942775141,7.84124175167871939607,7.76837459518050632568,7.69053899382370875770,7.60822628039571124958,7.52257204258178546752,7.43432092589619308853
6.64072554984574825454,6.59622647305259057759,6.54840437176540923758,6.49702969518873096888,6.44200771944783845413,6.38378805121193959593,6.32336012814229775358,6.26136025443564392390
4.99513459496942324733,4.98151330203827757970,4.96723982942712360966,4.95221595246069146157,4.93643157916249997186,4.92022803322447366270,4.90429920327822799209,4.88905463287157893149
3.71204729196375415867,3.72342060308961686488,3.73684958094090635683,3.75235539586060662387,3.77000553493411016959,3.79004141299503771734,3.81289350340424881836,3.83876559622189938992
3.00278078400260195480,3.04277608038020774828,3.08790838891663765864,3.13837767180100746245,3.19436381645234312998,3.25594638173513262203,3.32313257628612213068,3.39583167277530773021
2.31342957637441148933,2.41968397281430114276,2.53663931898280425870,2.66491992330446603177,2.80496905590865486246,2.95648403243182400502,3.11844330422123539037,3.29008251592205569480
1.25332426256689233313,1.47760890877630357565,1.72146625954854437524,1.98626005028120511398,2.27289490769177504603,2.58042488816601567336,2.90605967162807443671,3.24789021644783781895
-0.19976965099938817638,0.16957592937353452300,0.56906196617030135876,1.00093733744465884783,1.46666084698473997427,1.96452852518958409611,2.48964913213407168513,3.03875010442202198035
-1.67317026028275539495,-1.18146424009660266918,-0.65062944261466593154,-0.07768386852676716081,0.53929368779950515034,1.19798706159318890663,1.89179421238059064514,2.61632304455158415379
-2.69627518459681025931,-2.13351528059455430864,-1.52594534016145133570,-0.87017074941905347973,-0.16401029850725321046,0.58986794391258867698,1.38389422748663082352,2.21302766547039198031
-3.10731554072119031673,-2.52353251939798939318,-1.89252195286250390893,-1.21079693045462866152,-0.47612486702414147377,0.30870223358524978563,1.13583211017638219253,2.00000936366791037813
-3.06543676085253746777,-2.49145648601966174240,-1.87012154055453327928,-1.19805080721371104424,-0.47308938319108950754,0.30199079326084898867,1.11947935890942273929,1.97418112589423411229
