latency,duration,type,marker_value,key,timestamp,marker_id
5.672643,0.000000,serial,116,-1,1696460545.167641,1
12.680484,0.000000,serial,116,-1,1696460552.175482,2
19.676614,0.000000,serial,116,-1,1696460559.171612,3
26.680551,0.000000,serial,116,-1,1696460566.175549,4
33.680585,0.000000,serial,116,-1,1696460573.175583,5
40.680618,0.000000,serial,116,-1,1696460580.175616,6
47.684556,0.000000,serial,116,-1,1696460587.179554,7
54.684589,0.000000,serial,116,-1,1696460594.179587,8
61.684623,0.000000,serial,116,-1,1696460601.179621,9
68.688560,0.000000,serial,116,-1,1696460608.183558,10
75.688593,0.000000,serial,116,-1,1696460615.183591,11
82.688627,0.000000,serial,116,-1,1696460622.183625,12
89.692564,0.000000,serial,116,-1,1696460629.187562,13
96.700406,0.000000,serial,116,-1,1696460636.195404,14
103.696535,0.000000,serial,116,-1,1696460643.191533,15
110.696569,0.000000,serial,116,-1,1696460650.191567,16
117.700506,0.000000,serial,116,-1,1696460657.195504,17
124.700540,0.000000,serial,116,-1,1696460664.195538,18
131.704477,0.000000,serial,116,-1,1696460671.199475,19
138.704511,0.000000,serial,116,-1,1696460678.199509,20
145.704544,0.000000,serial,116,-1,1696460685.199542,21
152.712386,0.000000,serial,116,-1,1696460692.207384,22
159.712419,0.000000,serial,116,-1,1696460699.207417,23
166.712453,0.000000,serial,116,-1,1696460706.207451,24
173.712486,0.000000,serial,116,-1,1696460713.207484,25
