latency,duration,type,marker_value,key,timestamp,marker_id
6.059145,0.000000,serial,116,-1,1696459149.818574,1
13.078695,0.000000,serial,116,-1,1696459156.838124,2
20.106054,0.000000,serial,116,-1,1696459163.865483,3
27.125604,0.000000,serial,116,-1,1696459170.885033,4
34.067073,0.000000,serial,116,-1,1696459177.826502,5
41.067103,0.000000,serial,116,-1,1696459184.826532,6
48.071036,0.000000,serial,116,-1,1696459191.830465,7
55.071066,0.000000,serial,116,-1,1696459198.830495,8
62.071096,0.000000,serial,116,-1,1696459205.830525,9
69.078934,0.000000,serial,116,-1,1696459212.838363,10
76.075060,0.000000,serial,116,-1,1696459219.834489,11
83.078994,0.000000,serial,116,-1,1696459226.838423,12
90.094640,0.000000,serial,116,-1,1696459233.854069,13
97.098574,0.000000,serial,116,-1,1696459240.858003,14
104.106412,0.000000,serial,116,-1,1696459247.865841,15
111.102538,0.000000,serial,116,-1,1696459254.861967,16
118.102568,0.000000,serial,116,-1,1696459261.861997,17
125.102598,0.000000,serial,116,-1,1696459268.862027,18
132.106531,0.000000,serial,116,-1,1696459275.865960,19
139.106562,0.000000,serial,116,-1,1696459282.865991,20
146.110495,0.000000,serial,116,-1,1696459289.869924,21
153.110525,0.000000,serial,116,-1,1696459296.869954,22
160.114459,0.000000,serial,116,-1,1696459303.873888,23
167.114489,0.000000,serial,116,-1,1696459310.873918,24
174.126231,0.000000,serial,116,-1,1696459317.885660,25
