latency,duration,type,marker_value,key,timestamp,marker_id
6.390995,0.000000,serial,116,-1,1696460339.320607,1
13.391029,0.000000,serial,116,-1,1696460346.320641,2
20.394967,0.000000,serial,116,-1,1696460353.324579,3
27.395001,0.000000,serial,116,-1,1696460360.324613,4
34.395034,0.000000,serial,116,-1,1696460367.324646,5
41.398972,0.000000,serial,116,-1,1696460374.328584,6
48.402910,0.000000,serial,116,-1,1696460381.332522,7
55.406848,0.000000,serial,116,-1,1696460388.336460,8
62.406881,0.000000,serial,116,-1,1696460395.336493,9
69.410819,0.000000,serial,116,-1,1696460402.340431,10
76.410853,0.000000,serial,116,-1,1696460409.340465,11
83.410887,0.000000,serial,116,-1,1696460416.340499,12
90.414825,0.000000,serial,116,-1,1696460423.344437,13
97.473419,0.000000,serial,116,-1,1696460430.403031,14
104.418796,0.000000,serial,116,-1,1696460437.348408,15
111.418830,0.000000,serial,116,-1,1696460444.348442,16
118.454000,0.000000,serial,116,-1,1696460451.383612,17
125.422801,0.000000,serial,116,-1,1696460458.352413,18
132.422835,0.000000,serial,116,-1,1696460465.352447,19
139.426773,0.000000,serial,116,-1,1696460472.356385,20
146.430711,0.000000,serial,116,-1,1696460479.360323,21
153.430744,0.000000,serial,116,-1,1696460486.360356,22
160.430778,0.000000,serial,116,-1,1696460493.360390,23
167.434716,0.000000,serial,116,-1,1696460500.364328,24
174.434750,0.000000,serial,116,-1,1696460507.364362,25
