F3,F4,FC5,FC6,P7,P8,T7,T8
-0.14800781292165504643,-0.15255417958516734322,-0.15785392590884525510,-0.16392175464469432855,-0.17076275908706267659,-0.17833792330785797065,-0.18657310576242069899,-0.19540765598858325647
0.01227566770471600482,0.02921925554221294075,0.04706255921443307927,0.06592378634868177600,0.08587816816365312356,0.10683533234015137048,0.12852785539267147508,0.15079511134178394394
0.16915114352864557556,0.19125724585999315241,0.21471158010508040181,0.23967269860398351944,0.26624594806903467692,0.29433084813331916729,0.32360836403014714424,0.35388408910770857707
0.19957925674176776876,0.20260764029343542036,0.20564330878806427738,0.20873824087157633045,0.21194064304425991319,0.21529013232809385281,0.21880745508206486671,0.22251689755745748811
0.08246900001258362922,0.05285931749992001105,0.02089309462192916536,-0.01357522315513987575,-0.05061448088382610594,-0.08998224759536101180,-0.13112927012094127699,-0.17369132511584348122
-0.05405448050019277806,-0.10532870734600191520,-0.16055799763886738352,-0.22003331876839007930,-0.28391752598044367462,-0.35185934249589445599,-0.42299203776263527566,-0.49674905374119476820
-0.10180784760218543339,-0.15053923166077051721,-0.20307352753621246699,-0.25970918230043349428,-0.32062530291007246275,-0.38552412088951493185,-0.45362691321407361267,-0.52442738499326602142
-0.06425713360027657250,-0.09655728048533926411,-0.13149822101460367785,-0.16928477133709560198,-0.21004463257950078958,-0.25359697674762621267,-0.29945066764067923559,-0.34728438444463843870
-0.00919044766408860965,-0.02776547841311465328,-0.04803037590054135691,-0.07008049656657489024,-0.09396841787162719950,-0.11957142323702747710,-0.14659680079569928357,-0.17484331907301925435
0.03497163520017330940,0.02108367468852469576,0.00577485664388050976,-0.01098375355543620459,-0.02918890529592196859,-0.04869919409257494891,-0.06924834059566717381,-0.09064185996432728987
0.05582962951665197682,0.03952731323649397166,0.02155046543988490063,0.00188001991030126614,-0.01946292822795207475,-0.04228367220302394619,-0.06623224775002597986,-0.09105369208825124516
0.02818042641697778711,0.00609706346359095274,-0.01812159810416611588,-0.04452039459399696752,-0.07308826444669962175,-0.10357630763255916417,-0.13551756172776022180,-0.16857938380635986708
-0.03975462350583570253,-0.06571535892763949449,-0.09407131452401566729,-0.12488639297900271108,-0.15815919094662453381,-0.19361279791250732285,-0.23071410628067659521,-0.26908724734827410563
-0.12306056320745900612,-0.14379579640122877593,-0.16649489660724087203,-0.19118508382313795235,-0.21784230320549821669,-0.24622292688761387991,-0.27588351073235095612,-0.30650523249573624618
-0.20076925581828458656,-0.20575889238877492771,-0.21152125098828508665,-0.21798541357959083653,-0.22506845023708627052,-0.23262425648794815558,-0.24046547108407867466,-0.24843817880175636525
-0.25794776276174075091,-0.24632761419331067332,-0.23421130122228775439,-0.22142629326634127862,-0.20782804782093280971,-0.19336837529013617409,-0.17811937585874024204,-0.16209562178462544324
-0.29904961754902692483,-0.28083641340794912589,-0.26154781503084295613,-0.24096136601078879669,-0.21889779204401882406,-0.19533448887400728378,-0.17043034237668161501,-0.14425601167459353724
-0.33038722268749493027,-0.31824914630360701118,-0.30535626404792237665,-0.29150227773650516649,-0.27650897727451911878,-0.26029386659960662698,-0.24289466050688823806,-0.22430172669077319547
-0.36327355113708365009,-0.36596272119099920728,-0.36888541460618184953,-0.37191144330546832553,-0.37490221176985805140,-0.37766917512973402493,-0.37999605052299895158,-0.38170835850546758206
-0.43485483217514125931,-0.45494589146959513171,-0.47654745423769523383,-0.49964151979039916895,-0.52415777600767665678,-0.54980181340099310017,-0.57607373837953013140,-0.60261843216307120485
-0.55473950709787411828,-0.58968664234633760834,-0.62736278447995674767,-0.66786335634190552302,-0.71119291763263037254,-0.75697941173454164066,-0.80448977351752770648,-0.85322243294760446997
-0.65431924730457335926,-0.69736930831216747961,-0.74394739120388797549,-0.79422705395806414419,-0.84826958330410306974,-0.90567523809041117211,-0.96559747443572019332,-1.02746487026644217622
-0.64126126074544365085,-0.68220285069844044390,-0.72670826112553510434,-0.77495947364207407038,-0.82703179989885655665,-0.88256213780468051322,-0.94076399964412171784,-1.00110545747283019580
-0.46927567834854994056,-0.49840186643095502061,-0.53030863032206032592,-0.56511172752034299904,-0.60285194833968613892,-0.64325785148253644685,-0.68576303022254225805,-0.72997560853350762500
-0.18572953571443484577,-0.19835987222277878805,-0.21249181722926477334,-0.22814027943731302051,-0.24528940473461866012,-0.26378810714599904008,-0.28336813724320564223,-0.30382928749430843096
0.05131213195661445819,0.05110549785488687630,0.05047113729224936285,0.04945924301934092465,0.04811740732260791353,0.04649249763427217713,0.04461572991997693471,0.04252996239437666776
0.08651661196023904821,0.08592640469406107040,0.08501857638897544756,0.08381283966923416817,0.08232605503879623920,0.08056868050641280421,0.07853694744505793079,0.07624200872239324245
-0.08268803328323202917,-0.09734150290489572421,-0.11331376820220852297,-0.13070330405805891116,-0.14957670006266507445,-0.16987258862442278229,-0.19140176558186719480,-0.21403735338269783139
-0.30386218059723879570,-0.33723689054531164055,-0.37337133385293269638,-0.41248605477505267958,-0.45472315995060957894,-0.49991169718037387071,-0.54756486446861940554,-0.59736484529564526369
-0.40061753607273486999,-0.44302756838537116213,-0.48893848085715985174,-0.53859379054596956404,-0.59213627705706894933,-0.64930264187711339563,-0.70942546311519405489,-0.77206123382494307172
-0.31726377825476104189,-0.35032027744074012432,-0.38621080780691074974,-0.42506514448948040652,-0.46693553367342255367,-0.51155415404424386949,-0.55834533890720783322,-0.60691049805344599033
-0.17116443686945842506,-0.18278204813307588616,-0.19563576958650355508,-0.20967346252654045502,-0.22481768280039335361,-0.24087333499104562895,-0.25755064750898115644,-0.27462358676320475226
-0.13700276943964689869,-0.12908507434506830136,-0.12097383035722637790,-0.11247654306107161826,-0.10342109399009777326,-0.09369680995958427905,-0.08328435012056875641,-0.07212776711708310251
-0.24751931146087755020,-0.23327350980822886273,-0.21843154823147462040,-0.20277301603530167862,-0.18611069607294825068,-0.16836994873760466329,-0.14961978450208576752,-0.12986370962681098584
-0.37299107271136361375,-0.36935977830798327748,-0.36597324634452993442,-0.36269732029332635292,-0.35940516488536711215,-0.35598126214223457797,-0.35234868993002066428,-0.34842071901883769902
-0.38656544034647943864,-0.40266050889942295310,-0.42043856771510845771,-0.43989702488090920429,-0.46099585192801550981,-0.48353003385324050400,-0.50715101460839195902,-0.53159825920656000875
-0.28323228753423551618,-0.31616723676166397228,-0.35189184759744063236,-0.39050501290190192671,-0.43203133931800641321,-0.47618566820862101574,-0.52238854884841101622,-0.57023105650923577858
-0.18285318592176194596,-0.22290449069604567622,-0.26601942276929574360,-0.31234666744695116503,-0.36194478682549352522,-0.41450320506279220156,-0.46935044387290697498,-0.52602439355240548924
-0.19620542725082221192,-0.23312684621002319196,-0.27257270894333168743,-0.31470816087975461706,-0.35961357779508301702,-0.40702851381553578625,-0.45634966359229728328,-0.50717514724754786393
-0.29317622081203481565,-0.32355843083461782728,-0.35567417644081628092,-0.38970501624624770409,-0.42576121691330842678,-0.46367512426551749094,-0.50298637368727217023,-0.54340661069305318254
-0.37078953194197333820,-0.39933821297884225521,-0.42924482636007182945,-0.46072267053920223923,-0.49391937736201985132,-0.52873456690348952236,-0.56479415050048753510,-0.60188030057876262813
-0.36039695074498612204,-0.39158448894383429684,-0.42422570270478449084,-0.45855813766566172474,-0.49475172257024085942,-0.53272320150021668095,-0.57210604446163482173,-0.61268917384732701770
-0.27896967208373685265,-0.30912306440134518226,-0.34071797385622265564,-0.37397204406336165272,-0.40904194759077433519,-0.44585595763348073728,-0.48408650250693180395,-0.52354097902786334018
-0.24345807636241004190,-0.26196079622442097756,-0.28123736808205335169,-0.30142533274185318026,-0.32262972905856812655,-0.34483735372752150061,-0.36789625832295552721,-0.39172081917547513230
-0.34060707266739176369,-0.34184701376197584866,-0.34280511602861540865,-0.34351796832551362293,-0.34402775007100772076,-0.34440748883080435361,-0.34474770645040853090,-0.34511752065964690361
-0.51301298826226904293,-0.50528595293620881534,-0.49675570731862506157,-0.48740838000031672106,-0.47725305484339536344,-0.46639707576077121809,-0.45503708945181470247,-0.44331088648468297553
-0.60984342459948071014,-0.60757310316235879633,-0.60495357163293905778,-0.60198971098787668055,-0.59869471100013760267,-0.59511941289589997961,-0.59134585093229874442,-0.58743395403898523988
-0.48820732280438589035,-0.49725387059587033978,-0.50680226971336839181,-0.51689127776603405184,-0.52754292732400331900,-0.53871357914595707772,-0.55029064135343541686,-0.56219847334099803948
-0.15059188142004187316,-0.16372649616923792837,-0.17770932680363890621,-0.19256569277615925850,-0.20829811183219029691,-0.22481499898857337794,-0.24193253348109725054,-0.25951707317608135872
0.21643540562748353473,0.21136127333361284797,0.20592868591475868567,0.20018414081259647275,0.19417536089000306254,0.18796178067885391250,0.18160633366298756242,0.17517329067946463272
0.42059827805266930545,0.43027843751622885105,0.44055863234757974833,0.45157331876810796745,0.46342330408285831167,0.47608374608523001958,0.48939109952038478690,0.50326529499458638739
0.40997269359008248202,0.43098658648557419681,0.45334066452726634600,0.47721448326259990891,0.50272899239081880740,0.52977899377720161223,0.55801942189577435904,0.58724810137757632589
0.26474853198121783837,0.28552229687474045550,0.30758029607784892479,0.33106785000438571087,0.35607484302025788070,0.38247481604641231367,0.40991490097264521308,0.43817959505183950997
0.11511750195080046322,0.12241323260406082596,0.13000487660172249660,0.13793025060754079969,0.14620630745192722544,0.15476861849126397064,0.16346704446556784007,0.17220983820131077757
0.03767904113437973296,0.02553073491035784751,0.01226005277364643556,-0.00222353805309977648,-0.01798319104299350019,-0.03497261374595610206,-0.05303561877396104074,-0.07206943388308204024
0.04113176467524789354,0.01835667135418043300,-0.00632872263907365267,-0.03307611562051860493,-0.06198339785393189305,-0.09293333244525334158,-0.12559208198913676680,-0.15974156871846656447
0.10485091986949858500,0.08744791966684292706,0.06853107763296993615,0.04799276518106041639,0.02576610643420171667,0.00194867555455566503,-0.02319858951122871077,-0.04950195991889992653
0.18627864821370529458,0.18033553307127561660,0.17376111956618850440,0.16653411386693312002,0.15864458115282922823,0.15013131415572042449,0.14107742665211919775,0.13154577921949076047
0.25125427971474462163,0.25160697627313693969,0.25181134373413965877,0.25190661950604809061,0.25192487088589710087,0.25187496533569925239,0.25173481936001990134,0.25150589137870860146
0.28922427364084857260,0.28754705462792051751,0.28551423888800464557,0.28317383365826775954,0.28056870837875647062,0.27772912230491342278,0.27466162937240246045,0.27139389996412133232
0.29763310600869069544,0.28770848601694715141,0.27672629696997907978,0.26469158134214587630,0.25162472078750680593,0.23761674710692906598,0.22281665480661347334,0.20734759928454291056
0.27692833619816498159,0.26031802680104798586,0.24209274707900896306,0.22220614001976829455,0.20064791796315817329,0.17756097492691619300,0.15322930526347874891,0.12785982294054692998
0.22155166895051822684,0.20486157740689689422,0.18654769930600828554,0.16654467604518674584,0.14482955105439346277,0.12155654358870376930,0.09704650888148470822,0.07152275812575582814
0.15728812913251508099,0.14497611091570228314,0.13141392502215037963,0.11655687459818737939,0.10039580114845987613,0.08307073758349925452,0.06486079840171013466,0.04595795732295687025
0.16259682697613456193,0.15645913794043037059,0.14959993708393432010,0.14203355003075643359,0.13379337200070368086,0.12499786875616063220,0.11583796731425953508,0.10645298158439793490
0.27645205981712239751,0.27448424154176959133,0.27218182522031469928,0.26962664813070719161,0.26690389714043327718,0.26412430700785255455,0.26140722163758134400,0.25885686983459527122
0.43894332261269591866,0.43535008622667786815,0.43137511040022546993,0.42712951478629257451,0.42272595806474494440,0.41829813133559184957,0.41398079169553597678,0.40989876968671967727
0.53761808569299796012,0.52878455650099898122,0.51922481131157138812,0.50902895134278258737,0.49829866460696353725,0.48719695517768374371,0.47592875635509457322,0.46466723188967490321
0.47244261501610668175,0.45884262929448288437,0.44414916785157931844,0.42839747728858812437,0.41164675152178070716,0.39406408881614513051,0.37590926086764153702,0.35738461328108578341
0.22282387774146780735,0.20586969013308820120,0.18749854942700000526,0.16768069124786624813,0.14642106167504145842,0.12387164377409072558,0.10032140303004617732,0.07598121693005566168
-0.11726054490797847840,-0.13491507822010961881,-0.15412553214271157431,-0.17496018755527964483,-0.19744800081039887152,-0.22145491610509029923,-0.24669098118696816679,-0.27295243306915201176
-0.37551825633770430368,-0.38869698873934671601,-0.40312974431820991494,-0.41886544744123466177,-0.43592277008007929151,-0.45419378781527791622,-0.47345154563122915370,-0.49353511753283763053
-0.39684413728132078569,-0.40204979165927939855,-0.40782330531711308286,-0.41415501783518826606,-0.42102509115259967309,-0.42836706608009461617,-0.43607618739416420528,-0.44406976864007496886
-0.17953609210872731317,-0.18093463875282661535,-0.18238258293566628199,-0.18383654026528070680,-0.18525584107456799510,-0.18660646409169570625,-0.18786626429442437880,-0.18900666306846364284
0.08772594890683720059,0.07921454736863631219,0.07039234882820426253,0.06126301084567919997,0.05183971896585339023,0.04217452801325128481,0.03235980623714049265,0.02246715705320922671
0.18775593285143565847,0.16266356447544080832,0.13616575871207206583,0.10816003200328933032,0.07859072343940583238,0.04758705877835617271,0.01547112042586091044,-0.01753972249421976645
0.05285718409710152277,0.01164767306096696660,-0.03224078379076530249,-0.07901762281948100652,-0.12880521581219417371,-0.18138077440273298047,-0.23616628138749026777,-0.29277998685511180676
-0.20218418857614633977,-0.24761457811904455384,-0.29627614754799058705,-0.34839941955086400904,-0.40411440265832970775,-0.46314877861438952245,-0.52482308911979225208,-0.58868541224170622961
-0.37144894872731698543,-0.40697430264574252501,-0.44520505556080086640,-0.48628365254353517200,-0.53027427618664402242,-0.57692172234827743260,-0.62565662217287865143,-0.67608798543143977522
-0.32058538072947345698,-0.34084043521692553025,-0.36265860809602468162,-0.38605140685843575277,-0.41099010799495022672,-0.43727405386983336788,-0.46454350759318607800,-0.49253361187808253341
-0.08875559694867779514,-0.09894917406206912847,-0.10972534171198468356,-0.12101208587957847096,-0.13272401877692885375,-0.14471122343461378934,-0.15677198321440377615,-0.16874205166060807226
0.15428555339968033633,0.14369360018208651719,0.13275838991464705696,0.12153851813456956199,0.11010492713816022459,0.09858452761182462387,0.08715473287296603144,0.07595669226059485746
0.22969152334735806753,0.20930456989379178645,0.18792135718128999411,0.16550526448602986829,0.14205527314494131863,0.11771408703715853517,0.09277098199146872892,0.06742959527954847654
0.09660362321805686381,0.06222657768799163408,0.02564878131503935121,-0.01328446921860121713,-0.05465737602096250314,-0.09827318905666670990,-0.14364769652584544191,-0.19045602487509166734
-0.10387840749538400364,-0.14719528447858251652,-0.19362693007089887276,-0.24339447080264944856,-0.29662517190080794904,-0.35307073078249501252,-0.41210274871961993792,-0.47330147873825445526
-0.21170221681537823577,-0.25009166616753975010,-0.29140818258011280673,-0.33583497988187693828,-0.38347194124745098698,-0.43408229354507604780,-0.48709372129381933725,-0.54211772566555771480
-0.20950248454278291854,-0.23240318658997496937,-0.25712095860221517718,-0.28372768196498682203,-0.31224903168157136513,-0.34251942451707517723,-0.37418891646674828921,-0.40700804020594921750
-0.19659831621558571113,-0.20788767383621498119,-0.22005811360355576056,-0.23309929184690852955,-0.24698332062548067345,-0.26160474662916199939,-0.27678943967733526943,-0.29240015644898115221
-0.24133641163088837001,-0.25653835627226950766,-0.27281038019306819153,-0.29017269406916268437,-0.30861898409953308908,-0.32803154027387293468,-0.34818648615798009072,-0.36891795555194428768
-0.27489516492190724239,-0.30718883871551194709,-0.34175188409831436243,-0.37873440724166196336,-0.41821810967227418532,-0.46001012088039205938,-0.50364048803369576568,-0.54879216556659693449
-0.18515164150632537621,-0.23315547131608507780,-0.28456940469791053294,-0.33967005223858015572,-0.39862599583224450628,-0.46117695520109625029,-0.52662406976930431490,-0.59451101186847499225
0.03900198703137368328,-0.01155456727284287152,-0.06570197361406410197,-0.12374961938197680256,-0.18589087305991755517,-0.25186014602371681326,-0.32092040608341720898,-0.39259585398601454242
0.30417915614629270626,0.26472981761750313812,0.22255078683900739178,0.17740286163007842890,0.12913689003642270237,0.07795935383834229349,0.02444326473535887376,-0.03104225335953209389
0.46159256277370686039,0.43775443193569929523,0.41239493199049237493,0.38538219529809253361,0.35663662521759248447,0.32628473022435650064,0.29466670567828345817,0.26200302334184721875
0.42954690614186241682,0.41363954038139139069,0.39680769730860976363,0.37897555036452490462,0.36010000177920026276,0.34026702408107434294,0.31969707039580858021,0.29853504490123117243
0.27519075856208785602,0.25407217566159084887,0.23156899472330891299,0.20757183088237424196,0.18201586545427095309,0.15501298804114860275,0.12685702107665178251,0.09774182650443564990
0.11100735868790345684,0.07422995462890014107,0.03473905799443502418,-0.00767162209665786174,-0.05312744866765430063,-0.10143091061551581800,-0.15205663581061631962,-0.20465709424189393317
0.03711688055916961132,-0.01404310439254524007,-0.06917476042905676414,-0.12856271578389186216,-0.19237845992298402420,-0.26033968229184017984,-0.33170757843361986517,-0.40598903952165260600
0.10270254800509026616,0.05358961495385892310,0.00055991870529575394,-0.05664303915980409970,-0.11817075529691825619,-0.18375096945592903075,-0.25268887936335898692,-0.32451240402125391959
0.23308394201883991803,0.20231588845344058991,0.16905801174049858715,0.13317538370759418598,0.09459162913211928425,0.05346935671231792947,0.01020625087144256746,-0.03491570034671483136
0.31867373742641341705,0.30876543057669186831,0.29812417282001074659,0.28673804505694455713,0.27460355180577211698,0.26175396329688699337,0.24825668767386394054,0.23417459578852362068
0.31631675082933830012,0.31798889718401135429,0.32003183005180491083,0.32248870803561552334,0.32538555584357825579,0.32867933008745592316,0.33226001746003969162,0.33606563936190542163
0.25374836578914250484,0.25242657753412611754,0.25140882807757203299,0.25070480967283137463,0.25031734505300534677,0.25021796700117981960,0.25035419097743744077,0.25069275142520713873
0.20415939218399975497,0.18958260603605872618,0.17433547240166480385,0.15834537312214597149,0.14156669993117468320,0.12405727290628740245,0.10598779075503905744,0.08746778151736774032
0.20812310156212895929,0.18160787070988898551,0.15343481541338765961,0.12347712752235331934,0.09166356646227642735,0.05814303593094263811,0.02329128847156064844,-0.01264283839433676115
0.25199263385274345284,0.22598062695997486737,0.19824707146369868749,0.16869334643161260079,0.13727277106465909928,0.10414792796125460494,0.06969207522658273091,0.03416179937793491911
0.29844582864627211549,0.28986549350588952656,0.28085085629667749796,0.27141594208145336520,0.26158157836819906361,0.25139865289105817192,0.24094624423508195776,0.23029393796234476355
0.29805530413641118104,0.31506137921992988238,0.33362975118614451864,0.35390718613434235529,0.37598412287521770780,0.39972609423423749453,0.42477334566296903740,0.45090480414506511897
0.22521478138541919933,0.25891599487805344593,0.29555424558071324848,0.33533861717339291664,0.37838306654488612635,0.42441665181783549965,0.47278865446627982294,0.52307682637783514679
0.07858197167093257385,0.10837998135579272885,0.14088348492222296793,0.17625589073421898956,0.21457816946240965139,0.25559426456961753527,0.29872058239564841520,0.34357017405194179016
-0.11805979383676740158,-0.10999273475283832813,-0.10093080336554674514,-0.09082214058959128811,-0.07964263301837573583,-0.06748392165636901696,-0.05454584326425931246,-0.04096128276823535197
-0.29718608182696026887,-0.31267868902833334532,-0.32914283239574887441,-0.34662229399403032826,-0.36513168482423496997,-0.38456721749944727806,-0.40470669918423185507,-0.42539409073488226865
-0.40463683797419963684,-0.43163496484930485853,-0.46066363649949759740,-0.49179840609871366963,-0.52505890439914637557,-0.56023354857629870107,-0.59688714734864511957,-0.63471190812939237702
-0.42884133991770184702,-0.45209156516033460749,-0.47714574370917633983,-0.50404953030576871154,-0.53280317158213441608,-0.56321633808627458162,-0.59491809997598033011,-0.62763869246955028558
-0.38787198121308474885,-0.39601779598010700134,-0.40471185060671321931,-0.41392925668438768083,-0.42363746974624444386,-0.43376755731757299372,-0.44422056557736477878,-0.45490994058685735313
-0.33199317446229870132,-0.32478657740059130310,-0.31675991842373391050,-0.30782357310940350326,-0.29791713882577952610,-0.28709620163367821633,-0.27553250447321780969,-0.26332638199027708081
-0.30287756637075541333,-0.29194039748458794348,-0.27972236774345415888,-0.26612704328201358672,-0.25109364207284906589,-0.23470637492543472424,-0.21718978644469225103,-0.19868739060615267511
-0.31229633660882621937,-0.31117030448766203055,-0.30946133265560699099,-0.30712759469033579229,-0.30413453580141885935,-0.30047879243434688634,-0.29618303692176689568,-0.29126204898480989591
-0.34672563378700721470,-0.36034926246122461757,-0.37462552853963254629,-0.38957869714941700812,-0.40520001288800888695,-0.42134678998470365130,-0.43774202876305812193,-0.45420043291109879480
-0.37572835929234088548,-0.39753228681627883478,-0.42083495436836354520,-0.44568257121719612179,-0.47206624770083932541,-0.49974931498186264678,-0.52827481725772851284,-0.55733050974710007797
-0.38474790789566037930,-0.40706574206581930264,-0.43112672944815699783,-0.45696318746360381491,-0.48455232955819965701,-0.51363960331654867630,-0.54375236866216447584,-0.57455913516047152356
-0.35335108349889021717,-0.37750208183050176780,-0.40357474813787230783,-0.43161070602451173661,-0.46159688315756897126,-0.49329001595924643064,-0.52623022745178305026,-0.56009048675325423527
-0.24742227072579686675,-0.27745145103764845551,-0.30969798865874031968,-0.34424881915473548588,-0.38112853575176480758,-0.42010453732814095895,-0.46069432850858138551,-0.50255823402363097863
-0.05624770144273519290,-0.08885529178277379314,-0.12366005524816621464,-0.16077877881678651062,-0.20026528120174444392,-0.24191829334290884668,-0.28528112368632380091,-0.33003586702603177061
0.18974938951086062211,0.16665814681359769622,0.14220799299575356822,0.11632487299172215856,0.08897208789085540859,0.06026264489511005962,0.03046337668148199271,-0.00023570140612426177
0.37889630943009111608,0.37635730271295769755,0.37394229773812531770,0.37168758093345666271,0.36961839601018631196,0.36771610417190420117,0.36592018533666409441,0.36420575575804037260
0.39095457805202787904,0.40512981106936646336,0.42049068884722007322,0.43715915702704732926,0.45520964479045783468,0.47452830549548447037,0.49481056052931626787,0.51587176069308904314
0.25259916603092430476,0.26542926299175112481,0.27916528310024457671,0.29389723649439947195,0.30967498486812339298,0.32638943583835605677,0.34376954429658046486,0.36164847615626860566
0.10575948880444420441,0.09724031639904338886,0.08797771249380781367,0.07790581808373117645,0.06697252882504545202,0.05517955337426042745,0.04258490969981156005,0.02922858841375321898
0.07413896649960260987,0.03576982085415416485,-0.00548320188717254207,-0.04987841157384396290,-0.09758810081347711607,-0.14844515523230183973,-0.20193283733634664889,-0.25771878805481424068
0.17224167359876216277,0.11633909407292036819,0.05636596219719312156,-0.00802976790754687635,-0.07707185819194681264,-0.15047640382807114801,-0.22743851969576547867,-0.30743884702141727194
0.29310718229937982038,0.24487603665793203356,0.19314958175782628857,0.13765360375786944713,0.07822534084107442276,0.01514614500939417442,-0.05085119481736050800,-0.11928750625081617487
0.33404280250108858707,0.31503977857248910421,0.29453428766265099537,0.27246008106191610398,0.24879513628395305558,0.22369960451929943313,0.19751005343375888090,0.17045869181510439616
0.29261486104440243006,0.31020177308341234657,0.32868491643087677234,0.34823014683435032923,0.36896236131071974418,0.39085458365854763851,0.41370831727623363916,0.43741721246681808388
0.22905577459709683397,0.27011804475851558527,0.31353290393860044905,0.35959977836855427924,0.40852135697549768478,0.46012881824524320962,0.51385413847429828316,0.56935547558799359802
0.20926639817697909041,0.24877103094764771440,0.29045537919674252469,0.33459737312746407056,0.38138059821930719862,0.43062587910050381668,0.48176474091477045070,0.53445410648742841531
0.26047432266554210178,0.28085829374515014489,0.30222682870564970825,0.32474025998280564576,0.34850946243664793212,0.37345845423595003254,0.39930561750414750311,0.42588891428676411977
0.35530548378623005856,0.35466212746429737201,0.35383849881991458197,0.35288125189116420488,0.35183925625993589525,0.35077746270442305976,0.34976681338760556850,0.34886769906069603486
0.43853604524128664277,0.42786778039954126429,0.41663425134911841186,0.40484026275023993202,0.39251988732160447704,0.37982939733309195596,0.36704233940295227789,0.35434552871492763781
0.47811981726120095226,0.47204712186831981890,0.46587354593671803649,0.45963509505827193635,0.45338825704600149713,0.44727601637525554734,0.44152368196846597526,0.43628383032185569235
0.50338570291300643866,0.50934695695683773753,0.51594629781751244479,0.52326713553026693582,0.53138335810462156150,0.54033471670403165898,0.55012176578183569209,0.56074938880581426393
0.55943512396623673588,0.57517969082833919625,0.59198303429461185399,0.60994345903673929943,0.62912157824169001596,0.64942973360041467146,0.67062692495285114447,0.69256006895016308800
0.63231757085954565234,0.64856029026959149952,0.66562444600947712203,0.68357810343070890546,0.70244523434392602823,0.72207484197931859349,0.74213638968674888741,0.76241949791496221867
0.64788903327377711516,0.65414765640866023855,0.66037302384632656782,0.66657654713579206351,0.67274755627814242231,0.67878944502012483753,0.68451426535228387937,0.68980832231708344437
0.54097700317252850333,0.53338766276757887397,0.52479701448686821852,0.51517273554179343620,0.50449588076279572313,0.49280665143967750108,0.48019597446635736704,0.46673783365656695832
0.32618430656987396077,0.30930002867191053184,0.29086862270742247505,0.27084772934139250689,0.24923481487191609385,0.22619567036004700755,0.20205263344686696936,0.17703528671519733195
0.09731256270623502014,0.07955626164160896352,0.06030728228500589067,0.03953895598173370884,0.01726926206756213000,-0.00629505105370535643,-0.03077140108749595870,-0.05589017992965261694
-0.02972640277060971392,-0.04141961366826857338,-0.05411350741414409915,-0.06780813677578115262,-0.08247423184364931215,-0.09795647959335160304,-0.11398494692437521891,-0.13036586607001027227
0.00241300307896804341,0.00013570461100820090,-0.00246975752737124254,-0.00537227073508451773,-0.00853731102769642904,-0.01191044349757957796,-0.01542627761986972192,-0.01902735622295002871
0.14089550954746529743,0.14948478884194690841,0.15847630498762485529,0.16794792728574570173,0.17795251870447606479,0.18844818518443973154,0.19928940812175913178,0.21039538855921088856
0.27270912092778626379,0.29307091984214411751,0.31459409850450381629,0.33742909006805982264,0.36167437998685608713,0.38722802096017094886,0.41377428255569703719,0.44112422757626262859
0.31066123262867961774,0.34085162865406498645,0.37281865633409017047,0.40679266146404252646,0.44293211924903763688,0.48111971076503973199,0.52094153701366308074,0.56215048815380741498
0.25295793321631809825,0.28563919972817281012,0.32024185172995284221,0.35704261756111177473,0.39624223379181777727,0.43775331834954256394,0.48117345382089277139,0.52627028549652332678
0.17571323600447935620,0.20056031166762283702,0.22682903191135589394,0.25477321324982632467,0.28458695461747141042,0.31624246456567883801,0.34946279631632420903,0.38410219960509628390
0.13373529702858463764,0.14144437127438747037,0.14948494745658127969,0.15800801698292074593,0.16714090558504191009,0.17693001666862764876,0.18732055946781284161,0.19830957788627892602
0.11641291699054086284,0.10125441090772935304,0.08495373364761978074,0.06750201623790973160,0.04891870859200318084,0.02934409706515147057,0.00903061807837905565,-0.01183410255666773707
0.10544256685502419180,0.07150493887438807983,0.03521943898147681523,-0.00356357305533047805,-0.04491809049407570475,-0.08861365001024812393,-0.13411387692688689355,-0.18105886920357708303
0.11802496604900632182,0.08470813606110531857,0.04916166546769014378,0.01123160906357226554,-0.02915666947455637995,-0.07175984343521624176,-0.11601363463583112823,-0.16154617000069512733
0.17191340453735357019,0.16418285685101063898,0.15606528480541287385,0.14758526607095440175,0.13878813682526802697,0.12980767100554871374,0.12085997610851330342,0.11209678130597147683
