F3,F4,FC5,FC6,P7,P8,T7,T8
0.45895251037133533156,0.47091301355013154284,0.48388438178176168547,0.49791117369512732926,0.51300630874502495260,0.52905160093542480393,0.54580300964318606560,0.56309479991443112112
0.44483939984395537426,0.44264248193247612839,0.44033066234663387206,0.43788611743024707934,0.43529372617551670421,0.43254742743648949554,0.42965270525699816861,0.42661236306200167601
0.37727562081014998085,0.35391876654641740707,0.32874141370433773712,0.30161278278264130881,0.27245652306263884457,0.24141453874302526428,0.20884774044070764099,0.17499511344589330220
0.26977019544019592567,0.22691924975883642768,0.18064121789238760107,0.13069750551117376158,0.07695090417258530768,0.01967227462539501356,-0.04046029062245883046,-0.10299663428856230263
0.15174715152478124303,0.10013359468595313395,0.04433324732930855883,-0.01593992969777732055,-0.08085090587304971654,-0.15007660614698548063,-0.22280806730854571529,-0.29850600788947828645
0.03146050990934629032,-0.01541074987272175040,-0.06612055065933822307,-0.12092677549273125881,-0.17997962874070261297,-0.24299487159484625676,-0.30925632679697995231,-0.37828381955149242843
-0.07894254057626259868,-0.11090964943894575379,-0.14550208409301959578,-0.18289266202190671007,-0.22318368947810141023,-0.26619290181238436377,-0.31145519672552618440,-0.35865580439363681231
-0.17379194856109789202,-0.19334924759751065393,-0.21445238569092003877,-0.23720875384027831356,-0.26168445690506925150,-0.28778006521234883452,-0.31522989687201946607,-0.34385432130874388212
-0.25772201796742127966,-0.27728105229161986722,-0.29824704908959853711,-0.32074227966839147230,-0.34484501146379903380,-0.37045990464716882506,-0.39731293225756525445,-0.42522696619133026896
-0.32680919076533593293,-0.35550472528394388982,-0.38619659380583787334,-0.41908356059731832755,-0.45429528777830030517,-0.49169074421792113849,-0.53084746597909537869,-0.57150074999769240325
-0.35707071349178182151,-0.39326727801425248598,-0.43197477173112835969,-0.47346196119027061933,-0.51790901900808183900,-0.56515076530335917049,-0.61466059853545940150,-0.66611386820119733443
-0.30160691477241413638,-0.33490947026888939764,-0.37049213417899434786,-0.40862612367441736305,-0.44950208288301707338,-0.49299975040755666944,-0.53866887606756863605,-0.58623877257771539462
-0.14569194618432135258,-0.16482508234930276503,-0.18516631244176473547,-0.20691119268201585424,-0.23021116123586735092,-0.25505356918353239148,-0.28124244608205417606,-0.30867334972578391872
0.06276357825789259659,0.06227369537323074189,0.06200321800563663582,0.06187010114603403582,0.06179028725752627044,0.06165952673069702294,0.06137073035082116212,0.06083200378219214000
0.24250545253622204922,0.25524924264271942054,0.26924322896053182186,0.28449323079700955530,0.30097251814185355112,0.31851305477062014093,0.33682035905520180119,0.35568134192664502269
0.30882262025453166565,0.32335192260562056754,0.33926559088440333412,0.35658999812517111483,0.37531781888071480413,0.39529730814013847029,0.41624488616139126984,0.43795518293856067205
0.24657743075253535370,0.25374474085580506211,0.26166908166022795346,0.27034298290135777565,0.27974565373341564456,0.28979544171665344576,0.30035990288807518089,0.31133442838398217578
0.11561321599882848354,0.11368421033243242269,0.11170905190935820350,0.10963798410693981200,0.10743030388279235787,0.10507641365992734239,0.10260483940886690191,0.10002071451646724065
-0.03374551533984829210,-0.04025519811189554736,-0.04725126800932064053,-0.05479403424637817321,-0.06292519079854487496,-0.07161444634344672766,-0.08075600225340420768,-0.09028772833794684871
-0.16316961667750581877,-0.16971877360077705643,-0.17679808047346440292,-0.18444610988703516452,-0.19268480862977030443,-0.20146945153392414873,-0.21068876132833902481,-0.22026991260933923011
-0.24039129680403462097,-0.24739754142398212577,-0.25497562410103280506,-0.26314452919014968968,-0.27190706072956527528,-0.28119876408833099912,-0.29089114285137407379,-0.30089397265162215467
-0.26835927714242668873,-0.27925063373077951834,-0.29103098716645847688,-0.30372526474513122929,-0.31733360834720081289,-0.33175247165536025928,-0.34678025545015572773,-0.36227424689735243657
-0.26454367115320626125,-0.28226721968378409855,-0.30147289815657424272,-0.32221982471818072513,-0.34452628592781214811,-0.36824130041010560976,-0.39305184933984177453,-0.41873933804137852821
-0.24333504876691233743,-0.26766579913598609330,-0.29408149949245071531,-0.32268645242716081922,-0.35352876990687814862,-0.38642553675391316803,-0.42097032710480636331,-0.45688261112364308980
-0.21612416694150179963,-0.24245420113745555502,-0.27108803745429682630,-0.30215242743437964457,-0.33571410501555970507,-0.37159400041003903814,-0.40937410002729052172,-0.44876680785163114429
-0.19502504619297364452,-0.21830348315768441370,-0.24364693590978622750,-0.27117034998455358252,-0.30093729108421912732,-0.33280088868391383139,-0.36640971109038128484,-0.40152045493133176057
-0.20284495572769895011,-0.22032172782307488101,-0.23934068809970979186,-0.25998213635870759397,-0.28229000849715774057,-0.30615871013287510038,-0.33133785187796377381,-0.35765110895203661157
-0.24356100539572680952,-0.25507535759146904297,-0.26756801601292795612,-0.28108109136975684139,-0.29563500923173624546,-0.31116018108073334458,-0.32750057652615466308,-0.34454290930114978009
-0.28017062205086579185,-0.28959019381240025393,-0.29975490513536573456,-0.31069383952048162945,-0.32241890735713646388,-0.33487068620939258734,-0.34792097172854247189,-0.36147635390707555381
-0.27563386709604997815,-0.28856467608155461635,-0.30249904979511332836,-0.31748839179523913323,-0.33355730973056846311,-0.35062077701389904316,-0.36848615884715646418,-0.38701922980984454492
-0.22624127410905076063,-0.24729752315155775766,-0.27001207682210248695,-0.29448568419147608255,-0.32077129334573517561,-0.34872790407288750680,-0.37802257758267115983,-0.40842991914337656301
