F3,F4,FC5,FC6,P7,P8,T7,T8
0.00862624171254345803,-0.02336166312047040228,-0.05744491008441335311,-0.09380113806777935770,-0.13253080511954137832,-0.17342854309114189015,-0.21597520929164232273,-0.25983699153355899192
0.03445427592713890680,0.00830095889697718241,-0.01956357833324048542,-0.04926900902563244311,-0.08087992255275622266,-0.11420112923902078772,-0.14877377987590173491,-0.18430003873792163982
-0.00135404153540001539,-0.02370087048931846310,-0.04744768248808414052,-0.07268865023070741893,-0.09946023664473593873,-0.12756730475507135902,-0.15658142798482199698,-0.18622303602129300359
-0.03687807116957065451,-0.06119894934494385375,-0.08698246460051366202,-0.11432910081239049116,-0.14327700271913526575,-0.17361467743995681601,-0.20487817797573551482,-0.23676533384683712269
-0.00039414651217556450,-0.03192118143832896326,-0.06539157659481499574,-0.10095190777047281794,-0.13867161653389920017,-0.17831278165050151729,-0.21932430570210359466,-0.26134804186948423776
0.12631944864899199987,0.08858837752219027306,0.04842115346230753403,0.00562722801132211226,-0.03989531479529077884,-0.08789594315552001769,-0.13776395676013902802,-0.18910170014896765522
0.25727386275890373746,0.22103335337713098108,0.18235449571991457773,0.14105005268780282379,0.09701653045714250800,0.05048398702463868792,0.00202241018898065891,-0.04799517764731933006
0.28153627388805307907,0.25536354977035469194,0.22737925048639973102,0.19745524461374672209,0.16552539005959707175,0.13177200812671227559,0.09662817527143366392,0.06037915336047816606
0.19322711467179867761,0.17953187450834998118,0.16490532215370740099,0.14929599218714043052,0.13268886328320814161,0.11521688451087003235,0.09715944807885405765,0.07870127700709579621
0.04916150677761647880,0.04179699959844156848,0.03400151166969705291,0.02576697782416509722,0.01711021821878341842,0.00815064738318334488,-0.00089307178063732394,-0.00987686135136976381
-0.04424131904766010620,-0.05612742950616723958,-0.06874534976647754536,-0.08211978838831925087,-0.09623922033563596379,-0.11094355338687991730,-0.12592776683035436514,-0.14099031193384756189
-0.02531840772771077469,-0.04866273617802036044,-0.07361944293049242638,-0.10026977696252020733,-0.12863401402377469540,-0.15848402681588694141,-0.18934709524969067784,-0.22090796080098856757
0.05071881870880184245,0.01734008590563749369,-0.01849669512954905254,-0.05692226847834842146,-0.09798593344777371816,-0.14140521104568731792,-0.18657102824253801732,-0.23307313554791761478
0.13426363350389688978,0.09692892534161028084,0.05672885615416470989,0.01351611019041634200,-0.03276842356840018594,-0.08182343652001865253,-0.13299454699624357890,-0.18583657152336713336
