latency,duration,type,marker_value,key,timestamp,marker_id
5.840511,0.000000,serial,116,-1,1696371003.430988,1
12.840536,0.000000,serial,116,-1,1696371010.431013,2
19.844464,0.000000,serial,116,-1,1696371017.434941,3
26.844488,0.000000,serial,116,-1,1696371024.434965,4
33.844512,0.000000,serial,116,-1,1696371031.434989,5
40.848441,0.000000,serial,116,-1,1696371038.438918,6
47.848465,0.000000,serial,116,-1,1696371045.438942,7
54.852393,0.000000,serial,116,-1,1696371052.442870,8
61.868034,0.000000,serial,116,-1,1696371059.458511,9
68.864153,0.000000,serial,116,-1,1696371066.454630,10
75.860274,0.000000,serial,116,-1,1696371073.450751,11
82.860298,0.000000,serial,116,-1,1696371080.450775,12
89.860322,0.000000,serial,116,-1,1696371087.450799,13
96.864250,0.000000,serial,116,-1,1696371094.454727,14
103.864275,0.000000,serial,116,-1,1696371101.454752,15
110.864299,0.000000,serial,116,-1,1696371108.454776,16
117.868227,0.000000,serial,116,-1,1696371115.458704,17
124.868251,0.000000,serial,116,-1,1696371122.458728,18
131.868275,0.000000,serial,116,-1,1696371129.458752,19
138.872204,0.000000,serial,116,-1,1696371136.462681,20
145.872228,0.000000,serial,116,-1,1696371143.462705,21
152.872252,0.000000,serial,116,-1,1696371150.462729,22
159.876180,0.000000,serial,116,-1,1696371157.466657,23
166.876205,0.000000,serial,116,-1,1696371164.466682,24
173.876229,0.000000,serial,116,-1,1696371171.466706,25
