latency,duration,type,marker_value,key,timestamp,marker_id
7.905774,0.000000,serial,116,-1,1696368246.846102,1
14.909704,0.000000,serial,116,-1,1696368253.850032,2
21.913634,0.000000,serial,116,-1,1696368260.853962,3
28.913660,0.000000,serial,116,-1,1696368267.853988,4
35.917590,0.000000,serial,116,-1,1696368274.857918,5
42.917616,0.000000,serial,116,-1,1696368281.857944,6
49.921546,0.000000,serial,116,-1,1696368288.861874,7
56.925476,0.000000,serial,116,-1,1696368295.865804,8
63.929406,0.000000,serial,116,-1,1696368302.869734,9
70.929432,0.000000,serial,116,-1,1696368309.869760,10
77.933362,0.000000,serial,116,-1,1696368316.873690,11
84.941196,0.000000,serial,116,-1,1696368323.881524,12
91.941222,0.000000,serial,116,-1,1696368330.881550,13
98.941248,0.000000,serial,116,-1,1696368337.881576,14
105.945178,0.000000,serial,116,-1,1696368344.885506,15
112.945204,0.000000,serial,116,-1,1696368351.885532,16
119.949134,0.000000,serial,116,-1,1696368358.889462,17
126.949160,0.000000,serial,116,-1,1696368365.889488,18
133.964802,0.000000,serial,116,-1,1696368372.905130,19
140.957020,0.000000,serial,116,-1,1696368379.897348,20
147.960949,0.000000,serial,116,-1,1696368386.901277,21
154.964880,0.000000,serial,116,-1,1696368393.905208,22
161.980522,0.000000,serial,116,-1,1696368400.920850,23
168.968835,0.000000,serial,116,-1,1696368407.909163,24
175.968861,0.000000,serial,116,-1,1696368414.909189,25
