latency,duration,type,marker_value,key,timestamp,marker_id
5.895167,0.000000,serial,116,-1,1696369281.518211,1
12.895189,0.000000,serial,116,-1,1696369288.518233,2
19.895212,0.000000,serial,116,-1,1696369295.518256,3
26.899139,0.000000,serial,116,-1,1696369302.522183,4
33.903066,0.000000,serial,116,-1,1696369309.526110,5
40.903088,0.000000,serial,116,-1,1696369316.526132,6
47.903111,0.000000,serial,116,-1,1696369323.526155,7
54.903134,0.000000,serial,116,-1,1696369330.526178,8
61.907061,0.000000,serial,116,-1,1696369337.530105,9
68.907083,0.000000,serial,116,-1,1696369344.530127,10
75.911010,0.000000,serial,116,-1,1696369351.534054,11
82.911033,0.000000,serial,116,-1,1696369358.534077,12
89.911055,0.000000,serial,116,-1,1696369365.534099,13
96.914982,0.000000,serial,116,-1,1696369372.538026,14
103.918909,0.000000,serial,116,-1,1696369379.541953,15
110.918932,0.000000,serial,116,-1,1696369386.541976,16
117.922858,0.000000,serial,116,-1,1696369393.545902,17
124.922881,0.000000,serial,116,-1,1696369400.545925,18
131.934616,0.000000,serial,116,-1,1696369407.557660,19
138.926831,0.000000,serial,116,-1,1696369414.549875,20
145.930757,0.000000,serial,116,-1,1696369421.553801,21
152.930780,0.000000,serial,116,-1,1696369428.553824,22
159.934707,0.000000,serial,116,-1,1696369435.557751,23
166.934729,0.000000,serial,116,-1,1696369442.557773,24
173.934752,0.000000,serial,116,-1,1696369449.557796,25
