latency,duration,type,marker_value,key,timestamp,marker_id
5.645306,0.000000,serial,116,-1,1696368452.396139,1
12.641426,0.000000,serial,116,-1,1696368459.392259,2
19.641449,0.000000,serial,116,-1,1696368466.392282,3
26.645377,0.000000,serial,116,-1,1696368473.396210,4
33.645400,0.000000,serial,116,-1,1696368480.396233,5
40.645424,0.000000,serial,116,-1,1696368487.396257,6
47.649352,0.000000,serial,116,-1,1696368494.400185,7
54.649375,0.000000,serial,116,-1,1696368501.400208,8
61.653303,0.000000,serial,116,-1,1696368508.404136,9
68.653327,0.000000,serial,116,-1,1696368515.404160,10
75.653351,0.000000,serial,116,-1,1696368522.404184,11
82.657278,0.000000,serial,116,-1,1696368529.408111,12
89.657302,0.000000,serial,116,-1,1696368536.408135,13
96.661230,0.000000,serial,116,-1,1696368543.412063,14
103.661253,0.000000,serial,116,-1,1696368550.412086,15
110.661277,0.000000,serial,116,-1,1696368557.412110,16
117.665204,0.000000,serial,116,-1,1696368564.416037,17
124.665228,0.000000,serial,116,-1,1696368571.416061,18
131.665252,0.000000,serial,116,-1,1696368578.416085,19
138.669180,0.000000,serial,116,-1,1696368585.420013,20
145.669203,0.000000,serial,116,-1,1696368592.420036,21
152.673131,0.000000,serial,116,-1,1696368599.423964,22
159.677059,0.000000,serial,116,-1,1696368606.427892,23
166.677082,0.000000,serial,116,-1,1696368613.427915,24
173.677106,0.000000,serial,116,-1,1696368620.427939,25
