latency,duration,type,marker_value,key,timestamp,marker_id
5.973249,0.000000,serial,116,-1,1696368876.688131,1
12.973273,0.000000,serial,116,-1,1696368883.688155,2
19.973296,0.000000,serial,116,-1,1696368890.688178,3
26.977224,0.000000,serial,116,-1,1696368897.692106,4
33.977247,0.000000,serial,116,-1,1696368904.692129,5
40.977271,0.000000,serial,116,-1,1696368911.692153,6
47.977294,0.000000,serial,116,-1,1696368918.692176,7
54.981222,0.000000,serial,116,-1,1696368925.696104,8
61.981246,0.000000,serial,116,-1,1696368932.696128,9
68.985173,0.000000,serial,116,-1,1696368939.700055,10
75.985197,0.000000,serial,116,-1,1696368946.700079,11
82.985220,0.000000,serial,116,-1,1696368953.700102,12
89.985244,0.000000,serial,116,-1,1696368960.700126,13
96.989171,0.000000,serial,116,-1,1696368967.704053,14
103.993099,0.000000,serial,116,-1,1696368974.707981,15
110.993122,0.000000,serial,116,-1,1696368981.708004,16
117.997050,0.000000,serial,116,-1,1696368988.711932,17
124.997073,0.000000,serial,116,-1,1696368995.711955,18
131.997097,0.000000,serial,116,-1,1696369002.711979,19
139.001025,0.000000,serial,116,-1,1696369009.715907,20
146.001048,0.000000,serial,116,-1,1696369016.715930,21
153.001071,0.000000,serial,116,-1,1696369023.715953,22
160.004999,0.000000,serial,116,-1,1696369030.719881,23
167.005023,0.000000,serial,116,-1,1696369037.719905,24
174.005046,0.000000,serial,116,-1,1696369044.719928,25
