latency,duration,type,marker_value,key,timestamp,marker_id
5.820988,0.000000,serial,116,-1,1696541371.035915,1
12.824914,0.000000,serial,116,-1,1696541378.039841,2
19.821031,0.000000,serial,116,-1,1696541385.035958,3
26.828861,0.000000,serial,116,-1,1696541392.043788,4
33.832786,0.000000,serial,116,-1,1696541399.047713,5
40.860136,0.000000,serial,116,-1,1696541406.075063,6
47.836733,0.000000,serial,116,-1,1696541413.051660,7
54.836755,0.000000,serial,116,-1,1696541420.051682,8
61.836776,0.000000,serial,116,-1,1696541427.051703,9
68.840702,0.000000,serial,116,-1,1696541434.055629,10
75.840723,0.000000,serial,116,-1,1696541441.055650,11
82.844649,0.000000,serial,116,-1,1696541448.059576,12
89.844670,0.000000,serial,116,-1,1696541455.059597,13
96.848596,0.000000,serial,116,-1,1696541462.063523,14
103.848617,0.000000,serial,116,-1,1696541469.063544,15
110.848639,0.000000,serial,116,-1,1696541476.063566,16
117.852564,0.000000,serial,116,-1,1696541483.067491,17
124.868202,0.000000,serial,116,-1,1696541490.083129,18
131.872128,0.000000,serial,116,-1,1696541497.087055,19
138.872149,0.000000,serial,116,-1,1696541504.087076,20
145.876075,0.000000,serial,116,-1,1696541511.091002,21
152.891713,0.000000,serial,116,-1,1696541518.106640,22
159.876118,0.000000,serial,116,-1,1696541525.091045,23
166.876139,0.000000,serial,116,-1,1696541532.091066,24
173.891777,0.000000,serial,116,-1,1696541539.106704,25
