latency,duration,type,marker_value,key,timestamp,marker_id
6.465160,0.000000,serial,116,-1,1696541164.662137,1
13.469085,0.000000,serial,116,-1,1696541171.666062,2
20.469105,0.000000,serial,116,-1,1696541178.666082,3
27.469125,0.000000,serial,116,-1,1696541185.666102,4
34.473049,0.000000,serial,116,-1,1696541192.670026,5
41.473070,0.000000,serial,116,-1,1696541199.670047,6
48.476994,0.000000,serial,116,-1,1696541206.673971,7
55.477014,0.000000,serial,116,-1,1696541213.673991,8
62.480938,0.000000,serial,116,-1,1696541220.677915,9
69.484863,0.000000,serial,116,-1,1696541227.681840,10
76.531732,0.000000,serial,116,-1,1696541234.728709,11
83.484903,0.000000,serial,116,-1,1696541241.681880,12
90.488827,0.000000,serial,116,-1,1696541248.685804,13
97.488848,0.000000,serial,116,-1,1696541255.685825,14
104.488868,0.000000,serial,116,-1,1696541262.685845,15
111.492792,0.000000,serial,116,-1,1696541269.689769,16
118.496716,0.000000,serial,116,-1,1696541276.693693,17
125.496737,0.000000,serial,116,-1,1696541283.693714,18
132.500661,0.000000,serial,116,-1,1696541290.697638,19
139.500681,0.000000,serial,116,-1,1696541297.697658,20
146.535838,0.000000,serial,116,-1,1696541304.732815,21
153.535858,0.000000,serial,116,-1,1696541311.732835,22
160.543686,0.000000,serial,116,-1,1696541318.740663,23
167.543707,0.000000,serial,116,-1,1696541325.740684,24
174.547631,0.000000,serial,116,-1,1696541332.744608,25
