latency,duration,type,marker_value,key,timestamp,marker_id
1.264923,0.000000,serial,116,-1,1696541685.408487,1
7.730088,0.000000,serial,116,-1,1696541691.873652,2
14.652031,0.000000,serial,116,-1,1696541698.795595,3
21.613015,0.000000,serial,116,-1,1696541705.756579,4
28.613039,0.000000,serial,116,-1,1696541712.756603,5
35.644296,0.000000,serial,116,-1,1696541719.787860,6
42.620896,0.000000,serial,116,-1,1696541726.764460,7
49.624825,0.000000,serial,116,-1,1696541733.768389,8
56.632658,0.000000,serial,116,-1,1696541740.776222,9
63.624874,0.000000,serial,116,-1,1696541747.768438,10
70.628802,0.000000,serial,116,-1,1696541754.772366,11
77.628827,0.000000,serial,116,-1,1696541761.772391,12
84.632756,0.000000,serial,116,-1,1696541768.776320,13
91.695246,0.000000,serial,116,-1,1696541775.838810,14
98.632805,0.000000,serial,116,-1,1696541782.776369,15
105.636733,0.000000,serial,116,-1,1696541789.780297,16
112.640662,0.000000,serial,116,-1,1696541796.784226,17
119.644590,0.000000,serial,116,-1,1696541803.788154,18
126.644615,0.000000,serial,116,-1,1696541810.788179,19
133.675872,0.000000,serial,116,-1,1696541817.819436,20
140.671993,0.000000,serial,116,-1,1696541824.815557,21
147.672017,0.000000,serial,116,-1,1696541831.815581,22
154.691562,0.000000,serial,116,-1,1696541838.835126,23
161.675970,0.000000,serial,116,-1,1696541845.819534,24
168.683803,0.000000,serial,116,-1,1696541852.827367,25
175.683827,0.000000,serial,116,-1,1696541859.827391,26
