latency,duration,type,marker_value,key,timestamp,marker_id
5.902975,0.000000,serial,116,-1,1696542108.474508,1
12.856149,0.000000,serial,116,-1,1696542115.427682,2
19.856172,0.000000,serial,116,-1,1696542122.427705,3
26.856196,0.000000,serial,116,-1,1696542129.427729,4
33.856219,0.000000,serial,116,-1,1696542136.427752,5
40.860146,0.000000,serial,116,-1,1696542143.431679,6
47.860170,0.000000,serial,116,-1,1696542150.431703,7
54.895330,0.000000,serial,116,-1,1696542157.466863,8
61.895353,0.000000,serial,116,-1,1696542164.466886,9
69.000786,0.000000,serial,116,-1,1696542171.572319,10
75.899303,0.000000,serial,116,-1,1696542178.470836,11
82.899326,0.000000,serial,116,-1,1696542185.470859,12
89.911062,0.000000,serial,116,-1,1696542192.482595,13
96.907181,0.000000,serial,116,-1,1696542199.478714,14
103.915012,0.000000,serial,116,-1,1696542206.486545,15
110.907228,0.000000,serial,116,-1,1696542213.478761,16
117.907251,0.000000,serial,116,-1,1696542220.478784,17
124.907274,0.000000,serial,116,-1,1696542227.478807,18
131.911201,0.000000,serial,116,-1,1696542234.482734,19
138.919033,0.000000,serial,116,-1,1696542241.490566,20
145.915152,0.000000,serial,116,-1,1696542248.486685,21
152.934696,0.000000,serial,116,-1,1696542255.506229,22
159.934719,0.000000,serial,116,-1,1696542262.506252,23
166.977687,0.000000,serial,116,-1,1696542269.549220,24
173.977710,0.000000,serial,116,-1,1696542276.549243,25
