latency,duration,type,marker_value,key,timestamp,marker_id
6.184072,0.000000,serial,116,-1,1696623888.568806,1
13.180193,0.000000,serial,116,-1,1696623895.564927,2
20.180219,0.000000,serial,116,-1,1696623902.564953,3
27.184149,0.000000,serial,116,-1,1696623909.568883,4
34.246640,0.000000,serial,116,-1,1696623916.631374,5
41.246666,0.000000,serial,116,-1,1696623923.631400,6
48.250596,0.000000,serial,116,-1,1696623930.635330,7
55.250622,0.000000,serial,116,-1,1696623937.635356,8
62.254552,0.000000,serial,116,-1,1696623944.639286,9
69.254578,0.000000,serial,116,-1,1696623951.639312,10
76.254604,0.000000,serial,116,-1,1696623958.639338,11
83.258534,0.000000,serial,116,-1,1696623965.643268,12
90.258560,0.000000,serial,116,-1,1696623972.643294,13
97.262490,0.000000,serial,116,-1,1696623979.647224,14
104.336693,0.000000,serial,116,-1,1696623986.721427,15
111.262542,0.000000,serial,116,-1,1696623993.647276,16
118.266472,0.000000,serial,116,-1,1696624000.651206,17
125.266498,0.000000,serial,116,-1,1696624007.651232,18
132.286044,0.000000,serial,116,-1,1696624014.670778,19
139.297782,0.000000,serial,116,-1,1696624021.682516,20
146.286096,0.000000,serial,116,-1,1696624028.670830,21
153.286122,0.000000,serial,116,-1,1696624035.670856,22
160.286147,0.000000,serial,116,-1,1696624042.670881,23
167.290077,0.000000,serial,116,-1,1696624049.674811,24
174.711745,0.000000,serial,116,-1,1696624057.096479,25
