latency,duration,type,marker_value,key,timestamp,marker_id
5.657020,0.000000,serial,116,-1,1696624511.891110,1
12.680469,0.000000,serial,116,-1,1696624518.914559,2
19.660974,0.000000,serial,116,-1,1696624525.895064,3
26.664903,0.000000,serial,116,-1,1696624532.898993,4
33.668832,0.000000,serial,116,-1,1696624539.902922,5
40.766459,0.000000,serial,116,-1,1696624547.000549,6
47.672786,0.000000,serial,116,-1,1696624553.906876,7
54.680619,0.000000,serial,116,-1,1696624560.914709,8
61.676739,0.000000,serial,116,-1,1696624567.910829,9
68.680669,0.000000,serial,116,-1,1696624574.914759,10
75.680693,0.000000,serial,116,-1,1696624581.914783,11
82.680718,0.000000,serial,116,-1,1696624588.914808,12
89.684647,0.000000,serial,116,-1,1696624595.918737,13
96.743233,0.000000,serial,116,-1,1696624602.977323,14
103.762779,0.000000,serial,116,-1,1696624609.996869,15
110.766708,0.000000,serial,116,-1,1696624617.000798,16
117.762828,0.000000,serial,116,-1,1696624623.996918,17
124.766757,0.000000,serial,116,-1,1696624631.000847,18
131.766782,0.000000,serial,116,-1,1696624638.000872,19
138.782423,0.000000,serial,116,-1,1696624645.016513,20
145.868338,0.000000,serial,116,-1,1696624652.102428,21
152.868363,0.000000,serial,116,-1,1696624659.102453,22
159.868388,0.000000,serial,116,-1,1696624666.102478,23
166.876221,0.000000,serial,116,-1,1696624673.110311,24
173.993368,0.000000,serial,116,-1,1696624680.227458,25
